Satellite,,,22877,25933,26605,27663,28129,28361,29486,29486,32711,32711,39166,39166,39166,39166,40105,40105,40105,40105,40294,40294,40294,40294,40534,40534,40534,40534,40730,40730,40730,40730,41328,41328,41328,41328,32393,32393,36401,36401,36402,36402,37829,37829,37867,37867,39155,39155,41330,41330,41330,42939,42939,42939,43508,43508,43508,43687,43687,43687,37846,37846,37846,40889,40889,40889,41174,41174,41174,41175,41175,41175,41549,41549,41549,41860,41860,41860,41862,41862,41862,43056,43056,43056,43566,43566,43566,36590,36590,38091,38091,43001,43001,43002,43002,43107,43107,43207,43207,43208,43208,43245,43245,43246,43246,43706,43706,39199,39199,39635,39635,40269,40269,41384,41384,43286,43286,37605,38652,38779,39617
Signal,,,L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:L5I,L5:L5I,L5:L5I,L5:L5I
Mask,CF,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deg5,2,4,1.2518729243149138,1.125233371732898,1.2993122929192256,1.9871438093865805,1.1477350390553007,2.8136999870205575,1.0841928602038624,0.9718831766548764,1.5693688140063455,1.3387914254592532,1.2733411113512492,1.4773554758730616,1.0838509416744502,1.074163684969277,1.4766317418229824,1.424503156637255,0.4098151522492689,0.0,1.308306168247452,0.9538479628983472,0.20441034306457156,0.0,1.2036938374348785,1.1033689190201543,0.49542565581982595,0.0,1.9323826794597627,2.6973551219551384,1.3702140652075707,0.14167931069643103,1.1174281066189367,1.0971276392352023,0.5036703526618448,0.3983520832279769,0.9157321180001444,1.2047522846075724,0.7347393702112833,1.1199817309611557,0.7846736584438742,1.237957656396142,0.8133673382439937,1.0693328952325314,0.38087311088624937,0.8178768673110322,1.0664044337778305,1.0819325590595061,1.0699268297439841,1.009199291739918,0.9584263694797477,0.5374533549760593,1.251206964011184,0.5823535790209116,0.6287970215100255,1.0406044117065523,0.926367103164925,0.8956573865274132,0.98027388271014,0.8475730189470637,1.3028039108251923,0.1746040844652738,0.0,1.1721831258488407,1.3468468393900186,1.3942450951877103,0.5475233279789316,0.21981615302116758,0.10898407666666204,0.0,0.0,0.0,1.1285631421172588,0.6825636468804156,0.5053175519287542,2.2017176331266866,0.16259214903677746,0.09868876470767626,1.148315230510851,0.06791745030670865,0.016750550982815558,2.6226669724252027,1.2095079062360279,0.9544800362350097,0.9855159615034977,0.777372876986157,0.46474121723262907,0.8938455995125906,0.9969736214645449,0.7928712031134465,0.9462858156680983,0.26562059129733145,1.8417849461131393,1.2826578035380742,1.1307981681926995,1.366522690100524,1.2021834695773947,0.7305399314201872,1.1041089479429704,0.0,0.0,0.6149240148156362,1.4098769745597814,1.799687263014631,1.438230803823901,0.9516425076587882,1.2573218581416816,0.5066753896778408,0.4231669618151492,0.34553201891657387,0.28003067554541006,0.9076429225849998,0.8869212947135005,0.7865736342012966,0.7703088314870647,0.32997835018010935,0.2696150872855727,0.42416419221542867,0.04557637827507114,0.9412838425012787,0.859603148546516
deg5,2,5,1.0413498137444228,1.022290473383678,1.0564843077416584,1.1743305631396954,1.0238550463539087,1.3387086783071769,1.0189189247152963,1.033895535326875,1.1281575037282114,1.2629077449374881,1.0492889350475394,1.1197685348654778,0.984145011291247,0.7507769558934198,1.0827573563610196,1.1730169254818532,0.7318128825398342,0.0,1.055343277996762,1.0908971955951308,0.7513737291252395,0.0,1.0310679683278057,1.0567774249374091,0.8024129486598955,0.1456529176789933,1.1762545015672188,1.4363701367267825,1.0782794876339634,0.1845188267939553,1.0165627753696502,1.0325907672964247,0.8496621990929575,0.5010456772043825,0.9915518300469991,1.0181126557476496,0.959158572657132,1.006167083216011,0.9560262036436173,1.0139471474210282,0.9614983189832382,1.0000243323991251,0.4087028919049537,0.8354016063360337,1.0086222294063865,1.0083103669148339,1.0068314862787733,0.9994661154012755,0.9995935490908572,0.8544372520259358,1.0272441424633312,0.999646433453438,0.9235661419545304,0.998200950405868,1.0171028475769222,0.9807869814856178,0.995005063337524,0.9993701836230324,1.0918562106687897,0.350910176652778,0.1098351320622227,1.0144631459852407,0.9893581081719501,0.9928234988252517,0.920495969783356,0.6619408650811169,0.57156486361834,0.7815651086233099,0.060813795191322045,0.0,1.0234455221482113,0.770837943947469,0.6830318048639681,1.4805428415820654,0.18438310547810047,0.10935650481085202,1.0025013479731013,0.045100574089081524,0.0,1.37013025661202,0.9540700702963442,0.7944414948039196,1.0061839101835044,0.8752556979307176,0.7841771182331021,0.977724545352229,1.0075989459822356,0.7881348634295554,1.1192677904020567,0.30405059440797155,1.0916256197729297,1.0271291934804552,1.0119145569925705,1.0347350919298899,1.0211494438883864,0.7080041457387861,1.0685662969089926,0.24353392297657592,0.8806977297705717,0.7910698087175339,1.1080950262591114,1.0345019193360505,1.1037139244208383,0.8810016289835797,1.0752887407445293,0.43504286746195336,0.3659965917710129,0.49073542275320164,0.4319998557076692,0.9803550340308127,0.9759983053626355,0.894618526667387,0.8832359066230085,0.393258721317021,0.32655856771232705,0.5087439354299734,0.32896520157439674,0.9823617548778891,0.9263939147038235
interval2800-3200,1,,0.0,0.0,0.0,11.92506118653873,5.526513130680062,4.679947687038378,0.0,0.0,0.0,0.0,0.8894188710497516,1.4903661311582572,0.11028275106385664,0.0,3.1481902013907144,1.8646090612003723,0.3015824962880101,0.025995935675911797,0.0,0.0,0.0,0.45962510457923794,17.133605290131623,4.841079584135919,5.295334272418913,0.0,0.26320742825147336,0.555764709274806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522800878934981,10.431535741365535,4.408745234232294,12.808003518211658,0.3489597927115837,0.2620248905535178,0.626178539664432,0.0,0.0,0.0,0.0,0.8756736506215644,8.517747510404417,0.0,0.0,8.854253017301165,0.0,0.0,0.0,0.0,1.6514883130133247,0.7012135490054224,0.41388938552309074,1.886582618577267,0.78605970079164,1.018388316367374,0.0,0.02771174312133759,0.0930297950189527,0.6993517407047681,0.2990200472268179,0.2181735442804816,8.34152123008389,0.03343927365472916,0.0,0.557698146357784,0.11230620797546552,0.0,0.0,0.0,0.0,8.105504855127649,0.2856315879254861,0.0,1.656663313899254,0.0,0.0,0.0,0.0,2.138741659304271,0.5193084113611983,0.0,1.7920830040230151,0.0,0.0,0.0,0.0,0.0,0.0,1.185956993343362,0.0,0.0,0.0,0.27059879164689443,0.0,0.24019413843031423,1.4372957214982547,0.0,0.0,0.0,0.0,1.5769154554835247,0.8866989200183812,0.0,0.0,1.3179760072695554,1.0706150987366532,0.02409523053909031,0.17492537349166762,1.07479008364686,0.0
interval2800-3200,1,-2,1.0000000000000002,1.0,2.379349459470073,5.316280360277301,2.5849278656846395,6.475973452707304,0.22524045749246052,0.0,0.0,0.0,2.717167769132354,2.247455407145354,0.3731950494705215,0.0,4.076075717066693,1.8653947155773087,0.29485762415388655,0.030835936163963327,0.0,0.0,0.06650688199869355,0.40845076851007844,3.0759856536638837,3.371142561650634,4.843763294794121,0.0,2.933258515144131,0.7947407791752312,0.025445045313750882,0.0,1.0000000000000002,1.0,1.0,1.0,0.0,1.518049953514959,0.0,0.0,0.42433168515795555,9.820503704754811,4.675842405073772,9.722430285058122,0.3509872606077705,0.33912097248718887,0.5809832226648245,1.6278015952680578,1.0000000000000002,1.0,1.0,0.9529295136235767,6.779896610705082,0.0,0.0,5.178764590323725,0.0,1.0000000000000002,1.0,1.0,2.3564097917969273,0.6979188514401253,0.4148169002889919,1.917853937959224,0.7902803863264685,0.9972936743947212,0.0,0.026791289099888607,0.09305909941875,1.4641070598403045,0.2986677412711644,0.22538712630319813,3.891449503742119,0.038218082971040915,0.0,0.6669169809625007,0.1117530030221554,0.0,0.0,0.0,0.0,4.725700001532584,0.2951928050012769,0.0,1.636177775651233,0.0,0.0,0.0,0.24937966395486794,2.13096958271441,0.48729853198150236,0.0,1.8572666457629632,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.1826147080059093,0.0,0.0,0.0,0.2859505087597453,0.0,0.2518032687915213,1.2920600223245768,0.0,0.013714809651632286,0.0,0.0,1.507980418230297,0.8895383797387789,0.0,0.0,1.3186460297752194,1.0566195052985863,0.10002705874497773,0.20323061570711892,1.2555162147651489,0.0
interval2800-3200,1,-1,1.0000000000000002,1.0,2.7179702871496514,2.4145605535880055,1.6677508837521509,4.224200590576866,0.9486260873629329,0.15247475392417234,1.7895946660387319,0.0,1.882470634681829,1.6503581005030143,0.9146954381095209,0.0,2.6447348296457083,1.7218845643526457,0.25029910940246286,0.04433090972533385,2.2426905845233107,0.24235715889601267,0.6098229229648562,0.28710643459731466,1.9074148548606622,1.6931160668929934,2.4037888370795275,0.0,3.1017289441661555,1.45968462005633,0.2615523210031457,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.2418995231993901,2.7684458284331868,0.0,2.290065946578255,0.668326238761826,6.1408336531129075,4.438896343729147,3.7411921278379787,0.3567324586807968,0.5983845157586479,1.0932198236899218,2.003266138786068,1.0000000000000002,1.0,1.0,1.2758137912925063,3.8050459435340875,0.0,0.7372409893959301,1.9186521880798006,0.3379766122045315,1.0,1.0,1.0000000000000002,2.482065166545842,0.6747289183633237,0.42052387851423945,1.4811069087524134,0.8223934122358605,0.9622286138930856,0.0,0.024608025776157064,0.08868335172956329,0.9388908992179155,0.2850410196839471,0.23745034468433812,1.557423887702201,0.0540243727810352,0.0,0.9931744421244658,0.10971714996182061,0.0,0.3177129363363881,0.0,0.0,1.8054255740923864,0.3533341427503996,0.0,1.1810730708464332,0.07168539616125075,0.0,0.5245677090295043,0.8451870850266961,1.9198453671411362,0.4558282355926448,0.0,1.768507876417605,1.0,1.0000000000000002,1.0,1.0,0.0074812027384606105,0.48584303449624255,1.1477727919490488,0.6160519313368175,0.1016876984951686,1.0012299967626395,0.4265915243151474,0.8141242203608406,0.36631599788616387,1.2307763907044262,0.5071077305972922,0.2725428485210956,0.0,0.0,1.025419328572784,0.7972678684571662,0.0,0.0,0.8427519039189688,0.8074587298954055,0.23656795312989332,0.24835227788812905,1.0942751746604382,0.23947517248287606
interval2800-3200,1,0,1.0,1.0,2.3224425327616975,1.6231257790217168,1.3048642678195281,2.141168720453123,1.133187739278215,0.8827674567109154,2.099320966683978,0.6522579650238369,1.4014643312978023,1.1386226276838198,0.9641372700072829,0.07103757267104926,1.9925088092272027,1.205780644050344,0.29005281461558324,0.08696833909537087,1.9081100004593452,1.0418248608590472,0.8464438260605941,0.058550089663597815,1.416318124570111,1.1370165896043058,1.1495316777555713,0.0,2.2295143647911257,1.2834276233438844,0.5227855103486923,0.0,1.0,1.0,1.0,1.0,0.9729004250542822,1.6158581035128763,0.7382216224018066,1.4182924535254318,0.9238520077040777,2.153955872327908,2.2269983025356495,1.4643021054937624,0.3712519674332828,0.9097066299145805,1.337211051956496,1.321766563284736,1.0,1.0,1.0,1.4264263647395343,1.6957678476561169,0.7754735020653003,1.0900735815796916,1.1943274438694889,0.9131291635129194,1.0,1.0,1.0,1.8468917578772528,0.5712614548497678,0.3723036213388389,1.1411508716869785,0.9272364164629727,0.9454117194949696,0.2425836834242895,0.04763434554021313,0.05995547545237143,0.7490673145443782,0.17683954122458623,0.21569356765818537,1.0849880395954623,0.1922823897511679,0.0,1.1128145817905637,0.09741788840363585,0.0,1.0900132666291473,0.0,0.0,1.1487769085007167,0.5908787175535336,0.1463176837821814,1.0238212753734024,0.5103165397302241,0.3445122685495513,0.9993539195050815,0.9851666597438533,1.335305179053244,0.6151219511855928,0.0,1.3883536510557413,1.0,1.0,1.0,1.0,0.16445906757682205,0.8021836987367321,0.8901668682556846,0.7352247368896023,0.5211112468681527,1.055772985849205,0.778431166511349,1.015037871721626,0.7631320519977876,1.138773160022559,0.6254109349788003,0.46360705525407353,0.0,0.0,0.996406422315848,0.9223787029481323,0.5985504183443615,0.35004505975611905,0.6352122546467042,0.5654646918936904,0.38709598497255804,0.34818215397828284,0.9759534192443963,0.7372086892728523
interval2800-3200,1,1,1.0,1.0,1.308116784707714,1.1329476184542362,1.064678119832944,1.2144770060333672,1.0377732035996015,1.0036476391889586,1.2743842121673785,1.077874557731668,1.0838765104434818,1.0482535267317852,0.9159080606643015,0.32594073155920655,1.2290499861954212,1.1107685848883115,0.5571804230521383,0.09612273956027104,1.2029474780147775,1.0934414262895962,0.7948202060807356,0.0,1.0873379268123105,1.0498134131686767,0.9408660015966485,0.20308391344276594,1.26782427789317,1.1422295783148406,0.6680467338968877,0.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0263154937953471,1.087394967246418,0.9702476747027929,1.0547801409499689,0.9902746898956898,1.1402263009692641,1.1587967167929936,1.052480944532762,0.3988663692718596,0.9935665075866201,1.0581811301786381,1.0460041331458358,1.0,1.0000000000000002,1.0,1.1025935766973727,1.0963632617937331,0.9935128070565741,1.015672345178973,1.02445509119014,0.9907224707790709,1.0,0.9999999999999999,1.0,1.1668159889062484,0.4308022105228499,0.2187617524971169,1.0311673158469552,0.9831418163829346,0.9677625420055517,0.7648891115397208,0.13619923921388633,0.06508823173258314,0.8372501238453278,0.14919907370069602,0.08986469750012624,0.9983566273410541,0.5508296596326276,0.3661982556824919,0.9835587666763211,0.042855292230874927,0.0,1.0317811059007345,0.013014765606380173,0.0,1.0071141194901263,0.777273730277147,0.6275816702965394,0.9838142155368621,0.7873509063248574,0.7032935413605391,1.003219172147957,1.0023977924298295,0.890245346238841,0.9541392693593043,0.10579404264635267,1.0350052657260158,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,0.42537270706084934,0.9052218656107058,0.6361597636038093,0.8558001321207909,0.7930579135537373,1.0029585299012993,0.8582832323672576,0.9819212271639725,0.8693547730346652,1.0172169152416186,0.5052699879125168,0.41348414001348793,0.4233990760495311,0.2611806744527358,0.993535105071287,0.9832318058397158,0.8397356764454098,0.7786935504305587,0.4786516718898318,0.39265902568549527,0.23530313767030878,0.4111791141277908,0.9893530995713535,0.8543245329971692
interval2800-3200,1,2,1.0,1.0,1.03368792321723,1.0144235009829807,1.0069766302973697,1.0227621037355232,1.0042304900367853,1.0020326761062028,1.0302563686204136,1.0186414368217047,1.0090203948779815,1.0075998519882976,0.9567322276342491,0.5837510091756835,1.025042590983048,1.019470030576955,0.8463592359713932,0.0,1.0220203373786285,1.0166243102409496,0.8966341986188712,0.07077268444153356,1.009431258164597,1.0078895840985196,0.9611708085811544,0.48963117295680597,1.0289599126247726,1.0234411287314014,0.8541986834697052,0.0,1.0,1.0000000000000002,1.0,1.0,1.0035530119690395,1.0084478787384021,0.9969232964450858,1.0040841599921737,0.9979454029492504,1.0107762173305506,1.0137008753619803,1.0035412497218774,0.5566602908664957,0.9415704523466533,1.006156266374707,1.0046049843543576,1.0,1.0,1.0,1.0114089026489046,1.009545366024544,0.9994857224753017,1.0015836479070181,1.0020616244370566,0.9989153147807385,1.0,1.0000000000000002,1.0,0.9045542936843675,0.41554826770250447,0.22687203488279467,0.9970892025760645,0.9796944528019882,0.9695380221675378,0.8899985925507953,0.4250757307911299,0.31321502734336404,0.8885739650263171,0.4001451424126578,0.27746633815137317,0.9805351390045542,0.7417030277671972,0.66943953427922,0.9312551776486244,0.21631073858122352,0.0,0.9182863032067344,0.008609445248487006,0.0,0.97355970439332,0.8430768660646398,0.7844255298828451,0.9766854344337685,0.8662950933808486,0.8244604407407902,0.9913080087238096,1.000852075255992,0.7786249494578166,1.0013557206025867,0.31205814556241174,0.9235677172189508,1.0,1.0,1.0,1.0,0.6097318463016077,0.9407341941743919,0.6595675056602862,0.9079902456764607,0.838948804465716,0.9799130124845441,0.8676235855165907,0.9667020118119254,0.8623731637015092,0.9685560351293897,0.6904790396038245,0.519757080968499,0.7005847866334403,0.5382477604585865,0.9961967850660495,0.9927474592884663,0.9308131274837191,0.8931972248187572,0.6731368839737104,0.49496495280728814,0.4187076677872213,0.4883438151812557,0.99471777857727,0.9130806077680993
interval2800-3200,1,3,1.0000000000000002,1.0000000000000002,1.002718252217164,1.0011841187178125,1.0005618811946289,1.0018558774133135,1.0003406630570026,1.00017203645581,1.0024380905373786,1.0016088799457745,1.0007233149011352,1.0006719855814732,0.9915306037048272,0.8101004029956683,1.0020343987156857,1.00176389969624,0.9734514834343493,0.35360686078267295,1.0017727704773778,1.0014397313325862,0.9803218612696989,0.5447454986808626,1.000767743970492,1.0006971537141078,0.9925000646900063,0.7648558672525732,1.0023364111843265,1.0020683146928788,0.972867140534177,0.44931255092599054,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0001471328127902,1.000418847402798,0.9991794532579966,0.9997040476059194,0.9983414669244768,0.9993404454102882,1.0004225794516275,0.9995725558985062,0.8693976379420385,0.9656131700288038,1.0005522053949525,1.0003170858839212,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0010419342157189,1.000753788034627,0.9995905176783811,1.0000359042972367,1.0000237051718752,0.9997932273473183,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9316025406189103,0.7274955272360002,0.6034253343290507,0.9956694956666707,0.987972128051514,0.9818474117577417,0.9563416185363951,0.7999730880006671,0.7162403580765843,0.950984765349685,0.7809227999817655,0.6874811924424638,0.9892935549298947,0.9040216944532581,0.8610332363518687,0.9640549439237676,0.6856189939181214,0.5294730925209644,0.9482830690035366,0.515261355352318,0.3103236708601448,0.9848946686206286,0.9361041913563273,0.9033248142599257,0.9881288653698777,0.9480186396085488,0.9223425039618686,0.9949453192959331,1.0000117807457434,0.8977665288483189,0.9987615823319419,0.7214480406456003,0.9554390433600014,1.0000000000000004,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.8544043627901321,0.9745359619092866,0.8662294532531638,0.9600590982922554,0.9327040093396165,0.9884216893256887,0.945152603302414,0.9824608107398479,0.9406926712362066,0.9804816371592188,0.898804000295697,0.8056504647506609,0.9065859024532665,0.8236353943130917,0.9985304826917922,0.9967647201870852,0.9796700606561635,0.9622859458747718,0.8936923537292829,0.7967358599925498,0.7343832680415371,0.7304500824776771,0.9960284304340044,0.9609406198059661
interval2800-3200,1,4,1.0,1.0,1.0002170118685725,1.000096717604295,1.0000449169995254,1.0001516950443683,1.000026889240304,1.0000117267009982,1.0001937945515404,1.0001214856105682,1.000057579772545,1.000055403381634,0.9989374279642635,0.9673154567826112,1.0001629893051154,1.0001466537765193,0.996775891399711,0.8822716811419613,1.0001417212839352,1.0001138105202523,0.9975570838028637,0.9206645016398406,1.0000622138794615,1.0000574173062418,0.9990655895665275,0.9594675701080517,1.0001873222959303,1.0001690408188082,0.9966563805438525,0.9046576295369619,1.0,1.0,1.0000000000000002,1.0,0.9999972581466317,1.0000114765076524,0.9998758105514486,0.9999228163955654,0.9997216108067508,0.9998142975810591,0.9999824079616817,0.9999017894800625,0.9833088282082068,0.9946347876305324,1.0000502459316847,1.0000207742318261,1.0,1.0,1.0000000000000002,1.0000962226020282,1.0000605210626812,0.9999272025130074,0.9999935725058737,0.9999900299496995,0.9999714567053717,1.0000000000000002,1.0000000000000002,1.0,0.9876409479482083,0.9581697217982473,0.9299822064636684,0.9991721247556595,0.9980883955869472,0.9966666764784072,0.9927794964528693,0.970925904879313,0.9531798525421843,0.9917387905770496,0.9678230903379426,0.947727608857381,0.9981297011646288,0.9858019085548221,0.9764874867618963,0.9937936770368588,0.9529791492699524,0.9190371758332587,0.9907534947441091,0.924915449205116,0.8741764392843672,0.9973467968075116,0.990397424157699,0.983377458300431,0.997944390525261,0.9922507850053492,0.9867650261034783,0.999126761028556,0.9999933118001656,0.9832049481512836,0.9997445214304441,0.9554891891630225,0.9921748356948732,1.0000000000000002,1.0,1.0,1.0,0.9773445594959225,0.9957339494060122,0.9789139913662751,0.9932798290547185,0.9891384995192372,0.9979639147011645,0.9912091092487616,0.9969455142006167,0.9903858758551015,0.9965254280083221,0.9839193748890755,0.9681899487918587,0.9853294869735117,0.9714514969767357,0.9997518819027837,0.9994472858011774,0.9968585652705153,0.9939948772594311,0.9831432674604083,0.9667948275160118,0.9544862169226173,0.9523367136007312,0.9992465433833007,0.9932998377194014
interval2800-3200,1,5,1.0,1.0,1.0000206820125834,1.0000092684147095,1.0000042828871756,1.0000145437360408,1.0000025548764195,1.0000010656133864,1.0000184482599035,1.000011383204442,1.0000054848971418,1.0000053130815423,0.9998901266382954,0.9964720793747367,1.0000155442897245,1.000014086127798,0.9996678898419292,0.9872139962534298,1.0000135130001504,1.00001079955212,0.9997477117677972,0.9914250144758215,1.0000059511250696,1.0000055047116938,0.9999034202962215,0.9956242794360706,1.0000178739686825,1.0000161750568104,0.9996550900683853,0.9897025341772343,1.0,1.0000000000000002,1.0,1.0,0.9999994149797046,1.0000006155806807,0.9999868219192707,0.9999914585872856,0.999970162583119,0.9999793523973102,0.9999972239135835,0.9999892030789992,0.9982788753369785,0.9994303107688046,1.0000049361811063,1.000001882490974,1.0000000000000002,1.0,1.0000000000000002,1.0000094780585496,1.0000057856713636,0.9999921218475138,0.999999175934896,0.9999987881667132,0.999996999939814,1.0,1.0,1.0000000000000002,0.9986593643011258,0.99558021532573,0.992423213767021,0.999909681331587,0.9997972737936536,0.999637745835309,0.9992242790901162,0.9969464933150596,0.9949728723173803,0.9991105847480719,0.996616629783254,0.9943784949109894,0.9997978517793109,0.9985058178709009,0.99746746815086,0.9993300952770103,0.9950457461543786,0.9912637472115782,0.9989980772540993,0.9920587489712972,0.9863339182589878,0.9997130591317095,0.9989876849697541,0.9982063672398405,0.9997780206984485,0.9991837904651051,0.9985733823328898,0.999905833965841,0.9999991808647776,0.9981993258611782,0.9999719627818394,0.9952435705893453,0.9991537990427596,1.0,1.0000000000000002,1.0,1.0,0.9975868743055666,0.9995410382698217,0.9977504583111881,0.9992766261894366,0.9988378827116453,0.9997797764775578,0.999060241784133,0.9996699485199534,0.9989708299050566,0.9996236769898991,0.9982796644999151,0.996587251632337,0.9984327272199207,0.9969410614210739,0.9999732611537006,0.9999403932835111,0.9996650578402526,0.9993577963014867,0.9981971191924237,0.9964384134920873,0.9950900536562736,0.9948400009311276,0.9999178125510945,0.99927706900821
interval2800-3200,2,,0.0,0.0,0.0,12.940925059331846,5.944263630371112,5.25952694227452,0.0,0.0,0.0,0.0,0.1972141338230784,1.5540421738300394,0.05189863273117462,0.01908341405704736,3.1403885336398365,2.0152773268034703,0.30639970956249035,0.020896671011307644,0.0,0.0,0.0,0.42586836532503586,14.045184129476445,4.674302009479555,5.321562821060526,0.0,0.29166672449860515,0.6352407509917624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12421431946463396,13.408906658950364,4.997222575341625,16.086626950391345,0.46881097535720023,0.07689626056373666,0.5144495357697305,0.0,0.0,0.0,0.0,1.0785125844899466,7.032142869859859,0.0,0.0,10.926205635393254,0.0,0.0,0.0,0.0,1.4732220847706528,0.6948038802482799,0.4208593538978537,1.6223981012504718,0.8115324314284758,1.0361248119275683,0.0,0.017387853902945758,0.1208442364941045,0.0,0.3086985928953155,0.19854232576631464,10.482763504704833,0.03913054233514477,0.0,0.5528861487326857,0.11734898519155734,0.0,0.13704084393547203,0.0,0.0,7.835417801709039,0.30617156131917955,0.0,1.417046805328115,0.0,0.0,0.0,0.0,2.0965938801438355,0.5338511170444478,0.0,2.258151751332324,0.0,0.0,0.0,0.0,0.0,0.333444825995569,1.174745986095354,0.0,0.019268468425555508,0.0,0.28007016447723054,0.0,0.22718939661788637,1.1152618043247777,0.0,0.0,0.0,0.0,1.60346892940692,0.8058083784623811,0.0,0.0,1.3306675142318036,1.093724413115892,0.11686818724385092,0.18479649305853973,1.4572059324473787,0.0
interval2800-3200,2,-2,0.9999999999999998,1.0000000000000002,0.0,12.91925065901366,5.974575246537089,5.3345077434950205,0.0,0.0,0.0,0.0,0.4737271786284318,1.5200446820819682,0.04872294985058303,0.01943704498398101,3.166609032486978,2.01637560833188,0.3063053752228833,0.020858541243288384,0.0,0.0,0.0,0.425677069877696,13.264021952004237,4.732983291019035,5.325313818981639,0.0,0.37810088840492834,0.6265444200464518,0.0,0.0,1.0000000000000009,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.0,0.0,0.0,0.0,0.12438692918955428,13.411775621666841,4.9986242631414735,16.06444085534954,0.46880775118306595,0.0771972461348536,0.5153625310189135,0.0,1.0000000000000002,0.9999999999999998,1.0000000000000002,1.0789862110899608,7.027320193530208,0.0,0.0,10.910007170104656,0.0,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.4766474162268197,0.6948003264665679,0.4208466820522287,1.6233424987557419,0.8115527876261105,1.0361416189389767,0.0,0.0173922672909986,0.12078623103578588,0.0,0.3086930321160487,0.19866592903438482,10.434593808243884,0.03915204889170112,0.0,0.5547719420521474,0.1173451005922567,0.0,0.13891484346800775,0.0,0.0,7.819950965986191,0.3061905267982986,0.0,1.4337272355390627,0.0,0.0,0.0,0.0,2.0964739521808715,0.5337024395427155,0.0,2.2595054968455965,0.9999999999999998,1.0000000000000009,1.0000000000000002,0.9999999999999998,0.0,0.3380269559825916,1.174742007797308,0.0,0.019378652079898737,0.0,0.28012502054929406,0.0,0.22710486016977866,1.1119858352702086,0.0,0.0,0.0,0.0,1.603431897836551,0.8056741492725297,0.0,0.0,1.3306597570937688,1.0937383274016406,0.11690008580486856,0.18505013002309978,1.4572364870798085,0.0
