Satellite,,,22877,25933,26605,27663,28129,28361,29486,29486,32711,32711,39166,39166,39166,39166,40105,40105,40105,40105,40294,40294,40294,40294,40534,40534,40534,40534,40730,40730,40730,40730,41328,41328,41328,41328,29671,29671,32275,32275,32276,32276,36111,36111,36112,36112,37372,37372,37372,37868,37868,37869,37869,40001,40001,40001,40315,40315,40315,41554,41554,41554,37846,37846,37846,37847,37847,37847,40128,40128,40128,40889,40889,40889,41174,41174,41174,41860,41860,41860,41861,41861,41861,41862,41862,41862,43056,43056,43056,43058,43058,43058,43565,43565,43565,36590,36590,38091,38091,38251,38251,38775,38775,40749,40749,43001,43001,43207,43207,43208,43208,43245,43245,43602,43602,43647,43647,43706,43706,39199,39199,39635,39635,40269,40269,41384,41384,43286,43286,37605,38652,38779,39617
Signal,,,L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:L5I,L5:L5I,L5:L5I,L5:L5I
Mask,CF,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nomask,1,4,1.0010451845445527,1.0005530487337964,1.0004860540728082,1.0041776416396397,1.000165077691361,1.007465139057421,1.0003586430689777,1.000831370530279,1.002917633342462,1.005460588890704,1.000978370087946,1.0021345707209748,0.993246274933463,0.9009522573777439,1.0010361513832593,1.0031232759425628,0.9707292958945776,0.601734159473252,1.0008444605511075,1.0019202518895918,0.9782193775800119,0.7632303151710678,1.0004399404513464,1.0014538967230802,0.9788998018192688,0.7031701464176919,1.0036576971133457,1.0076527485068614,0.9857308035511773,0.7666950781624634,0.9999512338838887,1.0000755645939439,0.9946490909537219,0.9309861800972501,0.9831633483577396,0.9965787402924003,1.0003287164210464,1.0004155846015206,0.9982982590669053,1.0001195649495758,0.9927738475171297,0.9978193400058009,0.9999162960677914,1.0000687243578714,0.9937821688142233,0.9987193244623148,1.0057967278189752,0.0,0.09221256790434432,0.9959643841413284,0.9983769515444798,0.9998392085687446,0.9994855559780984,1.0009442076523425,1.0015339444926241,1.0000533303917558,1.0023688389104368,0.9976701478709983,0.9986226766737506,1.0026492738312043,1.0009651062303182,0.9976451740461842,0.9934645902028156,0.9959147270874442,0.990936195568503,0.9568925576034638,0.9915923227004613,0.9892822004591939,0.9455194525600468,0.9973039539043869,0.9895064275433547,0.9487101270032857,0.013629467174815326,0.003728570030674293,0.0031801268023322698,1.0006895383844974,0.9958095059390878,0.9944579041708141,0.9962076017593836,0.985707945360675,0.9397107989744371,0.9911066923384819,0.9792222667995902,0.9363309510278864,1.001562646041122,0.9992265840020915,0.9957409183347663,0.9889570147657625,0.9931232484932001,0.8866401619639671,0.9973937187897246,0.9968739155438288,0.9694428914716009,0.9964996384466106,1.000970820314753,0.9509587542456817,1.017386691041422,0.99883584521111,1.000585109953277,0.9040904583443314,1.012972399481253,0.9866310958263492,1.0046788070978758,0.9967996516420856,0.9987607335563566,0.8778253125442873,0.9850056106701056,0.9196546736082947,1.0017030949055037,0.976346335198387,1.0172838106937858,0.9791943414013843,0.9996688421298898,0.9621905446663227,1.0029470356092123,0.9749168278740697,0.9967123688270328,0.9355774632474283,0.8672450242789053,0.9413972899568306,0.8812089882462323,0.9987725327725638,0.9971429406117227,0.9879381668759604,0.9760117862092925,0.9325299123724192,0.861932672539583,0.8708321494478667,0.85201819817945,0.9974960929112593,0.9801697318588715
nomask,1,5,1.0001029522686482,1.0000543674557412,1.0000319950313363,1.0004050418029051,1.0000103114754648,1.0007284456530836,1.0000331483216744,1.0000826095241848,1.000280921040344,1.0005440328494801,1.0000916807662938,1.000211945961596,0.9992290665970033,0.9840800592443828,1.0000902265142264,1.0003093736997621,0.9968434219737233,0.9415946962392113,1.0000703889318296,1.0001884281918387,0.9976013560665397,0.9653679947690386,1.0000314078412116,1.0001422663552852,0.9976949362752068,0.9579061220010533,1.0003500276555597,1.000761515948542,0.9983282798103861,0.9612698378894965,0.9999939247452397,1.0000072539838947,0.9994414886854659,0.9908060482264697,0.9982746384256953,0.9996290189160368,0.999986613887339,1.0000086395978567,0.9996914150712845,0.9999104074071109,0.9992264805178774,0.9997426427163153,0.9999837116511772,0.9999948496665007,0.9993550988594857,0.9998241112182817,1.0005442790782766,0.0036414056596665275,0.3438211880266789,0.9995314993441322,0.9997828649703765,0.9999763416678213,0.9999416029493813,1.0000924312947634,1.000100946908776,0.9999393927276738,1.0002106224409182,0.9997573941712492,0.999851823556615,1.0002589548244267,1.0000431343427811,0.9997406179454921,0.9992305656919246,0.9989356679719262,0.9989082576627365,0.9946733630403586,0.9983120143967009,0.9987559176272306,0.9933945936980801,0.999297350548512,0.9987678182201755,0.9937891777965688,0.019182788634085565,0.005427048845689111,0.0036606315050308406,1.0000245961427892,0.9995678393780789,0.9993821563606881,0.9991718936963879,0.9983965102666534,0.9928324610378345,0.998405801696067,0.9977440549890009,0.9924913897646932,1.0000858228782223,0.9998974273635144,0.9994503529895578,0.9968589583180681,0.9988715965449342,0.9856387484714129,0.9991779816838825,0.9995692776050777,0.9961833378943464,0.9995904790295382,1.0000969763860956,0.994010680723897,1.0017300717086286,0.9998531005661784,1.0000586663691604,0.988705094372161,1.001279947287065,0.9981583669352946,1.0002018284679786,0.9996436098487589,0.9998279827874225,0.9857080190771508,0.9973998903801743,0.9898881282344676,0.9990652437396144,0.9963378896526236,1.0004957831803691,0.9974241012563132,0.9995011149627115,0.9952437949946958,0.9997709812720907,0.9969692664945816,0.999133840352441,0.991098652711705,0.9809163689978218,0.9918724072025444,0.9828300239952559,0.9998414728245147,0.9996212115006369,0.9983169820705529,0.9965058489248255,0.9906770146601516,0.9801489547629164,0.9792273504214543,0.9771410322482451,0.999644739014814,0.9968486283494361
nomask,2,,8.436208898450134,0.0,0.0,62.808033828370526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13810379487158284,0.0,2.55311804164696,0.0,0.0,0.0,0.0,1.3782671253087784,0.0,0.0,0.720980834084983,0.0,0.0,0.0,0.0,3.423221489971571,0.0,0.0,1.3541269884297689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.36369726888643,0.0,0.0,0.0,0.0,0.0,2.3150471449970462,0.0,0.0,0.03804241763429862,0.0,0.0,0.0,0.0,449.0996666490631,0.13931683067998155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0997249383959393,3.2614602211037296,0.0,0.0,0.0,0.0,0.0,0.0,0.017862782184203535,0.0031350280738078797,0.0038302653132405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.067520270954907,3.142105402610092,0.0,2.39922762695275,0.48562812128250893,0.0,20.589788182536296,17.179627302154355,0.0,0.0,0.0,0.41445662061317906,0.0,0.0,0.0,0.0,0.07238556836776652,0.0,0.0,0.0,0.0,0.0,6.086272933207341,52.54197729334284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.751963380281223,0.0,0.0,0.4349165241380418,0.0,0.0,0.0,0.0,11.24729711879019,0.0,0.0,5.2003642544182265,0.0,0.0,0.0
nomask,2,-2,8.437362731622745,0.0,0.0,62.807309623730546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13774233652795523,0.0,2.5532012119909884,0.0,0.0,0.0,0.0,1.378050312188747,0.0,0.0,0.7209562458799252,0.0,0.0,0.0,0.0,3.423308758103355,0.0,0.0,1.3540722439001518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.36315183583582,0.0,0.0,0.0,0.0,0.0,2.31476687554415,0.0,0.0,0.0380424384042737,0.0,0.0,0.0,0.0,448.93002719116856,0.1393773078023884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0997303158820135,3.2614553311466272,0.0,0.0,0.0,0.0,0.0,0.0,0.017862804910925567,0.003135028148890859,0.0038302652738353747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06754720897057,3.1421375682336605,0.0,2.3992381015748885,0.48562840717132755,0.0,20.589736299649026,17.17961352244065,0.0,0.0,0.0,0.4141331937195471,0.0,0.0,0.0,0.0,0.07239147263635914,0.0,0.0,0.0,0.0,0.0,6.086226575524792,52.547563893910954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.751393158017315,0.0,0.0,0.4349102181588788,0.0,0.0,0.0,0.0,11.247204505592288,0.0,0.0,5.1999747251773245,0.0,0.0,0.0
nomask,2,-1,8.447708745439003,0.0,0.0,62.8008015253928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13450181164417974,0.0,2.5539481871279732,0.0,0.0,0.0,0.0,1.3761064000616063,0.0,0.0,0.7207357273045992,0.0,0.0,0.0,0.0,3.424091524477995,0.0,0.0,1.3535802511251729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.35823861986641,0.0,0.0,0.0,0.0,0.0,2.3122596821431185,0.0,0.0,0.0380426254472629,0.0,0.0,0.0,0.0,447.4090611484667,0.13992097353634664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.099778688879075,3.261411726671655,0.0,0.0,0.0,0.0,0.0,0.0,0.01786300868914118,0.003135028823866788,0.003830264922890135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.067789466704866,3.1424263784199113,0.0,2.3993324111553807,0.4856312202856637,0.0,20.589269034058663,17.17948885479781,0.0,0.0,0.0,0.4112341139206724,0.0,0.0,0.0,0.0,0.07244453208463968,0.0,0.0,0.0,0.0,0.0,6.085810924760239,52.59764421744458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.746294429538475,0.0,0.0,0.43485364919441105,0.0,0.0,0.0,0.0,11.246373871956576,0.0,0.0,5.1964824354022205,0.0,0.0,0.0
nomask,2,0,8.547492318595452,0.0,0.0,62.73665194478574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10329828502819968,0.0,2.5612693084496057,0.0,0.0,0.0,0.0,1.357373583149421,0.0,0.0,0.7186042761737724,0.0,0.0,0.0,0.0,3.43166674386339,0.0,0.0,1.348728296031982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3086969819931,0.0,0.0,0.0,0.0,0.0,2.2886395837999998,0.0,0.0,0.03804450664876513,0.0,0.0,0.0,0.0,432.75150389444667,0.1452975712426021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1002600880018396,3.2610143037095907,0.0,0.0,0.0,0.0,0.0,0.0,0.017864973767960757,0.003135035499691227,0.0038302617662964375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.070194399088902,3.1452495657530983,0.0,2.400279113294228,0.4856822456160635,0.0,20.584565985221307,17.178180182839156,0.0,0.0,0.0,0.3833651669620319,0.0,0.0,0.0,0.0,0.07296759546680193,0.0,0.0,0.0,0.0,0.0,6.081803990306058,53.07946272812162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6984753226207,0.0,0.0,0.4343055950278411,0.0,0.0,0.0,0.0,11.23834270580002,0.0,0.0,5.162844513619316,0.0,0.0,0.0
nomask,2,1,9.271324215290697,0.0,0.0,62.16743796213197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6233921625993117,0.0,0.0,0.0,0.0,1.2229776827443912,0.0,0.0,0.70255974303569,0.0,0.0,0.0,0.0,3.489029634933558,0.0,0.0,1.305617854367852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.78491711858294,0.0,0.0,0.0,0.0,0.0,2.159338564448745,0.0,0.0,0.03806404141250146,0.0,0.0,0.0,0.0,326.3212954747998,0.19450484909824922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.104894483005451,3.259895948710782,0.0,0.0,0.0,0.0,0.0,0.0,0.01788040393883768,0.0031350964670844106,0.0038302470006024124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.092970477733363,3.168450606886926,0.0,2.4099940730844853,0.4878887694353361,0.0,20.535301741812045,17.16067053653149,0.0,0.0,0.0,0.19791936107329497,0.0,0.0,0.0,0.0,0.0777142945000627,0.0,0.0,0.0,0.0,0.0,6.05273150949478,56.516432653285904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3359553469719,0.048411360592471024,0.0,0.37070822121107105,0.0,0.0,0.0,0.0,11.158348277054607,0.0,0.0,4.8415779628792155,0.0,0.0,0.0
nomask,2,2,10.54112796175213,0.0,0.0,58.164728094181356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9951540224419135,0.0,0.0,0.0,0.0,0.9382051747744196,0.0,0.0,0.6484820533785915,0.0,0.0,0.0,0.0,3.6773238901717535,0.0,0.0,1.0398634037972914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.423436622545296,0.0,0.0,0.0,0.0,0.0,2.882936799594795,0.0,0.0,0.03825834312186474,0.0,0.0,0.0,0.0,96.14166454078439,0.5687696933792316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.146604019919234,3.3032509122677554,0.0,0.0,0.0,0.0,0.0,0.0,0.01791803085845278,0.0031355766762085403,0.0038306548738491065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2811097102907345,3.299388740346059,0.0,2.508950410585456,0.543069959753188,0.0,20.01685660615571,16.895516417620474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11329919314514954,0.0,0.0,0.0,0.0,0.0,5.987264401823943,62.44414619655316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.469053174440985,0.17147184628304146,0.0,0.2002800194033421,0.0,0.0,0.0,0.0,10.907694176203961,0.0,0.0,4.0846599961571854,0.0,0.0,0.0
nomask,2,3,6.647194641614618,3.1799826665664184,0.0,33.89133924047323,0.0,0.46726895695420356,0.0,0.0,0.0,0.0,1.556466498344544,1.871885375994515,0.0,0.10418410635030916,0.0,1.903892658508152,0.0,0.0,2.3961115259922745,0.0,0.9325815428843538,0.0,0.0,0.8026308615915643,0.0,0.0,2.5558918153522665,1.9164661486209347,4.1895491186573866,0.0,0.2973754450282958,0.7519300926403023,0.0,0.0,0.0,0.0,0.6977546964056739,5.376039009358667,1.2766073825791653,32.029135867574,0.0,0.0,0.3205681247245796,0.6718542517562195,0.0,5.994214358889361,1.1704943939792918,0.0,0.03920641853396372,0.0,0.0,0.0,0.0,13.751622257497303,1.9332975440487281,5.220745377827178,0.0,0.0,0.0,3.561654711011382,0.0,0.0,0.0,0.0,3.4571569292700524,3.6757827515768424,0.0,0.0,0.0,0.0,0.0,0.0,0.017961532676371433,0.0031386174895854,0.0038345097761546113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167197902057895,3.9813478421521356,0.0,3.2244003677871436,1.060072651264324,1.4868411775458656,16.258522455866775,14.413450607876168,0.0,0.0,0.0,1.8313028072939341,0.0,0.0,0.0,0.0,0.4056576226616292,0.0,0.0,0.0,0.0,0.0,5.953815448231048,54.09561933951163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.490782912485267,0.0,0.0,0.37992462302777064,0.0,0.0,0.0,0.0,10.34740997761251,0.0,0.0,4.8340514566732375,0.0,0.0,0.0
nomask,2,4,2.0832182714494367,1.4690788444666318,0.35160533386941906,7.397417697201769,0.7838259016701705,3.1363867570253205,1.0397569026426448,0.8907167953704136,2.295910840388081,1.064824551292157,1.6020300676544519,1.3906884124533867,1.212627255551235,1.4462694587220963,1.0383722252182468,1.232785115478829,0.0,0.0,1.857231824577181,0.7628286601265839,1.3334606223330132,0.0,1.204177921607124,1.0169167928784442,0.0,0.0,3.2584246710194638,2.3584779146879273,4.281672157593124,0.0,0.9363932796324848,0.9539368989027569,0.0,0.0,0.0,0.43729538383596583,1.7496022103254325,2.032359934151911,3.221570952116567,6.781100394541983,0.06770119080404301,0.5802708696830807,1.2629922389282513,1.2918120954231809,0.5973133909224139,3.661590122860859,3.5025058494278745,0.0,0.04012013411784413,0.8091815827456829,1.1341776871511173,0.7165616182424779,0.7168907988681225,2.626603740581141,3.0520010729594182,3.4718692915664637,1.7196911303803741,0.5194449831888659,0.3411491737874739,2.303815431619139,0.0,0.0,0.0,2.549990209090421,3.3470845642897546,3.6139022945923633,0.43375678623884745,0.0,0.0,2.5225635176737273,1.7319101885226398,1.253760886015615,0.018078976948084368,0.003144182003761501,0.0038410577644547557,0.0,0.0,0.0,0.7818984364015753,0.0,0.0,0.0,0.0,0.0,1.0012337902102835,4.511378125084141,3.590169423275565,8.658913417405834,4.728537503678325,2.511595190102984,3.8881868811922806,7.13044493787492,6.583838430412901,0.0,0.0,0.0,4.635511613255211,0.0,0.4053141172132335,0.0,0.0,1.5659597083907064,3.1282512913106806,0.0,0.08182970601672304,0.0,0.0,5.911631662726478,17.790205989711644,0.0,1.5798641751026277,0.0,3.2733539794767497,0.0,4.074493090209215,0.0,5.271892795862943,0.0,0.0,0.22955918589290886,1.4343534070315678,0.7429969550096439,0.0,0.8138983831869671,3.2190275371801333,0.0,0.0,5.791170700103831,0.0,0.0,0.0
nomask,2,5,1.1512458531045364,1.070724370081903,0.9972097282689355,1.8395873931880122,1.0000440373469597,1.599182056057699,1.0325616900899,1.0317980370944981,1.3089342769354384,1.2693539001054808,1.1150321415892568,1.1221104416487928,1.4062287275021617,1.9211036401387793,1.08434660532429,1.1449797804871968,0.2712536849047071,0.0,1.15121706379044,1.0695163153322373,1.4711827003684377,0.0,1.056865254471337,1.0541735532761158,0.6728814818561031,0.0,1.4289951062147772,1.4478684922784761,2.8730733966188673,1.703691724615675,0.9963162871282347,1.001083255909445,0.805619818357829,0.0,0.6883015700982066,1.0229273875364229,1.1216863621193496,1.1367404595887134,1.5506639812718537,1.7149830697766548,0.8554441034062182,1.0195621564374644,1.0560313266407069,1.0566555808615892,0.9835509449872111,1.398332284540405,1.6532279097911973,0.0,0.04052566771595616,1.0101732757711583,1.0706664991934476,0.9818921463319065,0.9835539835606296,1.2092445721432257,1.51810234145303,1.3799592262082283,1.3079776863118693,0.9267134521391037,0.9526067197336235,1.2830804453887277,0.8098813074606441,0.4692013565239822,0.08527027281178116,1.9996703043197956,2.3657525259755747,2.365836130536464,1.8545557570127875,1.0515564973249405,0.45683905018986826,1.647141121374261,2.143880001902069,1.8476832345562393,0.018208311938243175,0.0031630154462565147,0.003859114245968704,0.8221747990448852,0.6023263292401861,0.4219190009954219,1.4258306337639928,0.402581713986666,0.13937649455529041,1.1381457340617687,0.7719506432660332,0.6098994558161265,1.0852736773156058,1.6639120083420496,1.5350766257945783,4.391698861597535,4.504224930971948,3.1762903061919996,1.9328614611430062,2.473544336054907,2.1849231325732403,0.5830108076769966,0.9720117685393772,0.554559448457611,3.08597672817338,0.6836627232093386,0.9867334373588293,0.0,1.2628602221642327,1.3795931508244563,1.6481561545549026,0.7818209724254577,0.9443346119735819,0.0,0.6809010820427899,4.172640539811122,4.3877881580656135,0.4773124169827079,2.8691108490245205,0.9449233661309416,1.786332500494171,1.2165287516256578,2.0613892025061102,1.0283679304108164,2.0573964051109512,0.11981937812263845,0.30239303068216483,0.41769078822024086,1.2040652886754817,0.926852300241613,0.8314053497671384,0.9338914230252103,1.3476310630860802,0.13103096334599018,0.480986396516161,3.6268405744991252,0.0,0.8106500841748903,1.039088793789612
pix2,1,,12.86589635020243,22.547390847720294,1.6204768756708825,2.5349856808350224,0.0,1.5689988754454458,0.0,0.0,0.4641316138733178,0.0,0.0,7.051068589381613,1.0267421888278747,0.6456591417127907,1.9552845291906906,1.021809408286221,0.16393843493385848,0.0,0.0,0.0,0.0,0.0,6.061790529790493,0.0,0.0,0.0,0.0,3.6547559106317267,0.7021359537430234,0.2926454241582913,0.0,0.0,0.035647110852871415,0.0,0.016963255933239076,0.0,0.13226173891260296,3.7198234989049115,0.2830666413258843,0.0,0.06519536996942911,0.0,0.0,4.044616992978165,0.08012628781924397,0.5614212102246916,2.197947762534883,0.2583649833900375,0.5400376186248366,0.17113716449452518,0.0,1.1825932510814483,0.0,14.873691057024702,1.2152244515099109,2.3736940777700752,0.0,0.5985235024675231,1.3522998023308892,0.0,5.103481293020229,0.0,0.0,0.0,0.0,0.0,0.0,0.7440264440887657,0.0,0.0,0.0,0.0,0.5377456341011414,0.15945266597438537,0.09717729575023505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022840709004223,1.2763215309436142,0.9704234440389087,21.633231654788315,1.3547841030882306,1.367840561244527,0.0,0.3029545936259664,1.7885876991377747,1.8774242708668076,0.0,0.0,0.0,0.0,0.0,0.0,1.183332036150218,1.8370061071732793,0.0589418563560607,0.0,0.23514482868739672,1.5262401489430457,2.6331747215659824,4.792768860441722,0.0,0.2055935236301812,0.0,0.0,0.0,0.0,1.434481581553992,1.1551809530115702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104111759073336,0.0,0.35004633864383206,0.0
pix2,1,-2,13.339154225567412,13.936266455942299,0.9764986236587552,2.6352366839769874,0.0,1.7277914588041754,0.0,0.0,0.7974687032241379,0.0,1.029429941427831,6.756814250654094,1.0184084379895844,0.6416740627123365,2.326488045609008,1.052046693210231,0.16332406420729884,0.0,0.0,0.0,0.0,0.0,5.739060507574391,0.0,0.0,0.0,0.0,3.7190895038184903,0.7056827775725557,0.2915955995156901,0.0,0.0,0.045556825968249316,0.0,0.017159713813653877,0.0,0.1503949004700823,3.4974749198105375,0.2832933546093022,0.0,0.06532578431182773,0.0,0.0,3.861951121644865,0.07987135470359542,0.553944369640321,2.3989381268493646,0.25856983209290546,0.5415134502632887,0.17214990099492325,0.0,1.1834303774183985,0.0,12.106764675983383,1.214774843447091,2.4572716970357202,0.0,0.5984311080566732,1.3389741870119958,0.0,4.333771712429889,0.0,0.0,0.0,0.0,0.0,0.0,0.7447538540313022,0.0,0.0,0.0,0.0,0.5378369024788084,0.15945871434324968,0.09717842778001433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100519328297065,1.2761332679581323,0.969588062828086,20.665306243736126,1.3542736237872104,1.3715622192207173,0.0,0.4324989919884785,1.789312106049677,1.8760496046842128,0.0,0.0,0.0,0.0,0.0,0.0,1.1829893916493173,1.853767365297097,0.05904090902041307,0.0,0.23453419572065964,1.553558453083274,2.6332840004864977,4.85734970248823,0.0,0.7960035745174421,0.0,0.0,0.0,0.0,1.4353846326367692,1.156326421001743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1098109744403235,0.0,0.4113447853013232,0.0
pix2,1,-1,8.15099303704791,4.847777038074726,0.38960189930371575,3.366435555995928,0.24050818157569656,2.1160833637256617,0.0,0.0,0.4048864582096418,0.0,2.141434445747034,5.418611884430363,1.0145893631507559,0.6068857901924296,2.9169627282816806,1.2392527525290147,0.16382865107383007,0.019139091801601088,0.0,0.0,0.0,0.0,3.8441771280318857,0.0,0.0,0.0,0.9392375306338866,3.9685976932334106,0.7062135878580036,0.3140192346268336,0.01717706918855306,0.0,0.0948954092822924,0.02436379101322744,0.017182072630396384,0.0,0.24839419416418068,2.538821071240458,0.29121574845580656,0.0,0.06938550529901702,0.0,0.06463819150471783,2.945703644711818,0.08204293541218925,0.5338534998351198,2.8683246977659747,0.2595273998654118,0.5486062009501832,0.17847687710743118,0.0,1.192946015845746,0.0,5.21872408865777,1.2254903389741563,2.74024709359608,0.0,0.6030246829666909,1.2445212903652059,0.0,2.2832693705925693,0.0,0.0,0.0,0.0,0.0,0.0,0.7510839803325785,0.0,0.0,0.0,0.0,0.5381382933930897,0.1594984037804001,0.09711715540585315,0.0,0.0,0.0,0.7216454777394276,0.0,0.0,0.0,0.0,0.0,0.03260127635845277,0.0,0.0,2.620302231693851,1.2753328737318772,0.9662229336532855,14.258536638489689,1.3463861645595088,1.3884816505969446,0.0,1.0564172083719894,1.7925728951567546,1.8951881297451327,0.0,0.0,0.0,0.0,0.0,0.11792560615334247,1.1790776495564776,1.8671152530284643,0.05991139604976364,0.0,0.22916012045361084,2.1314412092012645,2.6330203623022497,4.998300701691399,0.0,3.178029569862271,0.0,0.0,0.0,0.0,1.4390242815426721,1.1629140474995616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0747579318923313,0.0,0.644123829847768,0.0
