Satellite,,,22877,25933,26605,27663,28129,28361,29486,29486,32711,32711,39166,39166,39166,39166,40105,40105,40105,40105,40294,40294,40294,40294,40534,40534,40534,40534,40730,40730,40730,40730,41328,41328,41328,41328,32393,32393,32395,32395,36111,36111,36400,36400,36401,36401,36402,36402,37829,37829,37867,37867,39155,39155,42939,42939,42939,37846,37846,37846,40545,40545,40545,40890,40890,40890,41175,41175,41175,41549,41549,41549,41859,41859,41859,41860,41860,41860,41862,41862,41862,43056,43056,43056,43566,43566,43566,36590,36590,38091,38091,38953,38953,40748,40748,41315,41315,43001,43001,43002,43002,43107,43107,43108,43108,43581,43581,43622,43622,43707,43707,39199,39199,39635,39635,40269,40269,41384,41384,43286,43286,37605,38652,38779,39617
Signal,,,L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:L5I,L5:L5I,L5:L5I,L5:L5I
Mask,CF,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
interval2200-2400,1,0,1.0,1.0,0.9121396085946334,0.9598950732780509,0.9827342820708564,0.9322064038344742,0.9859762535590393,0.96270852198481,0.9202185348450777,0.8754379728653972,0.9751476346684096,0.9852542048238307,0.31624503872973725,0.8135825906046538,0.9560320135952951,0.9414248734427744,0.2881675946134689,0.0,0.9328857826556588,0.9185352847492563,0.0,0.0,0.973797884781261,0.9853468493267393,0.3725939013643282,0.35082668035556686,0.9259455883947781,0.9147882505471759,0.0,0.21632981481555652,1.0,1.0,1.0,1.0,1.0740771231954829,1.119399802167468,0.8798505372644146,1.0784798337105812,0.9277141708407897,1.0136085321420745,1.3317600349338434,1.0893104975453363,1.0,1.0,0.8799930599551197,1.0482297397429683,1.0,1.0,1.7767258526661405,1.01657883250402,0.2541485469049743,0.26217879495444585,1.0,1.0,1.0,1.0,1.0,1.0,1.0923222697778088,1.0522008206425688,0.7441101682363721,1.0902311267561824,0.9999782712328122,0.12670944114125024,1.1101216212755336,0.5870042081120925,0.13982903471637784,1.1382610983616526,0.3151861444589786,0.24190176965286564,1.2519323769410946,0.8711675809983128,0.8131280393844792,0.635914131197113,0.09002152793596972,0.005371608057988898,1.1425936358752882,0.8404157166695876,0.568449057144898,1.3270357185897708,0.994672416131371,1.0069535150616784,2.336099225885382,0.06206806846707468,0.2707122979425607,0.9878617199203547,1.0009507761996352,1.0193750318983257,1.471130505115544,1.0,1.0,0.9383414320580996,1.5756025028191052,0.24032896772566287,1.413290287798289,1.0,1.0,1.1262895406580982,1.1576673311852441,0.9436079510672591,1.1162506463553379,1.0119855402493583,1.1196439464739485,1.0676477432208236,2.2296146658420706,0.17409414018332078,1.057849972906609,1.0464405627415183,1.1718247079192612,0.4030578799771523,0.4027936679664036,0.24685952048978546,0.01992731244523235,1.0,1.0,0.7835215153546384,0.7197831842806766,0.35686766659518654,0.3574607255512827,0.4635825725503441,0.0,1.0,0.9047488486548829
interval2200-2400,2,0,1.0,1.0,2.5377837910170977,0.0,0.8274370147650231,0.8493746740277067,0.040150164344146186,0.0,0.0051100231222590995,0.8913061075840588,0.308690933714988,1.5795519680230483,0.0,1.9188528483651455,1.374587647871996,0.781831179842693,0.4668385480939676,0.0,0.0,0.0,0.0,0.0,1.1267530563071466,3.5232105741711788,0.0,0.0,0.28496064518963815,0.6194056688993087,0.0,0.2408591311548194,1.0,1.0,1.0,1.0,0.3154042686484167,14.751628509238365,0.0,2.6606179817850872,0.0,0.0,1.503258419538303,5.426426620425421,1.0,1.0,0.08340773882620274,0.0,1.0,1.0,5.0843204620819735,0.0,0.3280981125313226,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.3794664487494372,0.0,0.0,0.8234944183628673,0.0,0.0,0.4461336192954757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09483305256972442,0.01834396663178578,0.0,0.8018980119776307,0.0,6.335796829097857,2.6714212390807646,4.417096841735474,4.427617870716485,0.0,0.0,1.0458012146215734,3.6644855663786986,1.1098286873487173,1.1163049449277644,1.0,1.0,0.0,2.9925626854006744,0.10717278310555994,0.0,1.0,1.0,2.609621922214785,2.229114404694124,1.592052350756381,0.11566956474378906,2.851395035571009,0.0,0.7795941363254459,2.5193603288192374,0.12120759094774643,0.0,2.1962219122451345,4.530082915892374,0.9127597911554846,0.6575772468431389,0.0,0.0,1.0,1.0,0.0,0.0,0.20384144331755025,0.24305930903881548,0.0,0.0,1.0,0.0
interval5500-6200,1,0,1.4022822016066336,1.103665480015803,1.0,1.5159787907811697,1.0,1.288910412476589,0.9142696805686447,0.8854345725063831,0.6505675811902514,1.0523910119780977,1.2113569480293542,2.049022662309351,1.5656059054821507,1.2968981887465467,1.2364196866046058,2.27272095676947,1.0242362071204199,0.024491979104519848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4552273137949554,3.967344683728152,0.35416599886326533,0.0985642901534167,1.0,1.0,1.0,1.0,0.04594735963519117,0.10348601115120151,1.0,1.0,1.0,1.0,0.7457398411706228,0.9803011922884226,0.3511201268173756,0.7056909046807401,0.4316535638470866,0.6085464785955707,0.0016824159203943075,0.0,0.08106710374157737,0.0,0.15439617640921635,0.6777928930108568,0.363480740117784,0.0,0.0,1.0,1.0,1.0,0.9776963401971623,0.26914193725621427,0.11744027614080327,1.0134470097583013,0.42540363873375975,0.14136561208327864,0.34347214310874435,0.06294621567044051,0.007130558453289654,1.292128021607742,0.6097375086621665,0.34874409275293217,0.7436037013770941,0.0,0.0,0.5803417307247384,0.011884341137736613,0.0,1.0,1.0,1.0,0.9400596794875113,1.1078147099002817,1.305261046256443,0.15212634611414083,0.1346186809826256,0.15372041870111075,1.1844720863701306,1.0153588217180616,1.5399971012219071,1.1955409277471003,1.1063371720887496,0.9200442686650816,1.011052938247697,0.9743980875297855,0.019599957054008015,0.27800807565609953,0.06454097820054192,0.6238843489565209,0.21625031554621885,0.6518009361495924,0.11411673088341928,0.974078122730961,0.24661411685742493,0.9567969733777927,0.9706250661107788,1.059230765197536,0.16969340511556696,0.5821910902526236,0.6810762296567291,1.323302812445118,0.40529998269134554,0.4068640224885601,0.27392367390118305,0.0,0.32972817734456134,0.06469272743481311,1.1208430810241128,0.9131772954586169,0.44107744256103426,0.4673218171408145,1.3539481441978687,0.27435547750446576,0.8692231879204039,0.9719587407983151
interval5500-6200,2,0,14.335345281250072,0.0,1.0,14.605533364671478,1.0,0.014641841816248464,0.0,0.0,0.0,0.0,0.0,10.595802842487233,4.014585323832327,1.2972619866066704,0.0,9.580931814717909,0.33939498572800547,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.4876600740863113,0.011065584657888443,0.05329749250980214,1.0,1.0,1.0,1.0,0.014276835269314503,0.31735794549599644,1.0,1.0,1.0,1.0,0.09337713712368169,4.059547570073218,0.0,0.0,0.10724990355260319,0.0,0.0,0.0,0.04458595939171281,0.0,0.0,0.36545900283271165,0.37683623314632175,0.0,0.0,1.0,1.0,1.0,0.0,0.0926364809694702,0.004033203849285687,5.033462343319121,0.25399026076202985,0.0,0.0,0.06282360604616657,0.0059035805710809545,1.57197985027006,0.6321270364712828,0.17379240235767449,0.5628258922750684,0.0,0.0,0.0,0.012782291477750988,0.0,1.0,1.0,1.0,0.0,1.514519781489476,2.3792476715199977,0.0,0.18946997490114423,0.25874850993003606,2.7008814748013124,0.0,3.28243152034461,1.2456556547848636,5.64134092071889,0.0,1.012943583599581,0.5556552768339336,0.0,0.0,0.27588810457661583,0.7270935992815543,0.26554961513008146,0.0,0.0,0.47583345155676027,0.0,0.0,0.0,0.5769886221514231,0.0,0.0,0.17368614305780036,7.3118156302902975,0.0,0.0,0.0,0.0,0.0,0.0,2.5476654732305923,0.887980273481642,0.917274086340361,0.9088448798891147,1.6936875694590428,0.20948007918388228,1.6947032924492476,0.0
interval775-1000,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
interval775-1000,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nomask,1,0,2.456794388818517,1.4349190629218849,0.4037908140487446,2.4663496435425385,0.9744544240970651,1.8086871414675565,0.3857768279735028,0.0,0.0,0.0,1.439861808460035,3.381139357548,0.9644198965252746,1.6730115084640338,1.6641115698685887,1.1912158990688533,0.0015756829271083585,0.1977822901578197,0.8283451952188574,0.0,0.0,0.0,1.5470176403509261,0.0,0.0,0.0,0.7539896988444703,3.794112945868462,0.37780804526123224,0.06277578393541539,0.6910216839996968,0.5623794895247181,0.0,0.3602999838814183,0.0,0.0,0.8079851078884245,5.076985092901301,1.2182068525652903,2.3698195720054063,1.9918546127087704,4.348160180866081,0.0,0.0,0.48438459703953135,1.7305640292228408,0.0,0.0,0.3366513121249564,0.0,0.0,0.01746682421546004,0.3286095783025958,0.0,0.0,0.9024066228180501,1.5220178891996765,0.9360196102921957,0.0,0.0,0.0,0.0,0.27249879715521186,0.0,0.0,0.0,0.0,1.2792064406039643,0.630133521852653,0.5753502973861512,0.0,0.0,0.0,0.7588516322953719,0.06533901766087398,0.034769885244478396,0.0,0.0,0.0,0.1999036346212204,3.291084741364024,2.067440582807445,0.0,0.10211006414241479,0.0,3.998178977922271,1.6280896700965242,0.0,1.0466578206469304,1.7427440533493237,0.7852354302176153,3.0921240164071486,3.6790686052691384,0.0,0.0,0.399817388464019,0.9538847834177596,0.0,0.0,0.0,0.0,0.0,0.0,1.4018268814033394,4.502789932121604,0.3378932335598033,1.7207172677622433,0.0,0.0,1.0693512460309262,0.975478753546905,0.11181781059282787,0.0,0.4079776735296423,0.25013675256947554,0.4582885987171203,0.20840198995629855,0.0,0.0,0.3871318643192532,0.0867104561617412,2.1328532133490103,0.6429467619912487
nomask,2,0,23.90876180077034,13.101235758351157,0.0,0.059505295767469345,0.0,1.1045944954729097,0.0,0.0,0.0,0.0,0.0,10.582136363342583,0.0,1.5105818087532583,0.0,0.0,0.0,0.19970780031540203,0.0,0.0,0.0,0.0,37.937811342064435,0.0,5.827463207887461,0.0,0.0,2.739080588035884,0.03707245942626916,0.08835260805594569,0.0,0.0,0.0,0.3139919695293146,0.0,0.0,0.0,119.53567166080938,0.0,0.0,0.4453727488566402,0.0,0.0,0.0,0.0,32.167744320957844,0.0,0.0,0.0,0.0,0.0,0.014301089405952119,0.32718960307927436,0.0,0.0,0.0,6.4049258540352865,0.0,0.0,0.0,0.0,0.0,0.42509609732262305,0.0,0.0,0.0,0.0,0.0,0.6626304604922564,0.3617795293440916,0.0,0.0,0.0,0.5376552910496848,0.05455025963669304,0.03325005908179436,0.0,0.0,0.0,0.0,3.8673453967723614,2.474463041578161,0.0,0.04449159553089584,0.0,1.8992803031476928,6.718316581944805,0.0,0.42612907058263505,6.355849477215293,0.0,1.7292885128529105,1.376279841317747,0.0,0.0,0.0,1.4995717021317954,0.0,0.0,0.0,0.0,0.0,0.0,2.4877776088901866,6.994966408366415,0.4065777266954792,1.8543098598998358,0.0,0.0,1.2355257452318946,1.0173032360362808,0.0,0.0,0.0,0.0,0.01871165369625955,0.0,0.0,0.0,0.44019629109376135,0.03049963151467727,4.642451109830434,0.0
pix2,1,0,2.4190018270812534,1.4058249517761015,0.07413788171778112,2.5377038660953946,0.9226083892914427,1.7716213758565496,0.537310903708631,0.0,0.0,0.0,1.3360053317452485,3.251006134161035,0.6579972635198709,1.6302825483321932,1.8349461838485166,1.1972415658552766,0.0002892926924687972,0.20850066739284956,0.383587739185176,0.0,0.0,0.0,1.069332191587051,0.0,0.0,0.0,0.9029350506817392,3.828974497905663,0.450990520343734,0.06427523549318642,0.843805503336778,0.62943511374323,0.0,0.37728490971836204,0.033597746117677456,0.0,0.484694504228259,2.2683709245931643,0.767513561553738,1.366867189223054,1.5605244895857653,0.6470002119053925,0.1073142084939306,0.0,0.4925097720090445,0.8581376371945312,0.016509454490671344,0.0,0.3751126753946809,0.0,0.2460832671071764,0.4053433330257714,0.35730256244353703,0.0,0.0,0.9007562206027604,1.5296045937829486,0.9075964304168266,0.0,0.0,0.0,0.0,0.23579363346216745,0.0,0.0,0.0,0.0,1.343334749181865,0.6176307512064494,0.5964400271783554,0.0,0.0,0.0,0.787233867881102,0.07052420379565517,0.03650706746602837,0.0,0.0,0.0,0.2979259601660387,3.0702140459821656,1.9613980658834953,0.0,0.12176381928451083,0.0,4.097281806512766,1.6107607309049652,0.0,1.0798230275591687,1.6737698206620941,0.7689242971080228,3.696199682039561,3.856461591745558,0.0,0.0,0.4341829224983077,1.004996186955442,0.0,0.0,0.16873906434780325,0.0,0.0,0.0,1.0802203000115944,4.485538080418232,0.2918918650109618,1.4046836496793675,0.0,0.0,1.0234621405928144,0.9237126120338179,0.157607665684589,0.05997612343636561,0.3887661630796552,0.199765739757979,0.5139367117012105,0.22742463143605254,0.0,0.0,0.40087582053336884,0.10039101430548632,2.0944151672516735,0.6351618244585127
pix2,2,0,18.496926240777935,0.8700318937045968,0.0,1.4107281064222168,0.0,1.4102934745150937,0.0,0.0,0.0,0.0,0.0,10.953013224259664,0.615192634970536,1.4661387323153316,3.682146884691388,0.16172448521913982,0.0,0.20915768472016674,0.0,0.0,0.0,0.0,1.400983262876,0.0,0.0,0.0,0.0,2.950879276947706,0.4642957797151723,0.041764269999210166,0.0,0.0,0.0,0.30714143311088515,0.017791780876279993,0.0,0.0,11.84073904316323,0.0,2.3881586423302736,1.725150552702964,0.0,0.0852668956160316,0.0,0.18315401768811418,0.0,0.014080575077306654,0.0,0.46226411669689854,0.0,0.41244434673987485,0.364868578640751,0.40522724988739023,0.0,0.0,0.0,6.506669074807112,0.0,0.0,0.0,0.0,0.0,0.1909186202072872,0.0,0.0,0.0,0.0,0.5515846410451752,0.6031530045915084,0.5430227513967388,0.0,0.0,0.0,0.5796187671498807,0.06525422581349873,0.03495272612281887,0.0,0.0,0.0,0.0,3.5594515069409747,2.428098717307672,0.0,0.11995060803003937,0.0,5.691437921102922,4.8952683842845754,0.0,0.7027498606304174,4.048482055531569,0.0,3.6590631202687294,4.497696016193352,0.0,0.0,0.4649408404555886,1.776092255942142,0.0,0.0,0.0,0.0,0.0,0.0,1.2923013385837985,5.457015005860907,0.3198815565133416,1.2591956423099373,0.0,0.0,1.1147045458179952,1.0233839107951588,0.11672713840837748,0.0,0.0,0.0,0.1436020316284688,0.0,0.0,0.0,0.6479502216834143,0.022878013234469308,5.006349237027162,0.0
pix5,1,0,2.4101946256954965,1.3969506873442132,0.08891689163661479,2.521852523389015,0.9087841347962009,1.762210428620616,0.5625837410571981,0.0,0.0,0.0,1.3488613333410286,3.2833699181741585,0.7044221183361571,1.5989210890929135,1.8090359883144558,1.1747527142300633,0.0,0.2119791239416078,0.37859142381312505,0.0,0.0,0.0,1.0142842816003852,0.0,0.0,0.0,0.945153863147873,3.8492992960065804,0.44537018867602357,0.06421435077554799,0.824714513432678,0.5601642647959325,0.0,0.39262611182441304,0.031985269053430805,0.0,0.5471837698604798,2.4031285648059026,0.7589238021463387,1.316332742179309,1.6081875187549943,1.3219932744723235,0.10145132387833555,0.0,0.5023374290342559,0.7825808638025922,0.019841432384004973,0.0,0.36328134174193727,0.0,0.22669531379163912,0.26567076869645123,0.3590839492970856,0.0,0.0,0.8996894936889481,1.5381910036206963,0.90911380815571,0.0,0.0,0.0,0.0,0.2613949859216673,0.0,0.0,0.0,0.0,1.4384300683981348,0.6254159774482557,0.615148800178634,0.0,0.0,0.0,0.8227715009867841,0.07253732194887437,0.03749186890533583,0.0,0.0,0.0,0.2888209618057619,2.938705074766027,1.8861343509232584,0.0,0.1197005705668862,0.0,4.195065264544592,1.6568306628520213,0.0,1.0827311510292668,1.6646164821088807,0.7624659763685915,3.7890651277878535,3.8801886745789,0.0,0.0,0.4412448556806114,1.0245910247865657,0.0,0.0,0.20646858498094606,0.0,0.0,0.0,1.002768811885412,4.399103696702742,0.2949093892864986,1.3155800930038581,0.0,0.0,1.0007084910491804,0.8949189103843261,0.18063295983982822,0.0891641654888372,0.3733281270882862,0.17640734146064033,0.5575379510934112,0.2699420425921735,0.0,0.0,0.42838063284577227,0.10865010758022597,2.0907444880524935,0.6136464615811681
pix5,2,0,18.37386181636923,0.508016627981059,0.0,1.4045149527774603,0.0,1.404923305095426,0.0,0.0,0.0,0.0,0.0,11.250391073856717,0.6778321547271363,1.4325618074296282,4.010035574888694,0.08750227569847496,0.0,0.21137813498809876,0.0,0.0,0.0,0.0,0.5470014721234799,0.0,0.0,0.0,0.0,2.9294315710432497,0.45613540533460584,0.039164962640575514,0.0,0.0,0.0,0.3181680617830303,0.024698311960081903,0.0,0.0,15.17324922749456,0.0,0.0,1.8783285480999838,0.28788158530462743,0.10147845460169648,0.0,0.1685258533390714,0.0,0.01633762274448969,0.0,0.4374072726390027,0.0,0.3235791733936307,0.11294701992560308,0.4228952330966067,0.0,0.0,0.0,6.586430571806124,0.0,0.0,0.0,0.0,0.0,0.22810095337512193,0.0,0.0,0.0,0.0,0.7489688116901275,0.6161292965034207,0.5684429583568155,0.0,0.0,0.0,0.6032969535627116,0.06659403600698305,0.0348230121397496,0.0,0.0,0.0,0.0,3.4524664275866357,2.383025276220776,0.0,0.11240349840764659,0.0,6.098367473432569,5.220316300643586,0.0,0.6734861199165203,3.976606600856291,0.0,3.7049129626405843,4.657434865723889,0.0,0.0,0.4934906479291071,1.7921577841641358,0.0,0.0,0.0,0.0,0.0,0.0,1.2026036715412918,5.235078911988105,0.3452044774111903,1.250317172483364,0.0,0.0,1.085066752421494,0.9883158757597484,0.13676285678472846,0.04311769981625009,0.0,0.0,0.24517801234845157,0.0,0.0,0.0,0.6835198636732961,0.030744508275120628,4.9957994080678905,0.0
pix7,1,0,2.399436753259004,1.3855491130532842,0.10637733424023052,2.5003444373458397,0.9037504064113406,1.7514363181119657,0.5797113631337829,0.0,0.0,0.0,1.3527380257627866,3.2704262221920106,0.742123705246262,1.5629864025143643,1.7571501751884993,1.142303136886396,0.0,0.20419021142562374,0.39485866911844514,0.0,0.0,0.0,0.9763780262458412,0.0,0.0,0.0,0.9981794893621397,3.8982607779365566,0.44488288242193214,0.0701685073017865,0.8110716528293295,0.5097662775596715,0.0,0.4018732187789027,0.03402475405825383,0.0,0.5653364866345496,2.3376779905960214,0.7856393235427055,1.3131488670239815,1.5982968588089534,1.478142348897796,0.10599347868173577,0.013662799766146334,0.5037824982967897,0.7606800471154019,0.02252810136034128,0.0,0.35135305166815206,0.0,0.21060660024874478,0.2014776031345009,0.36314322583157244,0.0,0.0,0.9026498353256082,1.5501845199068371,0.9124754722982349,0.0,0.015543027895602099,0.0,0.0,0.2564522915196511,0.0,0.0,0.0,0.0,1.5247474416679423,0.6385737027876326,0.6346771218615421,0.0,0.0,0.0,0.8722506281516799,0.0746217101648093,0.038377290419326845,0.0,0.0,0.0,0.22242996126319986,2.797843281205396,1.7908199652916041,0.0,0.11912930677411095,0.0,4.31928471562326,1.6721762841804138,0.0,1.0879559784868271,1.6433881010589755,0.7597075084440182,3.9340844747869377,3.921500151480533,0.0,0.0,0.44452514052158254,1.054065183606715,0.0,0.0,0.2536829385293493,0.0,0.0,0.0,0.9380878334026366,4.309067488723566,0.26705831220344095,1.1768293354151123,0.0,0.0,0.989864435270576,0.8778626421373864,0.19678878811704337,0.10943030841963305,0.3594470150089933,0.16269549189171076,0.5543275517991163,0.2744406245568602,0.0,0.0,0.4547402833025533,0.12064984955201011,2.0912523667518688,0.6347309005246643
pix7,2,0,18.279585212836423,0.12472336045126282,0.0,1.4068978678836805,0.0,1.4037378233194586,0.0,0.0,0.0,0.0,0.0,11.380647699958832,0.7244700218028765,1.3836697515852288,4.1673507731737365,0.004000471888160515,0.0,0.2020874230878689,0.0,0.0,0.0,0.0,0.10481124652980499,0.0,0.0,0.0,0.0,2.9633475347155387,0.4544392733474148,0.046672818451912526,0.0,0.0,0.0,0.32036523023289404,0.023710438581296032,0.0,0.0,14.637200132931662,0.0,0.0,1.8502392561247365,0.8839092706214509,0.08101756329083953,0.0,0.19615304870062827,0.0,0.018849721004090363,0.0,0.42025493887645654,0.0,0.28562053936639276,0.012836716096697218,0.423727828488628,0.0,0.0,0.0,6.705067534362955,0.0,0.0,0.016588086298545874,0.0,0.0,0.20560949996240424,0.0,0.0,0.0,0.0,1.0045064201674974,0.6373328943063806,0.5990291922318183,0.0,0.0,0.0,0.6379404540833228,0.06899397121806901,0.03632606307567808,0.0,0.0,0.0,0.0,3.3068216618897,2.2620126073115636,0.0,0.11220097466650812,0.0,7.026302129205517,5.347724966179995,0.0,0.6669729702530892,3.5518384111046917,0.0,3.883104063874694,5.088168307248761,0.0,0.0,0.5445938954961747,1.840430058090794,0.0,0.0,0.0,0.0,0.0,0.0,1.0860553839526517,4.870799089215796,0.32098371151889227,1.157999420589952,0.0,0.0,1.0660804359582254,0.9600568724792466,0.16388207244712405,0.07671243970149033,0.0,0.0,0.23092933684021683,0.0,0.0,0.0,0.7261330130993892,0.042731986032377864,5.0010782184994715,0.0
thermal100,1,0,2.446469123632865,1.426101343012516,0.28799432561429494,2.497070201455915,0.9666555566196721,1.7957495761507893,0.4337739215004528,0.0,0.0,0.0,1.4079624010582057,3.3495431459683633,0.72852901844006,1.6489152852468216,1.7377634964755375,1.203256346989557,0.009762511979173655,0.21090038281978937,0.6701902538801661,0.0,0.0,0.0,1.3763680691492097,0.0,0.0,0.0,0.805299817047761,3.8003730671443345,0.4326385715077954,0.05436635056707604,0.7536082377227854,0.5789452899852131,0.0,0.3684479496700428,0.020918020192581127,0.0,0.8866109649499128,3.333522478729289,1.2449981923161284,1.8730778964873789,1.6085821734663805,1.7033922705082478,0.0,0.0,0.5672667901596921,1.5048160554564955,0.0,0.0,0.3616537226056134,0.0,0.29652610025674614,0.1801204538986311,0.35686840520579055,0.0,0.0,0.8964936854919293,1.5244245323724925,0.9382466101650291,0.0,0.0,0.0,0.0,0.2563513239473997,0.0,0.0,0.0,0.0,1.3365657920818015,0.6234836241239772,0.5727295160464938,0.0,0.0,0.0,0.7866062592523708,0.06639106922344647,0.03593309202707777,0.0,0.0,0.0,0.2690196083581461,3.2553413112877725,2.0285943641413255,0.0,0.10857015356580553,0.0,4.0448962586463315,1.5813219839313621,0.0,1.0719591139936406,1.7398068055848923,0.7639573650989271,3.1537815143264107,3.941002844683014,0.0,0.0,0.40893659577126173,0.966963117080158,0.0,0.0,0.010312112276336478,0.0,0.0,0.0,1.37251310041874,4.57058728651184,0.33267168981823314,1.3251508213195997,0.0,0.0,1.0447077866358885,0.9668771725311798,0.14250193493293697,0.01883866280023702,0.4084641198035206,0.2426973005345118,0.4399774874258271,0.15315613767314615,0.0,0.0,0.4305567777723563,0.07705324079487395,2.1697464393698507,0.6584441130184772
