Satellite,,,22877,25933,26605,27663,28129,28361,29486,29486,32711,32711,39166,39166,39166,39166,40105,40105,40105,40105,40294,40294,40294,40294,40534,40534,40534,40534,40730,40730,40730,40730,41328,41328,41328,41328,29671,29671,32276,32276,36111,36111,36400,36400,37868,37868,37869,37869,39155,39155,40001,40001,40001,41554,41554,41554,44299,44299,44299,37372,37372,37372,37847,37847,37847,38857,38857,38857,40129,40129,40129,40544,40544,40544,40889,40889,40889,41174,41174,41174,41550,41550,41550,41861,41861,41861,41862,41862,41862,43058,43058,43058,43565,43565,43565,38091,38091,38250,38250,38953,38953,40748,40748,41434,41434,43108,43108,43581,43581,43582,43582,43603,43603,43622,43622,43623,43623,43648,43648,43707,43707,44231,44231,39199,39199,39635,39635,40269,40269,41384,41384,43286,43286,37605,38652,38779,39617
Signal,,,L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2ab,B3:B3I,B2:B2I,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2I,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:L5I,L5:L5I,L5:L5I,L5:L5I
Mask,CF,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
interval2800-3200,1,0,1.0,1.0,1.0711998912369518,1.1414297025310112,1.1034090333522988,1.0529868943541747,1.109380331002285,1.1373981767850072,1.2218246849030507,1.0973791796466126,1.1635209999235392,1.2341554642707322,0.21270761540712851,0.0,1.4986508388875088,1.4096440389044997,0.3755439363341979,0.29475105324441236,1.1637854053035703,1.1216160214905087,0.0,0.19479548841749791,1.081271838364572,1.065644744355035,0.8023090144773676,0.2570531669607823,1.1759264774395408,1.0021267703676264,0.0,0.0,1.0,1.0,1.0,1.0,0.04230433175375313,0.25248778322691307,1.4434768401506843,1.6435177627718227,1.2775541639800505,1.1738015338511787,1.0,1.0,1.3620632607628762,1.241980828453674,0.25121386104675747,0.16091733311265694,0.9586562339895299,0.9719802922834656,1.8228100697813026,1.1210912306537806,1.0427724837483654,1.042267707922799,1.336820008041288,0.7147823538134508,1.0,1.0,1.0,0.3687716253985172,0.5771612001123287,1.015930227685045,1.0,1.0,1.0,0.9997296093243329,0.4596251223484996,0.0,3.321156476277691,1.6960295598826176,1.915444389679632,1.020904252119274,0.549853229373291,0.5394380079581512,1.0496699981621558,0.6987159423947797,0.10464566773680521,0.9282576330505153,0.5574897602328347,0.0,2.2865983765265967,1.395492119404907,0.8213913235723743,1.2771999929865137,0.0,0.0,1.0,1.0,1.0,1.0515129166326276,0.7602299701067006,0.02494847700086356,1.523271952803138,0.4596518393704412,0.0601579844698094,4.218665300352737,1.9497439207852436,1.1102077331347981,0.9341993449841365,0.538438963110392,0.7522177370222767,0.0,0.7092966837135576,1.0,1.0,1.0,1.0,0.8016984959796728,0.8525780732131195,0.737612094513738,0.8540182314678815,1.7862615619621989,2.1111546407403683,0.0,0.08402521499251751,0.5538633969506999,0.8713456979889312,0.1627501386407295,1.870876786936747,1.0,1.0,0.7940040116834903,1.019485928904105,0.3200826414197276,0.3135329630031217,0.3782230834221579,0.21119557479257522,0.9367802500586844,0.9088128820316227,0.8969664513610958,0.7853780698056794,0.34807091982721017,0.19419340927178091,0.6460770399336004,0.0,0.5569647904035218,0.6288420181937502
interval2800-3200,1,1,1.0,1.0,1.0436744916165888,1.0346936464024687,1.0206905078082382,1.0360738318870835,1.020629523353168,1.0380027307753352,1.067100626465623,1.115589055180325,1.0312775172144022,1.0622830324283559,0.6201208933856076,0.41850324212270795,1.1048821002225298,1.172897860411813,0.18412010004843063,0.1453409124635558,1.0436579841950466,1.0791063223510469,0.4115008294085415,0.31429499175635195,1.0198859397447502,1.0350411695049406,0.7845376157660018,0.588526787493172,1.0535213474782112,1.0891454266414806,0.16806305675538843,0.005072566152001866,0.9999999999999999,1.0,0.9999999999999999,1.0,0.7602436328337104,0.8908546829333787,1.0896689946589926,1.0560085590821966,1.0414576160267726,1.0135454269817241,1.0,0.9999999999999999,1.031065500605453,1.0154788527426286,0.2507308131714226,0.403523392272957,0.9954463802085352,0.996327086613071,1.098422046396968,1.0053491428271035,1.0260647584941207,1.0108047952638648,1.0264989016978892,1.004764267028136,1.0,1.0000000000000002,1.0,0.876392431725062,0.9330753445496625,1.0280859035982912,1.0,1.0,0.9999999999999999,1.036465484565399,0.8826977113723017,0.5312333474918342,1.5086789850681304,1.364965540397805,1.3982591982755497,1.0673347169168133,0.9236117065842074,0.7072313691310106,1.0380257114730858,0.96084052000357,0.7120486005473236,1.0370131422308446,0.9569165455303978,0.6868006133221396,1.4213580010438864,1.0857043538926703,0.4468022445765597,1.5051007596667207,0.0,0.0,1.0,0.9999999999999999,1.0,1.0511761018906378,0.9859167876041386,0.6228342383156977,1.1575117223983535,0.9780695227249124,0.7988374865542784,1.8826984918451586,1.4795312804283887,1.0850449453271878,1.1311908259893706,0.8923598755592682,1.0010379873384407,0.6326549918889317,1.0218268309855378,1.0,1.0,1.0,0.9999999999999999,0.9402047787724047,1.038831417527197,0.9289827196673583,0.9819010686278907,1.2355893035538512,1.6674146972578587,0.31874240044214247,0.9822513145219081,0.9204915807217579,1.0342140749551807,0.9965995683666483,1.5929211333797038,1.0,1.0,0.9509035304580958,1.0524450438687059,0.474531166389952,0.3529870717148075,0.3576669311454959,0.17523719077870475,0.9477523361842761,0.9399522718396105,0.9069730482637588,0.8674202930142008,0.49289856453853914,0.3411953518698223,0.6574735111897199,0.0,0.9242625460588456,0.890493866685252
interval2800-3200,1,2,1.0,1.0000000000000002,1.0041037156659827,1.0030312651210496,1.00172147772085,1.003241784686669,1.0017756704145246,1.0058138897266613,1.00601063929923,1.0211415327526334,1.0025810372015425,1.0094548323813344,0.8496824554635833,0.6737788188628906,1.0086707633878138,1.0278312234906297,0.5592014355179395,0.0,1.0037792863535646,1.013884457155793,0.7661279885297276,0.5300855853272374,1.0017257435086016,1.0059976785182012,0.9022847064847733,0.7203920478593154,1.004370880404622,1.0168209773115164,0.6612634402393044,0.29378036178842587,1.0000000000000002,1.0000000000000002,1.0,1.0,0.9736167805976981,0.9877767758503071,1.0021631114459906,0.9968424687888163,1.0010184509086586,0.9972813899476386,1.0,1.0,0.9955639029686644,0.9962430027622491,0.39608765924709377,0.7370836463072175,0.9995666473377511,0.9995803403428141,1.0051032596543605,0.9948329042189347,1.0066694404883376,0.9975331222912934,0.9974784342648626,1.0086720765863286,1.0000000000000002,1.0,0.9999999999999998,0.9869764647880617,0.9922460265045804,1.0082306693727112,1.0,1.0,1.0,1.004369312678285,0.9811029515277678,0.8920177864388574,1.0765280839364555,1.035789797117261,0.9575090668150477,1.009269068574723,0.9866623632143083,0.9207188417528525,1.003604083268402,0.991502867194888,0.928834411652093,1.0045673282411016,0.9918436819858145,0.9236493546430979,1.0554561660549018,0.9914286040612796,0.7662473092700234,1.2545432712690021,0.022492318530735404,0.0,1.0,1.0000000000000002,1.0000000000000002,1.0060533198649773,0.9941810795732324,0.8977759261463762,1.0207905666277246,0.9979662022625919,0.9358932425459447,1.122678632251207,1.115850914151068,1.0154930613217197,1.038885772930939,0.9866566917008632,1.0056257948760738,0.9555844294274611,1.0044625644298015,1.0,1.0,1.0,1.0,0.9945267833032997,1.0050142688890702,0.9902364165929778,0.998115159387422,1.0536949208718251,1.0975373615234818,0.9114988170214181,1.002782003527893,0.9951659851629577,1.0061118359416803,1.0247780439683873,1.0826131060811857,1.0,1.0,0.9943698700313527,1.0152721707244738,0.7543867491943949,0.5598261310972419,0.678925263090968,0.4261296575495886,0.9713511892802797,0.949448888119889,0.9549408021182307,0.9171509663708065,0.7697742217070637,0.5843318783624546,0.8185327088851184,0.19765285279831635,0.965692467559072,0.9450390523170262
interval2800-3200,1,3,1.0000000000000002,1.0000000000000004,1.0001124873802563,1.0001141594022616,1.0000641171923412,1.0000607771892183,1.0000810472137514,1.0005846265328082,1.0002065697521265,1.002125608529424,1.0000984277295955,1.0009487896552751,0.9759486492785471,0.8529509759210068,1.0003191095444286,1.0028019910266897,0.926463533441732,0.3940051867224769,1.0001279495438995,1.0013963140814799,0.962722331790096,0.7817431417568688,1.0000624580149373,1.0006028028994638,0.9841475714411387,0.8704673057779693,1.00008488759977,1.00169038826315,0.9458750935018049,0.6777189265213451,1.0000000000000004,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9973834761972978,0.9986794134480798,0.9995157277958111,0.9984672829543623,0.9997987444897113,0.9991581874943134,1.0000000000000002,1.0000000000000004,0.9983591794037915,0.9988706057403742,0.818371004812755,0.9450005899078773,0.999957537736938,0.999952699486873,0.99996868685306,0.99864875623751,1.0008272093263877,0.9994208209252325,0.9990734575008154,1.0011152034484996,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9987063834400918,0.9991424773911038,1.0010147305312709,1.0000000000000002,1.0000000000000004,1.0000000000000002,0.9966568756061303,0.9878294063244256,0.9803176984304574,0.994287518125748,0.9647267235391124,0.9675773959844401,0.9947176881864243,0.9892269329894019,0.9843393862320411,0.9965313722887531,0.9906956583430758,0.9856837527273076,0.9954062546255381,0.9894750370813599,0.9841538359462706,0.9825580942185058,0.9568146725961802,0.9430304595136716,0.9122008160904354,0.09799970265848636,0.01582854601513342,1.0000000000000004,1.0000000000000004,1.0000000000000002,0.99594703113634,0.9856394203494521,0.9780801742653392,0.9964706502574675,0.9871882938838585,0.9832166288751542,1.0097301931785565,1.0152962426147956,1.0003843312520828,1.0052747828460862,0.9984955240285521,1.000816014687387,0.9933374090465018,0.9946980414246046,1.0000000000000004,1.0000000000000004,1.0000000000000002,1.0000000000000002,0.9981518959271747,0.9940562337966171,0.9989611322640699,0.9994795804008937,0.9962298265266617,0.9629908424372654,0.9891990205950125,0.9903310726215564,0.9979855743130419,0.9964237075479238,0.9939383167498819,0.9647179526203858,1.0000000000000002,1.0000000000000002,0.9990829242493913,1.0020263442932882,0.9369900988478899,0.8533194763572869,0.91388911655918,0.8038975815936518,0.9916305353581875,0.9811838413325727,0.9882098946989754,0.972559234670879,0.9424121418203291,0.8652037537011269,0.9286158049186467,0.637400665609037,0.9836173481879703,0.9757325154554697
interval2800-3200,1,4,1.0,1.0,0.99993703242945,0.9999747610738063,0.9999872475964272,0.9999406855242496,0.9999917204127651,1.0000451712013967,0.9999359061780975,1.000138370680111,0.999982983165167,1.0000738474400501,0.997124028166749,0.9742276488549751,0.9999537936579341,1.0002217457623614,0.9913788254612979,0.8920796041279392,0.9999621583301701,1.000095168799686,0.9955390927530207,0.9613587953958527,0.9999854282052337,1.0000423522845485,0.9981304093311905,0.9771253157931497,0.9999397547476042,1.0001107826901081,0.9935207185343751,0.9432219136360117,1.0000000000000002,1.0,1.0,1.0,0.9997278228923901,0.9998431741153438,0.9998522503523732,0.9997222606943602,0.9999339313829066,0.9998513536827258,0.9999999999999999,1.0000000000000002,0.9997335245013946,0.999801673752179,0.9756918530962,0.9915889402899541,0.9999952034162183,0.9999938107038437,0.999921233972289,0.9997713932065944,1.0000647063556682,0.999898022688903,0.9998378892971012,1.0000761459753578,1.0,1.0,1.0000000000000002,0.9998641229789559,0.9998947910921697,1.0000778995226092,1.0,1.0,1.0,0.9991872870337813,0.9931373441894769,0.9906489366914122,0.9973851648336829,0.9749583156908135,0.9714003960345806,0.9987105934418936,0.9937431696066517,0.9922025244943904,0.9991853714992629,0.99442033368242,0.9923884998850905,0.9989200585746144,0.9935939800857149,0.9914256761091412,0.9953305301564994,0.9723832438355362,0.9661545398596981,0.9718918171138292,0.47156811226121564,0.3120171493011262,1.0000000000000002,0.9999999999999999,1.0000000000000002,0.9990067453381491,0.99094706685164,0.9877739206194125,0.9988860059075476,0.9917062278550717,0.9895152219963028,0.9970053254457467,1.001430348678115,0.9983473363087911,1.0004891851719855,0.9996398706144436,1.0000745838094027,0.9963547041296263,0.9987369590935024,1.0,1.0,1.0000000000000002,1.0000000000000002,0.9980413053997563,0.9986227613084613,0.9998557717868947,0.9999109275350275,0.9864938301289142,0.9904252679171089,0.9965248638876096,0.997839197948587,0.9976024222875086,0.9990968997290722,0.9871098989885819,0.9910836958589211,1.0000000000000002,1.0000000000000002,0.9994167295161239,1.0001889535197348,0.9903727113921112,0.976973665531225,0.9867334707652673,0.9690582945907287,0.9986895258995941,0.9969936330391006,0.9981935885362077,0.995692120331974,0.9912523100443945,0.9789396488865538,0.9874431373416921,0.9367079318830812,0.9971226873133467,0.9957395215782154
interval2800-3200,1,5,1.0000000000000002,1.0000000000000002,0.9999839875779659,0.9999928667187707,0.9999963614929207,0.9999853894837171,0.9999971940916186,1.0000022425777964,0.9999827969136946,1.0000010808774362,0.9999950095558188,1.000003790505154,0.9996781096119903,0.9971978682760657,0.9999864353913189,1.0000122206178936,0.999062262519475,0.9882648021624899,0.9999897394317928,1.0000018683927903,0.9995007739082613,0.9957923669763754,0.9999959540065492,1.0000011571512035,0.999794943065416,0.9975122965110479,0.9999852509481226,1.0000010766227052,0.9992740157719338,0.9938210457250106,1.0,1.0,1.0000000000000002,1.0000000000000002,0.999972315714626,0.9999817512028437,0.9999705451001153,0.9999568348713557,0.9999866335584254,0.999976930405786,1.0,1.0,0.9999615058079164,0.999969079658414,0.9971888495261295,0.998796085636445,0.9999994620095433,0.9999991875972074,0.9999810883797535,0.9999650625815514,1.0000055794579232,0.9999837190359421,0.9999754059899935,1.000006097885086,1.0,1.0,1.0,0.9999860545221212,0.9999873495745218,1.0000067401136639,1.0,1.0000000000000002,1.0,0.9999043980485293,0.9986588170190058,0.9977954551086615,0.9996760835743991,0.9950024788358369,0.9927833156333261,0.9998509995179111,0.9987742696626388,0.9981511107464924,0.9999051630139714,0.9989024795342974,0.9981763655127979,0.9998747692393121,0.9987382737516529,0.997941316798858,0.9994528351091395,0.9945384444172788,0.9917826821283228,0.9964319962015187,0.896297493063674,0.8296601885569685,1.0,1.0000000000000002,1.0000000000000002,0.9998826149030859,0.9982107020006084,0.9970515197980844,0.9998664227450299,0.9983572346652747,0.9974389713810398,0.999041720840573,1.000134981566598,0.9995537430717875,1.000045860422293,0.9999288579356324,1.00000694958831,0.9991407631867666,0.9998503404314999,1.0,1.0,1.0,1.0,0.9995094813456669,0.9998409547047857,0.9999787837539973,0.9999902319973414,0.9964645881765573,0.998884977276798,0.9992532927964265,0.9997526411145161,0.9993954073612659,0.999892203069203,0.9966648924959574,0.9989640523981627,1.0,1.0000000000000002,0.9998597958885327,1.000017849153877,0.9989723232502871,0.9975350140159542,0.9985827327947856,0.9966863165861675,0.9998598018371713,0.9996777673794426,0.9998070913554236,0.9995386125392416,0.9990667532105251,0.9977463819334743,0.9986314933795793,0.993125943713648,0.9996877554600802,0.9995363542492304
interval2800-3200,2,,0.0,0.0,0.0,6.324947547757973,0.9797531268005771,0.0,19.622672739177393,8.142385741396604,0.0,0.45162771519778516,0.05985964357323867,2.786281155043812,0.0,0.0,0.7588039643194057,0.14458792773863924,0.5309702887040104,0.45729429317904363,0.0,0.22585813424577775,0.0,0.0,0.3564959311951668,7.151522576642448,0.0220230330787792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344384480592657,10.843081872926508,0.5804902534593045,0.0,0.0,0.0,0.545271282142792,9.900915699375993,0.4103918183078016,0.0,0.0,0.0,2.8903666677743685,0.0,0.0,0.23970787809010136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10067330019874562,0.0,0.0,0.0,0.0,0.07498579404528553,0.0,4.965386959411069,2.1007077160228564,2.2224619600273354,0.0,0.0,1.2486857387400907,4.509731659592312,0.16628506170036614,0.15182564389191827,0.0,0.0,0.0,11.452373360445085,2.0251628053651616,0.5908203373465265,1.3734217766931003,0.0,0.0,0.0,0.0,0.0,0.0,0.6595023168724573,0.08652673117351596,0.0,0.0,0.0,6.156859113086959,1.1635155334979237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04696419726245056,0.0,0.0,0.0,1.865252493189965,0.0,0.0,0.0,0.4107060707090395,0.0,0.0,0.0,0.0,0.0,0.0,7.949170763574339,0.054585172456797185,0.24184682018890508,0.7617405943705411,0.5330824944773348,0.2791943339123293,0.4222974027587002,0.0,0.0,0.26376934827019005,0.0,0.0,0.0,0.0,0.0
interval2800-3200,2,-2,1.0000000000000002,1.0000000000000002,0.0,6.047808090386505,1.108012159895351,0.0,18.9896631395604,8.183584610631973,0.0,0.46271285576892124,0.11141821692012963,2.796995980615798,0.0,0.0,0.7952716545471847,0.14389211934494733,0.5309485052936203,0.4573124375171101,0.0,0.23498038860645773,0.0,0.0,1.0239416945273077,7.041666093360358,0.02207356188448092,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,0.0,0.0,0.6350956015710392,10.84320259275234,0.5811862374940582,0.0,1.0000000000000002,1.0,0.5470575564970127,9.883849121379289,0.4104408510221915,0.0,0.0,0.0,2.891625466497945,0.0,0.0,0.2400597420822779,0.0,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.0,0.10266958765562244,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.07500884853847767,0.0,4.964409638803247,2.1007076648429446,2.222455301916725,0.0,0.0,1.2489631983371368,4.497748058427836,0.16634262439689237,0.1517499812054402,0.0,0.0,0.0,11.454187353263984,2.025140039206926,0.5908282686674271,1.3734858051734145,0.0,0.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.6595168931984817,0.0864716846697786,0.0,0.0,0.0,6.156843328076476,1.1640188346638594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.04706810513679392,0.0,0.0,0.0,1.8652292998795195,0.0,0.0,0.0,0.4106687386238469,0.0,0.0,0.0,1.0000000000000002,1.0,0.0,7.945285625993192,0.05453286360339149,0.24183725602542053,0.761753487497062,0.533111180403736,0.27911197734624793,0.4221220204253524,0.0,0.0,0.26382473242418014,0.0,0.0,0.0,0.0,0.0
interval2800-3200,2,-1,1.0,1.0,0.0,5.009823735838307,1.9712864347089305,0.0,14.86572869401503,8.397304625584654,0.23438202623822016,0.5204264585413485,0.7034170571162168,2.857442210599014,0.0,0.0,1.1134158476075178,0.14276216489916843,0.5302517455734489,0.4574813763616408,0.0,0.32483587136953923,0.0,0.0,2.3934477024406076,6.355612210872321,0.025038611182024266,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,0.6407573045081983,10.845353547655575,0.5872270144522057,0.0,1.0,1.0000000000000002,0.5625375707185755,9.734369830691392,0.41086621444268673,0.0,0.0,0.0,2.9024341653475316,0.0,0.0,0.24313229196203806,0.0,0.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,0.12113885050598842,1.0,1.0,1.0,0.0,0.07519961620758936,0.0,4.957340568226113,2.1007079185098165,2.2224275195984498,0.0,0.0,1.2509895187696036,4.396327125443617,0.16684900044490364,0.1511044228278774,0.0,0.0,0.0,11.468991158233512,2.024945191338839,0.5909954593819303,1.3739461046671233,0.0,0.0,1.0,1.0,1.0000000000000002,0.0,0.659636419553438,0.08589048764662649,0.0,0.0,0.0,6.156632008342319,1.1683558091840993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.047892261273327165,0.0,0.0,0.0,1.8650639920975203,0.0,0.0,0.0,0.41035921565295186,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,7.9114630675832895,0.05411508091026218,0.24173850892080145,0.7618539770100984,0.5333757303507626,0.278550648207645,0.4206912752086578,0.0,0.0,0.2642535399599638,0.0,0.0,0.0,0.0,0.0
interval2800-3200,2,0,1.0,1.0,0.0,2.8059218735782356,2.8323372175472508,0.0,5.686513926022391,7.564653226170406,1.2101875204801553,0.8158748797420802,2.286841813294193,3.385469207993868,0.0,0.0,2.0000479938412044,0.3070242620447388,0.5271826475730108,0.45861563928610655,0.7072325715908366,0.6782701174533087,0.0,0.0,1.689939461497774,3.6595058256867863,0.04192166952428593,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6923241705562159,10.799402987699196,0.6438957362299221,0.0,1.0,1.0,0.6924021217591642,8.579138497550382,0.41444620805084126,0.0,0.0,0.0,2.9938209167933603,0.0,0.0,0.27489117687426373,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2652665284097214,1.0,1.0,1.0,0.0,0.07706452808279585,0.0,4.91788253412851,2.1007968500685674,2.2219427437257635,0.0,0.0,1.2580533043794522,3.781420015818065,0.17156484152371868,0.14751017348025053,0.0,0.0,0.0,11.55704961224869,2.023146309532363,0.5938348255942222,1.376189777952801,0.0,0.0,1.0,1.0,1.0,0.0,0.660764272875297,0.0819375246737836,0.0,0.0,0.0,6.153259429077933,1.2088788676500875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.05464688820892574,0.0,0.0,0.0,1.8644930100838388,0.0,0.0,0.0,0.40899316362621224,0.0,0.0,0.0,1.0,1.0,0.0,7.594213229216751,0.05076043078423397,0.24149200740816243,0.7622762622539326,0.534712767091273,0.2772244423424049,0.41281133672364567,0.0,0.0,0.26783811239221567,0.0,0.0,0.0,0.0,0.0
interval2800-3200,2,1,1.0,1.0,0.23798037537449288,1.6827901522763677,1.797576444449534,0.0,2.0785899538507504,3.587745227077789,1.4610362528192848,1.0968324206609545,2.0622382693223793,3.553870032481699,0.0,0.0,2.4541425366286456,0.9014118883289404,0.5041604283585452,0.46619571536615545,1.4172881916185138,1.2944098226866527,0.0,0.014966319930917231,1.3486281210770283,1.6367981326914625,0.20063900270179727,0.0,0.30063017284698984,0.0,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.0,0.0,1.0404312196518488,8.474524130518265,1.0016752549058332,0.7432747016429146,1.0,1.0000000000000002,1.320031452642237,5.10949306627373,0.43247689744333145,0.0,0.27962782044020923,0.1956877004841999,3.422973021157892,0.2835826894563082,0.0,0.5458603414474165,0.10062380058172635,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.6272409390974347,0.9999999999999999,1.0,0.9999999999999999,0.0,0.09541307444241862,0.0,6.114194565633841,2.1021165177592716,2.21344100590335,0.0,0.0,1.1828722143793589,1.9518368229608072,0.21384608570062716,0.14465970194076197,0.0,0.0,0.0,7.764823261869798,2.0057622239337944,0.6320071762777343,1.3702488821360441,0.0,0.0,1.0,1.0000000000000002,0.9999999999999999,0.0,0.6717262016631284,0.06926639710537727,0.0,0.0,0.0,6.114461403172887,1.501443064726404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.10722411479245925,0.0,0.0,0.0,1.8642542790239631,0.0,0.0,0.0,0.4077233254662149,0.0,0.0,1.6708197373647145,0.9999999999999999,0.9999999999999999,0.04261443991432442,5.189470355801024,0.05714114913703815,0.2668342300436403,0.7218257712303761,0.5258610587654274,0.2673214484375382,0.3146204144813337,0.14554498929061635,0.0,0.2924509458876505,0.0,0.0,0.0,0.0,0.0
interval2800-3200,2,2,1.0000000000000002,1.0000000000000002,0.8806365701492012,1.1973449033109427,1.2031502075935743,0.8667383362723433,1.2246271601438488,1.5008974508250743,1.1911269530091242,1.0697123613200104,1.325358228844884,1.8418770880876945,0.0,0.0,1.762255223698846,1.4963592009312778,0.44018894875803827,0.39896840706601633,1.1929682462341498,1.2434859525888777,0.0,0.21973895332515633,1.1126675634417729,1.1733147657156897,0.6064885976618852,0.0,1.1092187823360469,0.6891733685337081,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.4844560170637162,3.0644383190317384,1.3517343875832353,1.550869347396861,1.0,1.0,1.7157829823696351,2.0388279818221533,0.45893239272718755,0.016601080092463107,0.8926806553242144,0.9183479465145854,3.030248043941543,1.562014665668557,0.8068327515090733,0.9153848997301558,1.776988764651309,0.11688557515131938,1.0,1.0,1.0,0.04203144665816223,0.03616563180101425,0.944128122621202,1.0,1.0,1.0,0.7737177215615402,0.2533191788494814,0.0,5.550348556462372,2.113135165386438,2.216246319120769,0.6462841564934445,0.0,0.720520043746939,1.2458921055023235,0.48869252622148784,0.3064935347342043,0.4836195532212493,0.0,0.0,3.8573635403481945,1.8720256446282317,0.7134361226556701,1.405106942537946,0.0,0.0,1.0,1.0,0.9999999999999998,1.0767077970356012,0.7616069899699263,0.09580886611788811,0.7841153083040256,0.0,0.0,5.731127118792079,2.0290500025961604,0.35955172286598475,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,1.0,1.0,0.32049995818427374,0.6156849907858932,0.26663815836030874,0.42031500244970343,1.8611772214223612,1.381702792616366,0.0,0.0,0.4123354383817852,0.2822291028553729,0.0,1.8483723759818411,0.9999999999999998,1.0,0.7149531193165733,1.7132800053804011,0.12571118247202415,0.2696331931780781,0.4993190626971999,0.33674168577843466,0.6572103462962171,0.6582892826903265,0.8767876217618294,0.6325022052876351,0.33808619299119835,0.09690355400645607,0.0,0.0,0.0,0.0
