CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T17:43:15,18 SPCS,BEIDOU 9,2011-038A,EARTH,TEME,UTC,SGP4,2026-06-16 16:27:02.962080,1.00285273,0.01595197,54.6000,165.6770,231.4431,207.9860,0,U,37763,999,5464,0.00000000000000,0.00000019,0.0000000000000,42160.951,1435.904,36455.367,35110.266,PAYLOAD,LARGE,PRC,2011-07-26,XSC,,5252865,330226851,0 BEIDOU 9,1 37763U 11038A   26167.68545095  .00000019  00000-0  00000-0 0  9993,2 37763  54.6000 165.6770 0159520 231.4431 207.9860  1.00285273 54644
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T22:56:53,18 SPCS,BD-17,2015-019A,EARTH,TEME,UTC,SGP4,2026-06-16 20:07:21.731808,1.00249739,0.00390480,49.1960,295.4654,191.2267,171.7059,0,U,40549,999,4107,0.00000000000000,-0.00000175,0.0000000000000,42170.913,1436.413,35957.447,35628.109,PAYLOAD,LARGE,PRC,2015-03-30,XSC,,5253036,330262817,0 BD-17,1 40549U 15019A   26167.83844597 -.00000175  00000-0  00000+0 0  9991,2 40549  49.1960 295.4654 0039048 191.2267 171.7059  1.00249739 41077
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T17:43:15,18 SPCS,BEIDOU 3M14,2018-072B,EARTH,TEME,UTC,SGP4,2026-06-16 20:44:38.189760,1.86231280,0.00061896,56.6260,62.6651,359.6599,0.3805,0,U,43623,999,5264,0.00000000000000,-0.00000051,0.0000000000000,27906.161,773.232,21545.298,21510.753,PAYLOAD,LARGE,PRC,2018-09-19,XSC,,5252865,330230082,0 BEIDOU 3M14,1 43623U 18072B   26167.86433090 -.00000051  00000-0  00000-0 0  9998,2 43623  56.6260  62.6651 0006190 359.6599   0.3805  1.86231280 52647
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T22:56:53,18 SPCS,COSMOS 2485 (GLONASS),2013-019A,EARTH,TEME,UTC,SGP4,2026-06-16 21:50:24.393120,2.13103258,0.00231350,65.4195,73.6140,234.1379,125.6814,0,U,39155,999,10227,0.00000000000000,-0.00000020,0.0000000000000,25507.924,675.729,19188.802,19070.776,PAYLOAD,LARGE,CIS,2013-04-26,PKMTR,,5253020,330261394,0 COSMOS 2485 (GLONASS),1 39155U 13019A   26167.91000455 -.00000020  00000-0  00000+0 0  9995,2 39155  65.4195  73.6140 0023135 234.1379 125.6814  2.13103258102273
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T22:47:28,18 SPCS,NAVSTAR 81 (USA 319),2021-054A,EARTH,TEME,UTC,SGP4,2026-06-16 22:59:18.041280,2.00568788,0.00253420,55.1744,332.4683,228.5531,94.2622,0,U,48859,999,3674,0.00000000000000,-0.00000087,0.0000000000000,26559.890,717.958,20249.063,20114.447,PAYLOAD,LARGE,US,2021-06-17,AFETR,,5256322,330780512,0 NAVSTAR 81 (USA 319),1 48859U 21054A   26167.95784770 -.00000087  00000-0  00000+0 0  9990,2 48859  55.1744 332.4683 0025342 228.5531  94.2622  2.00568788 36742
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T07:47:30,18 SPCS,COSMOS 2527 (GLONASS),2018-053A,EARTH,TEME,UTC,SGP4,2026-06-17 02:01:57.179712,2.13102055,0.00069250,65.5775,73.9111,239.1203,120.8462,0,U,43508,999,6227,0.00000000000000,-0.00000019,0.0000000000000,25508.020,675.733,19147.549,19112.221,PAYLOAD,LARGE,CIS,2018-06-16,PKMTR,,5251832,330116162,0 COSMOS 2527 (GLONASS),1 43508U 18053A   26168.08468958 -.00000019  00000-0  00000+0 0  9998,2 43508  65.5775  73.9111 0006925 239.1203 120.8462  2.13102055 62270
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T22:56:53,18 SPCS,BEIDOU 3M1,2017-069A,EARTH,TEME,UTC,SGP4,2026-06-17 03:11:35.831904,1.86230842,0.00104430,56.6923,63.0864,325.9765,33.9976,0,U,43001,999,5860,0.00000000000000,-0.00000051,0.0000000000000,27906.204,773.234,21557.212,21498.927,PAYLOAD,LARGE,PRC,2017-11-05,XSC,,5253415,330264857,0 BEIDOU 3M1,1 43001U 17069A   26168.13305361 -.00000051  00000-0  00000+0 0  9992,2 43001  56.6923  63.0864 0010443 325.9765  33.9976  1.86230842 58607
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T07:56:46,18 SPCS,COSMOS 2434 (GLONASS),2007-065A,EARTH,TEME,UTC,SGP4,2026-06-17 03:43:05.101824,2.13101292,0.00011980,64.3178,191.9169,336.0402,97.3647,0,U,32393,999,14377,0.00000000000000,0.00000065,0.0000000000000,25508.081,675.735,19133.002,19126.890,PAYLOAD,LARGE,CIS,2007-12-25,TTMTR,,5252283,330159383,0 COSMOS 2434 (GLONASS),1 32393U 07065A   26168.15492016  .00000065  00000-0  00000+0 0  9999,2 32393  64.3178 191.9169 0001198 336.0402  97.3647  2.13101292143773
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T17:43:15,18 SPCS,NAVSTAR 85 (USA 581),2026-017A,EARTH,TEME,UTC,SGP4,2026-06-17 04:44:06.594720,2.00571090,0.00220809,55.0883,88.7549,258.4523,101.2987,0,U,67588,999,43161,0.00000000000000,-0.00000021,0.0000000000000,26559.687,717.950,20240.198,20122.906,PAYLOAD,LARGE,US,2026-01-28,AFETR,,5252865,330246553,0 NAVSTAR 85 (USA 581),1 67588U 26017A   26168.19729855 -.00000021  00000-0  00000-0 0  9993,2 67588  55.0883  88.7549 0022081 258.4523 101.2987  2.00571090431615
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T17:43:15,18 SPCS,GALILEO 32 (137),2024-167A,EARTH,TEME,UTC,SGP4,2026-06-17 04:46:04.943712,1.70474251,0.00062334,55.1848,221.3134,227.6333,108.1105,0,U,61182,999,1087,0.00000000000000,0.00000040,0.0000000000000,29600.291,844.702,23240.607,23203.705,PAYLOAD,LARGE,ESA,2024-09-17,AFETR,,5252865,330240590,0 GALILEO 32 (137),1 61182U 24167A   26168.19866833  .00000040  00000-0  00000-0 0  9999,2 61182  55.1848 221.3134 0006233 227.6333 108.1105  1.70474251 10870
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T17:43:15,18 SPCS,BEIDOU 3M17,2018-093A,EARTH,TEME,UTC,SGP4,2026-06-17 10:07:59.822688,1.86228332,0.00101760,54.1690,182.2880,292.0990,142.8043,0,U,43706,999,5154,0.00000000000000,0.00000058,0.0000000000000,27906.455,773.244,21556.718,21499.923,PAYLOAD,LARGE,PRC,2018-11-18,XSC,,5252865,330230103,0 BEIDOU 3M17,1 43706U 18093A   26168.42222017  .00000058  00000-0  00000-0 0  9997,2 43706  54.1690 182.2880 0010176 292.0990 142.8043  1.86228332 51544
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T02:44:48,18 SPCS,GALILEO-FM3,2012-055A,EARTH,TEME,UTC,SGP4,2026-06-17 11:24:53.398656,1.70473345,0.00047719,55.8068,101.5377,306.3432,53.5821,0,U,38857,999,8501,0.00000000000000,-0.00000011,0.0000000000000,29600.396,844.707,23236.386,23208.136,PAYLOAD,LARGE,ESA,2012-10-12,FRGUI,,5253468,330316635,0 GALILEO-FM3,1 38857U 12055A   26168.47561804 -.00000011  00000-0  00000-0 0  9995,2 38857  55.8068 101.5377 0004772 306.3432  53.5821  1.70473345 85012
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T02:44:48,18 SPCS,BEIDOU 3 M26,2023-207B,EARTH,TEME,UTC,SGP4,2026-06-17 15:12:35.205120,1.86229689,0.00030660,55.7554,62.2745,321.3615,38.6582,0,U,58655,999,1683,0.00000000000000,-0.00000055,0.0000000000000,27906.320,773.239,21536.741,21519.629,PAYLOAD,LARGE,PRC,2023-12-26,XSC,,5253468,330327964,0 BEIDOU 3 M26,1 58655U 23207B   26168.63374080 -.00000055  00000-0  00000-0 0  9998,2 58655  55.7554  62.2745 0003066 321.3615  38.6582  1.86229689 16835
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T22:56:53,18 SPCS,GALILEO 25 (2C1),2018-060A,EARTH,TEME,UTC,SGP4,2026-06-17 15:38:14.173152,1.70475954,0.00025960,57.1692,341.7677,303.5364,56.4325,0,U,43564,999,4917,0.00000000000000,-0.00000090,0.0000000000000,29600.094,844.694,23229.643,23214.275,PAYLOAD,LARGE,ESA,2018-07-25,FRGUI,,5253064,330265830,0 GALILEO 25 (2C1),1 43564U 18060A   26168.65155293 -.00000090  00000-0  00000+0 0  9995,2 43564  57.1692 341.7677 0002596 303.5364  56.4325  1.70475954 49173
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T21:46:39,18 SPCS,GALILEO 7 (263),2015-017A,EARTH,TEME,UTC,SGP4,2026-06-17 19:11:07.295136,1.70476090,0.00020980,56.7854,341.5787,276.4201,83.5494,0,U,40544,999,6921,0.00000000000000,-0.00000091,0.0000000000000,29600.078,844.693,23228.153,23215.733,PAYLOAD,LARGE,ESA,2015-03-27,FRGUI,,5253986,330453185,0 GALILEO 7 (263),1 40544U 15017A   26168.79938999 -.00000091  00000-0  00000+0 0  9997,2 40544  56.7854 341.5787 0002098 276.4201  83.5494  1.70476090 69215
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T17:45:15,18 SPCS,BEIDOU 3M3,2018-003A,EARTH,TEME,UTC,SGP4,2026-06-17 21:17:59.275968,1.86227917,0.00048540,54.3274,302.2910,94.3023,265.7447,0,U,43107,999,5736,0.00000000000000,-0.00000076,0.0000000000000,27906.497,773.246,21541.907,21514.816,PAYLOAD,LARGE,PRC,2018-01-11,XSC,,5253513,330388802,0 BEIDOU 3M3,1 43107U 18003A   26168.88749162 -.00000076  00000-0  00000-0 0  9999,2 43107  54.3274 302.2910 0004854  94.3023 265.7447  1.86227917 57360
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-23T03:40:42,18 SPCS,GALILEO 20 (2C6),2017-079B,EARTH,TEME,UTC,SGP4,2026-06-17 21:26:22.395264,1.70474666,0.00043172,55.0732,221.4873,276.2784,83.7610,0,U,43056,999,5301,0.00000000000000,0.00000034,0.0000000000000,29600.243,844.700,23234.887,23209.329,PAYLOAD,LARGE,ESA,2017-12-12,FRGUI,,5257616,330962340,0 GALILEO 20 (2C6),1 43056U 17079B   26168.89331476  .00000034  00000-0  00000-0 0  9993,2 43056  55.0732 221.4873 0004317 276.2784  83.7610  1.70474666 53015
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T11:14:27,18 SPCS,NAVSTAR 72 (USA 258),2014-068A,EARTH,TEME,UTC,SGP4,2026-06-17 22:05:35.381760,2.00576133,0.00670716,56.9881,30.9264,70.6155,290.1646,0,U,40294,999,8522,0.00000000000000,-0.00000079,0.0000000000000,26559.242,717.932,20359.244,20002.970,PAYLOAD,LARGE,US,2014-10-29,AFETR,,5253499,330351402,0 NAVSTAR 72 (USA 258),1 40294U 14068A   26168.92054840 -.00000079  00000-0  00000-0 0  9990,2 40294  56.9881  30.9264 0067072  70.6155 290.1646  2.00576133 85220
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T11:14:27,18 SPCS,GALILEO 28 (224),2021-116B,EARTH,TEME,UTC,SGP4,2026-06-17 23:38:32.037792,1.70475877,0.00011770,57.1613,341.6514,159.9709,202.1698,0,U,49810,999,2822,0.00000000000000,-0.00000091,0.0000000000000,29600.103,844.694,23225.452,23218.484,PAYLOAD,LARGE,ESA,2021-12-05,FRGUI,,5253499,330356263,0 GALILEO 28 (224),1 49810U 21116B   26168.98509303 -.00000091  00000-0  00000-0 0  9994,2 49810  57.1613 341.6514 0001177 159.9709 202.1698  1.70475877 28225
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T02:57:24,18 SPCS,GALILEO 10 (206),2015-045B,EARTH,TEME,UTC,SGP4,2026-06-18 01:03:10.689408,1.70473811,0.00017798,54.9444,221.5807,334.3054,25.7732,0,U,40890,999,6705,0.00000000000000,0.00000032,0.0000000000000,29600.342,844.705,23227.475,23216.939,PAYLOAD,LARGE,ESA,2015-09-11,FRGUI,,5255019,330567570,0 GALILEO 10 (206),1 40890U 15045B   26169.04387372  .00000032  00000-0  00000-0 0  9999,2 40890  54.9444 221.5807 0001780 334.3054  25.7732  1.70473811 67052
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T11:14:27,18 SPCS,COSMOS 2557 (GLONASS),2022-075A,EARTH,TEME,UTC,SGP4,2026-06-18 01:08:20.461056,2.13102010,0.00102740,64.2981,314.4551,274.6944,85.1764,0,U,52984,999,3073,0.00000000000000,-0.00000057,0.0000000000000,25508.024,675.733,19156.096,19103.682,PAYLOAD,LARGE,CIS,2022-07-07,PKMTR,,5253499,330357747,0 COSMOS 2557 (GLONASS),1 52984U 22075A   26169.04745904 -.00000057  00000-0  00000-0 0  9994,2 52984  64.2981 314.4551 0010274 274.6944  85.1764  2.13102010 30737
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T11:14:27,18 SPCS,COSMOS 2522 (GLONASS),2017-055A,EARTH,TEME,UTC,SGP4,2026-06-18 01:28:30.358272,2.13102224,0.00111204,64.0788,191.8550,242.4701,117.4658,0,U,42939,999,6799,0.00000000000000,0.00000058,0.0000000000000,25508.007,675.732,19158.238,19101.506,PAYLOAD,LARGE,CIS,2017-09-22,PKMTR,,5253499,330353683,0 COSMOS 2522 (GLONASS),1 42939U 17055A   26169.06146248  .00000058  00000-0  00000-0 0  9993,2 42939  64.0788 191.8550 0011120 242.4701 117.4658  2.13102224 67996
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T11:14:27,18 SPCS,GALILEO 34 (139),2025-302C,EARTH,TEME,UTC,SGP4,2026-06-18 02:34:08.632704,1.70473903,0.00029627,54.3376,102.1035,311.0872,230.0912,0,U,67162,999,319,0.00000000000000,-0.00000012,0.0000000000000,29600.331,844.704,23230.966,23213.426,PAYLOAD,,ESA,2025-12-17,FRGUI,,5253499,330369111,0 GALILEO 34 (139),1 67162U 25302C   26169.10704436 -.00000012  00000-0  00000-0 0  9997,2 67162  54.3376 102.1035 0002963 311.0872 230.0912  1.70473903  3190
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T11:14:27,18 SPCS,COSMOS 2529 (GLONASS),2018-086A,EARTH,TEME,UTC,SGP4,2026-06-18 02:52:19.877664,2.13101950,0.00120661,64.2948,192.5630,256.5324,103.3830,0,U,43687,999,5930,0.00000000000000,0.00000057,0.0000000000000,25508.028,675.733,19160.672,19099.115,PAYLOAD,LARGE,CIS,2018-11-03,PKMTR,,5253499,330353391,0 COSMOS 2529 (GLONASS),1 43687U 18086A   26169.11967451  .00000057  00000-0  00000-0 0  9991,2 43687  64.2948 192.5630 0012066 256.5324 103.3830  2.13101950 59308
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T11:14:27,18 SPCS,NAVSTAR 58 (USA 190),2006-042A,EARTH,TEME,UTC,SGP4,2026-06-18 03:07:36.765696,2.00569747,0.01066492,54.7109,151.3015,54.4413,46.6051,0,U,29486,999,14441,0.00000000000000,0.00000049,0.0000000000000,26559.805,717.955,20464.929,19898.412,PAYLOAD,LARGE,US,2006-09-25,AFETR,,5253499,330346155,0 NAVSTAR 58 (USA 190),1 29486U 06042A   26169.13028664  .00000049  00000-0  00000-0 0  9998,2 29486  54.7109 151.3015 0106649  54.4413  46.6051  2.00569747144416
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T11:14:27,18 SPCS,GALILEO 6 (262),2014-050B,EARTH,TEME,UTC,SGP4,2026-06-18 05:04:29.701632,1.85520552,0.16759523,48.8910,272.4799,180.1594,179.8332,0,U,40129,999,8050,0.00000000000000,-0.00000058,0.0000000000000,27977.387,776.194,26288.129,16910.376,PAYLOAD,LARGE,ESA,2014-08-22,FRGUI,,5253499,330351346,0 GALILEO 6 (262),1 40129U 14050B   26169.21145488 -.00000058  00000-0  00000-0 0  9997,2 40129  48.8910 272.4799 1675952 180.1594 179.8332  1.85520552 80500
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T21:46:39,18 SPCS,GALILEO 12 (269),2015-079A,EARTH,TEME,UTC,SGP4,2026-06-18 05:05:12.477408,1.70473656,0.00052500,55.8280,101.2339,345.1239,14.8344,0,U,41174,999,6479,0.00000000000000,-0.00000011,0.0000000000000,29600.360,844.705,23237.765,23206.685,PAYLOAD,LARGE,ESA,2015-12-17,FRGUI,,5253993,330454036,0 GALILEO 12 (269),1 41174U 15079A   26169.21194997 -.00000011  00000-0  00000+0 0  9997,2 41174  55.8280 101.2339 0005250 345.1239  14.8344  1.70473656 64794
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T02:57:24,18 SPCS,NAVSTAR 60 (USA 196),2007-047A,EARTH,TEME,UTC,SGP4,2026-06-18 05:19:43.514688,2.00555096,0.01668114,54.0959,80.0229,87.3939,274.5281,0,U,32260,999,13683,0.00000000000000,-0.00000033,0.0000000000000,26561.099,718.007,20626.033,19739.895,PAYLOAD,LARGE,US,2007-10-17,AFETR,,5255019,330562518,0 NAVSTAR 60 (USA 196),1 32260U 07047A   26169.22203142 -.00000033  00000-0  00000-0 0  9998,2 32260  54.0959  80.0229 0166811  87.3939 274.5281  2.00555096136832
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T21:46:39,18 SPCS,BEIDOU 3M16,2018-078B,EARTH,TEME,UTC,SGP4,2026-06-18 05:20:52.884384,1.86232335,0.00041250,54.0846,299.9501,57.8841,302.1506,0,U,43648,999,5219,0.00000000000000,-0.00000076,0.0000000000000,27906.055,773.228,21539.431,21516.409,PAYLOAD,LARGE,PRC,2018-10-15,XSC,,5254016,330456182,0 BEIDOU 3M16,1 43648U 18078B   26169.22283431 -.00000076  00000-0  00000+0 0  9991,2 43648  54.0846 299.9501 0004125  57.8841 302.1506  1.86232335 52191
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T11:14:27,18 SPCS,GALILEO 13 (26A),2016-030B,EARTH,TEME,UTC,SGP4,2026-06-18 05:26:40.813728,1.70473788,0.00050222,55.0944,221.6643,247.0655,112.9679,0,U,41550,999,6268,0.00000000000000,0.00000031,0.0000000000000,29600.345,844.705,23237.075,23207.344,PAYLOAD,LARGE,ESA,2016-05-24,FRGUI,,5253499,330352793,0 GALILEO 13 (26A),1 41550U 16030B   26169.22686127  .00000031  00000-0  00000-0 0  9997,2 41550  55.0944 221.6643 0005022 247.0655 112.9679  1.70473788 62688
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T21:56:36,18 SPCS,GALILEO 31 (10D),2024-167B,EARTH,TEME,UTC,SGP4,2026-06-18 05:38:48.534144,1.70474256,0.00029360,55.1833,221.2920,228.3860,114.8908,0,U,61183,999,1086,0.00000000000000,0.00000032,0.0000000000000,29600.290,844.702,23230.846,23213.465,PAYLOAD,LARGE,ESA,2024-09-17,AFETR,,5254322,330486768,0 GALILEO 31 (10D),1 61183U 24167B   26169.23528396  .00000032  00000-0  00000+0 0  9995,2 61183  55.1833 221.2920 0002936 228.3860 114.8908  1.70474256 10865
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T17:45:15,18 SPCS,BEIDOU 3M5,2018-018A,EARTH,TEME,UTC,SGP4,2026-06-18 06:36:21.724416,1.86230873,0.00077067,56.6521,63.1126,19.0373,341.0335,0,U,43207,999,5676,0.00000000000000,-0.00000055,0.0000000000000,27906.201,773.234,21549.573,21506.560,PAYLOAD,LARGE,PRC,2018-02-12,XSC,,5253513,330388319,0 BEIDOU 3M5,1 43207U 18018A   26169.27525144 -.00000055  00000-0  00000-0 0  9999,2 43207  56.6521  63.1126 0007707  19.0373 341.0335  1.86230873 56767
