CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-04T02:17:04,18 SPCS,COSMOS 2522 (GLONASS),2017-055A,EARTH,TEME,UTC,SGP4,2026-09-03 11:44:21.581952,2.13102004,0.00098422,64.0806,189.2203,237.7690,122.1345,0,U,42939,999,6964,0.00000000000000,0.00000043,0.0000000000000,25508.024,675.733,19154.995,19104.784,PAYLOAD,LARGE,CIS,2017-09-22,PKMTR,,5351496,345390846,0 COSMOS 2522 (GLONASS),1 42939U 17055A   26246.48913868  .00000043  00000-0  00000-0 0  9999,2 42939  64.0806 189.2203 0009842 237.7690 122.1345  2.13102004 69641
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-04T17:58:58,18 SPCS,NAVSTAR 83 (USA 440),2024-242A,EARTH,TEME,UTC,SGP4,2026-09-03 14:55:43.576032,2.00573293,0.00189323,54.8101,331.0001,2.4294,2.9573,0,U,62339,999,1283,0.00000000000000,-0.00000077,0.0000000000000,26559.492,717.942,20231.641,20131.074,PAYLOAD,LARGE,US,2024-12-17,AFETR,,5352218,345537077,0 NAVSTAR 83 (USA 440),1 62339U 24242A   26246.62203213 -.00000077  00000-0  00000-0 0  9991,2 62339  54.8101 331.0001 0018932   2.4294   2.9573  2.00573293 12837
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-04T02:17:04,18 SPCS,COSMOS 2492 (GLONASS),2014-012A,EARTH,TEME,UTC,SGP4,2026-09-03 16:54:24.066144,2.13103440,0.00114634,65.2472,311.2655,308.1984,51.7701,0,U,39620,999,9691,0.00000000000000,-0.00000030,0.0000000000000,25507.910,675.728,19159.015,19100.534,PAYLOAD,LARGE,CIS,2014-03-23,PKMTR,,5351496,345388344,0 COSMOS 2492 (GLONASS),1 39620U 14012A   26246.70444521 -.00000030  00000-0  00000-0 0  9999,2 39620  65.2472 311.2655 0011463 308.1984  51.7701  2.13103440 96913
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-04T17:58:58,18 SPCS,BEIDOU IGSO-7,2018-057A,EARTH,TEME,UTC,SGP4,2026-09-03 18:49:08.317920,1.00279650,0.01082252,55.2130,162.3928,236.7593,338.4333,0,U,43539,999,2991,0.00000000000000,-0.00000139,0.0000000000000,42162.527,1435.984,36240.697,35328.088,PAYLOAD,LARGE,PRC,2018-07-09,XSC,,5352218,345525637,0 BEIDOU IGSO-7,1 43539U 18057A   26246.78412405 -.00000139  00000-0  00000-0 0  9990,2 43539  55.2130 162.3928 0108225 236.7593 338.4333  1.00279650 29914
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-09T02:20:59,18 SPCS,GALILEO 8 (264),2015-017B,EARTH,TEME,UTC,SGP4,2026-09-04 01:42:06.983424,1.70475680,0.00046054,56.7614,339.4656,239.5391,120.4567,0,U,40545,999,3359,0.00000000000000,-0.00000086,0.0000000000000,29600.126,844.695,23235.623,23208.359,PAYLOAD,LARGE,ESA,2015-03-27,FRGUI,,5359991,346731600,0 GALILEO 8 (264),1 40545U 15017B   26247.07091416 -.00000086  00000-0  00000-0 0  9996,2 40545  56.7614 339.4656 0004605 239.5391 120.4567  1.70475680 33595
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-04T23:36:40,18 SPCS,BEIDOU 3M23,2019-061A,EARTH,TEME,UTC,SGP4,2026-09-04 04:11:39.401376,1.86229416,0.00091130,54.3948,180.0656,9.7161,350.2990,0,U,44542,999,4726,0.00000000000000,0.00000016,0.0000000000000,27906.347,773.240,21553.643,21502.781,PAYLOAD,LARGE,PRC,2019-09-22,XSC,,5353239,345644454,0 BEIDOU 3M23,1 44542U 19061A   26247.17476159  .00000016  00000-0  00000+0 0  9993,2 44542  54.3948 180.0656 0009113   9.7161 350.2990  1.86229416 47264
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T03:24:40,18 SPCS,GALILEO 25 (2C1),2018-060A,EARTH,TEME,UTC,SGP4,2026-09-04 06:05:24.533952,1.70476158,0.00042204,57.1376,339.6464,269.8578,90.1345,0,U,43564,999,5051,0.00000000000000,-0.00000086,0.0000000000000,29600.070,844.693,23234.428,23209.443,PAYLOAD,LARGE,ESA,2018-07-25,FRGUI,,5353584,345693386,0 GALILEO 25 (2C1),1 43564U 18060A   26247.25375618 -.00000086  00000-0  00000-0 0  9990,2 43564  57.1376 339.6464 0004220 269.8578  90.1345  1.70476158 50513
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-07T07:26:30,18 SPCS,GALILEO 24 (2C0),2018-060D,EARTH,TEME,UTC,SGP4,2026-09-04 07:53:25.937088,1.70475864,0.00036910,57.1401,339.6499,269.6234,90.3748,0,U,43567,999,5052,0.00000000000000,-0.00000087,0.0000000000000,29600.104,844.694,23232.895,23211.044,PAYLOAD,LARGE,ESA,2018-07-25,FRGUI,,5358464,346386465,0 GALILEO 24 (2C0),1 43567U 18060D   26247.32877242 -.00000087  00000-0  00000+0 0  9991,2 43567  57.1401 339.6499 0003691 269.6234  90.3748  1.70475864 50524
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-04T23:36:40,18 SPCS,BEIDOU 3M8,2018-029B,EARTH,TEME,UTC,SGP4,2026-09-04 08:27:48.993696,1.86229264,0.00026790,54.1170,297.2008,17.3765,342.7016,0,U,43246,999,5735,0.00000000000000,-0.00000019,0.0000000000000,27906.362,773.240,21535.703,21520.751,PAYLOAD,LARGE,PRC,2018-03-29,XSC,,5353226,345642772,0 BEIDOU 3M8,1 43246U 18029B   26247.35265039 -.00000019  00000-0  00000+0 0  9993,2 43246  54.1170 297.2008 0002679  17.3765 342.7016  1.86229264 57353
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T03:24:40,18 SPCS,IRNSS R1A,2013-034A,EARTH,TEME,UTC,SGP4,2026-09-04 13:43:38.575200,1.00272265,0.00198084,35.8951,62.7344,177.9305,3.9953,0,U,39199,999,4816,0.00000000000000,0.00000070,0.0000000000000,42164.597,1436.090,35869.984,35702.941,PAYLOAD,LARGE,IND,2013-07-01,SRI,,5353584,345690600,0 IRNSS R1A,1 39199U 13034A   26247.57197425  .00000070  00000-0  00000-0 0  9990,2 39199  35.8951  62.7344 0019808 177.9305   3.9953  1.00272265 48161
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T03:24:40,18 SPCS,QZS-4,2017-062A,EARTH,TEME,UTC,SGP4,2026-09-04 14:43:57.829728,1.00275955,0.07497610,40.0567,342.4732,269.4617,93.4413,0,U,42965,999,3260,0.00000000000000,-0.00000309,0.0000000000000,42163.563,1436.037,38946.688,32624.169,PAYLOAD,LARGE,JPN,2017-10-09,TNSTA,,5353584,345693227,0 QZS-4,1 42965U 17062A   26247.61386377 -.00000309  00000-0  00000-0 0  9997,2 42965  40.0567 342.4732 0749761 269.4617  93.4413  1.00275955 32603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T03:24:40,18 SPCS,NAVSTAR 76 (USA 266),2016-007A,EARTH,TEME,UTC,SGP4,2026-09-04 15:21:12.562272,2.00572904,0.00972805,55.5775,86.3095,247.3335,111.7028,0,U,41328,999,7743,0.00000000000000,0.00000011,0.0000000000000,26559.527,717.943,20439.764,19923.019,PAYLOAD,LARGE,US,2016-02-05,AFETR,,5353584,345692264,0 NAVSTAR 76 (USA 266),1 41328U 16007A   26247.63972873  .00000011  00000-0  00000-0 0  9990,2 41328  55.5775  86.3095 0097281 247.3335 111.7028  2.00572904 77439
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T02:26:43,18 SPCS,BEIDOU 3M5,2018-018A,EARTH,TEME,UTC,SGP4,2026-09-04 16:05:52.798272,1.86230746,0.00063220,56.7229,60.5316,42.0363,318.0510,0,U,43207,999,5822,0.00000000000000,-0.00000001,0.0000000000000,27906.214,773.234,21545.721,21510.437,PAYLOAD,LARGE,PRC,2018-02-12,XSC,,5353579,345677105,0 BEIDOU 3M5,1 43207U 18018A   26247.67074998 -.00000001  00000-0  00000+0 0  9996,2 43207  56.7229  60.5316 0006322  42.0363 318.0510  1.86230746 58223
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T03:24:40,18 SPCS,BEIDOU 9,2011-038A,EARTH,TEME,UTC,SGP4,2026-09-04 17:42:55.720224,1.00269154,0.01607257,54.6025,164.9665,231.0936,308.0028,0,U,37763,999,5544,0.00000000000000,-0.00000100,0.0000000000000,42165.469,1436.135,36465.042,35109.627,PAYLOAD,LARGE,PRC,2011-07-26,XSC,,5353584,345690189,0 BEIDOU 9,1 37763U 11038A   26247.73814491 -.00000100  00000-0  00000-0 0  9999,2 37763  54.6025 164.9665 0160726 231.0936 308.0028  1.00269154 55440
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T10:06:44,18 SPCS,GALILEO 30 (10E),2024-079C,EARTH,TEME,UTC,SGP4,2026-09-04 18:41:01.764960,1.70473993,0.00040885,55.1653,98.8526,91.2215,268.9101,0,U,59600,999,1472,0.00000000000000,0.00000011,0.0000000000000,29600.321,844.704,23234.288,23210.084,PAYLOAD,LARGE,ESA,2024-04-28,AFETR,,5354399,345813485,0 GALILEO 30 (10E),1 59600U 24079C   26247.77849265  .00000011  00000-0  00000-0 0  9993,2 59600  55.1653  98.8526 0004089  91.2215 268.9101  1.70473993 14720
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-04T23:36:40,18 SPCS,BEIDOU 15,2012-050B,EARTH,TEME,UTC,SGP4,2026-09-04 20:05:29.061888,1.86230793,0.00112680,56.6181,60.2643,4.7531,355.2962,0,U,38775,999,9479,0.00000000000000,-0.00000002,0.0000000000000,27906.209,773.234,21559.519,21496.630,PAYLOAD,LARGE,PRC,2012-09-18,XSC,,5353190,345639443,0 BEIDOU 15,1 38775U 12050B   26247.83714192 -.00000002  00000-0  00000+0 0  9996,2 38775  56.6181  60.2643 0011268   4.7531 355.2962  1.86230793 94798
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T07:26:43,18 SPCS,BEIDOU 3M11,2018-067A,EARTH,TEME,UTC,SGP4,2026-09-04 21:58:47.629920,1.86227609,0.00085750,54.1794,178.3381,35.1256,324.9276,0,U,43602,999,5460,0.00000000000000,0.00000001,0.0000000000000,27906.527,773.247,21552.322,21504.462,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5353849,345735464,0 BEIDOU 3M11,1 43602U 18067A   26247.91582905  .00000001  00000-0  00000+0 0  9997,2 43602  54.1794 178.3381 0008575  35.1256 324.9276  1.86227609 54604
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T15:56:46,18 SPCS,GALILEO 22 (2C8),2017-079D,EARTH,TEME,UTC,SGP4,2026-09-04 22:27:49.953312,1.70473903,0.00051420,55.0546,219.3081,282.9373,76.9829,0,U,43058,999,5437,0.00000000000000,0.00000045,0.0000000000000,29600.331,844.704,23237.417,23206.976,PAYLOAD,LARGE,ESA,2017-12-12,FRGUI,,5354647,345847180,0 GALILEO 22 (2C8),1 43058U 17079D   26247.93599483  .00000045  00000-0  00000+0 0  9993,2 43058  55.0546 219.3081 0005142 282.9373  76.9829  1.70473903 54371
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T07:26:43,18 SPCS,COSMOS 2529 (GLONASS),2018-086A,EARTH,TEME,UTC,SGP4,2026-09-04 22:55:25.762656,2.13101957,0.00109160,64.2969,189.9023,255.2683,104.6058,0,U,43687,999,6098,0.00000000000000,0.00000024,0.0000000000000,25508.028,675.733,19157.737,19102.048,PAYLOAD,LARGE,CIS,2018-11-03,PKMTR,,5353851,345735574,0 COSMOS 2529 (GLONASS),1 43687U 18086A   26247.95515929  .00000024  00000-0  00000+0 0  9992,2 43687  64.2969 189.9023 0010916 255.2683 104.6058  2.13101957 60982
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T15:56:46,18 SPCS,BEIDOU 3M13,2018-072A,EARTH,TEME,UTC,SGP4,2026-09-05 00:07:31.713024,1.86231033,0.00043710,56.6977,60.0297,331.6141,28.4006,0,U,43622,999,5414,0.00000000000000,-0.00000001,0.0000000000000,27906.185,773.233,21540.248,21515.852,PAYLOAD,LARGE,PRC,2018-09-19,XSC,,5354660,345848325,0 BEIDOU 3M13,1 43622U 18072A   26248.00522816 -.00000001  00000-0  00000+0 0  9992,2 43622  56.6977  60.0297 0004371 331.6141  28.4006  1.86231033 54148
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T10:06:44,18 SPCS,NAVSTAR 67 (USA 239),2012-053A,EARTH,TEME,UTC,SGP4,2026-09-05 02:06:43.517952,2.00556790,0.01850264,53.5952,140.3239,67.1907,294.8088,0,U,38833,999,10104,0.00000000000000,-0.00000016,0.0000000000000,26560.949,718.001,20674.262,19691.367,PAYLOAD,LARGE,US,2012-10-04,AFETR,,5354399,345802843,0 NAVSTAR 67 (USA 239),1 38833U 12053A   26248.08800368 -.00000016  00000-0  00000-0 0  9999,2 38833  53.5952 140.3239 0185026  67.1907 294.8088  2.00556790101049
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T07:26:43,18 SPCS,BD-17,2015-019A,EARTH,TEME,UTC,SGP4,2026-09-05 02:20:38.601600,1.00290531,0.00392310,49.0421,294.4936,200.0984,340.1764,0,U,40549,999,4187,0.00000000000000,-0.00000156,0.0000000000000,42159.478,1435.828,35946.738,35615.947,PAYLOAD,LARGE,PRC,2015-03-30,XSC,,5353803,345730625,0 BD-17,1 40549U 15019A   26248.09766900 -.00000156  00000-0  00000+0 0  9999,2 40549  49.0421 294.4936 0039231 200.0984 340.1764  1.00290531 41878
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T17:39:25,18 SPCS,BEIDOU 3 M26,2023-207B,EARTH,TEME,UTC,SGP4,2026-09-05 02:29:03.283008,1.86229485,0.00007647,55.8299,59.5975,267.0701,92.9593,0,U,58655,999,1831,0.00000000000000,-0.00000005,0.0000000000000,27906.340,773.240,21530.339,21526.071,PAYLOAD,LARGE,PRC,2023-12-26,XSC,,5355231,345928982,0 BEIDOU 3 M26,1 58655U 23207B   26248.10351022 -.00000005  00000-0  00000-0 0  9995,2 58655  55.8299  59.5975 0000765 267.0701  92.9593  1.86229485 18315
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T17:39:25,18 SPCS,BEIDOU 3M1,2017-069A,EARTH,TEME,UTC,SGP4,2026-09-05 03:20:44.716416,1.86230754,0.00073397,56.7655,60.4552,325.6441,34.3476,0,U,43001,999,6009,0.00000000000000,0.00000000,0.0000000000000,27906.213,773.234,21548.561,21507.596,PAYLOAD,LARGE,PRC,2017-11-05,XSC,,5355231,345920929,0 BEIDOU 3M1,1 43001U 17069A   26248.13940644  .00000000  00000-0  00000-0 0  9994,2 43001  56.7655  60.4552 0007340 325.6441  34.3476  1.86230754 60093
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T17:39:25,18 SPCS,BEIDOU 3M18,2018-093B,EARTH,TEME,UTC,SGP4,2026-09-05 04:20:49.182720,1.86226416,0.00075119,54.1677,179.5767,334.7129,25.2443,0,U,43707,999,5302,0.00000000000000,-0.00000002,0.0000000000000,27906.646,773.252,21549.475,21507.548,PAYLOAD,LARGE,PRC,2018-11-18,XSC,,5355231,345921117,0 BEIDOU 3M18,1 43707U 18093B   26248.18112480 -.00000002  00000-0  00000-0 0  9992,2 43707  54.1677 179.5767 0007512 334.7129  25.2443  1.86226416 53025
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T23:36:53,18 SPCS,GALILEO-FM3,2012-055A,EARTH,TEME,UTC,SGP4,2026-09-05 06:02:22.781184,1.70473387,0.00021370,55.8546,99.3469,316.0932,43.9759,0,U,38857,999,8637,0.00000000000000,0.00000013,0.0000000000000,29600.391,844.707,23228.582,23215.930,PAYLOAD,LARGE,ESA,2012-10-12,FRGUI,,5355402,345953735,0 GALILEO-FM3,1 38857U 12055A   26248.25165256  .00000013  00000-0  00000+0 0  9991,2 38857  55.8546  99.3469 0002137 316.0932  43.9759  1.70473387 86374
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T17:39:25,18 SPCS,BEIDOU 3M3,2018-003A,EARTH,TEME,UTC,SGP4,2026-09-05 08:34:59.706336,1.86228119,0.00029771,54.2530,299.5142,105.1524,254.9504,0,U,43107,999,5884,0.00000000000000,-0.00000024,0.0000000000000,27906.476,773.245,21536.649,21520.033,PAYLOAD,LARGE,PRC,2018-01-11,XSC,,5355231,345921451,0 BEIDOU 3M3,1 43107U 18003A   26248.35763549 -.00000024  00000-0  00000-0 0  9998,2 43107  54.2530 299.5142 0002977 105.1524 254.9504  1.86228119 58843
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T17:39:25,18 SPCS,COSMOS 2477 (GLONASS),2011-064B,EARTH,TEME,UTC,SGP4,2026-09-05 10:59:03.479424,2.13102817,0.00192628,65.3254,70.2439,231.2188,134.5975,0,U,37868,999,11547,0.00000000000000,0.00000037,0.0000000000000,25507.959,675.730,19178.960,19080.689,PAYLOAD,LARGE,CIS,2011-11-04,TTMTR,,5355231,345917910,0 COSMOS 2477 (GLONASS),1 37868U 11064B   26248.45767916  .00000037  00000-0  00000-0 0  9991,2 37868  65.3254  70.2439 0019263 231.2188 134.5975  2.13102817115477
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-07T09:58:26,18 SPCS,BEIDOU 3M19,2019-090A,EARTH,TEME,UTC,SGP4,2026-09-05 11:00:56.244384,1.86231094,0.00156998,56.6330,60.1413,293.7248,58.2553,0,U,44864,999,4572,0.00000000000000,-0.00000001,0.0000000000000,27906.179,773.233,21571.856,21484.232,PAYLOAD,LARGE,PRC,2019-12-16,XSC,,5358992,346453959,0 BEIDOU 3M19,1 44864U 19090A   26248.45898431 -.00000001  00000-0  00000-0 0  9991,2 44864  56.6330  60.1413 0015700 293.7248  58.2553  1.86231094 45724
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T17:39:25,18 SPCS,BEIDOU 3M17,2018-093A,EARTH,TEME,UTC,SGP4,2026-09-05 14:44:34.911744,1.86228159,0.00088042,54.1667,179.5697,301.4848,257.7801,0,U,43706,999,5303,0.00000000000000,-0.00000009,0.0000000000000,27906.472,773.245,21552.907,21503.768,PAYLOAD,LARGE,PRC,2018-11-18,XSC,,5355231,345921616,0 BEIDOU 3M17,1 43706U 18093A   26248.61429296 -.00000009  00000-0  00000-0 0  9992,2 43706  54.1667 179.5697 0008804 301.4848 257.7801  1.86228159 53036
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-05T17:39:25,18 SPCS,BEIDOU 3M2,2017-069B,EARTH,TEME,UTC,SGP4,2026-09-05 14:46:02.802144,1.86230633,0.00064549,56.7646,60.4753,4.2665,355.7786,0,U,43002,999,6009,0.00000000000000,0.00000000,0.0000000000000,27906.225,773.235,21546.104,21510.077,PAYLOAD,LARGE,PRC,2017-11-05,XSC,,5355231,345921429,0 BEIDOU 3M2,1 43002U 17069B   26248.61531021  .00000000  00000-0  00000-0 0  9993,2 43002  56.7646  60.4753 0006455   4.2665 355.7786  1.86230633 60091
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T09:54:27,18 SPCS,GALILEO 20 (2C6),2017-079B,EARTH,TEME,UTC,SGP4,2026-09-05 16:02:17.194848,1.70473941,0.00047169,55.0562,219.2927,286.8014,73.1220,0,U,43056,999,5437,0.00000000000000,0.00000039,0.0000000000000,29600.327,844.704,23236.154,23208.230,PAYLOAD,LARGE,ESA,2017-12-12,FRGUI,,5356661,346124892,0 GALILEO 20 (2C6),1 43056U 17079B   26248.66825457  .00000039  00000-0  00000-0 0  9999,2 43056  55.0562 219.2927 0004717 286.8014  73.1220  1.70473941 54373
