CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T04:29:55,18 SPCS,GALILEO 19 (2C5),2017-079A,EARTH,TEME,UTC,SGP4,2019-02-23 07:07:35.885568,1.70473562,0.00008250,56.6503,294.9486,317.3706,42.6827,0,U,43055,999,745,0.00000000000000,-0.00000024,0.0000000000000,29600.370,844.705,23224.677,23219.793,PAYLOAD,LARGE,ESA,2017-12-12,FRGUI,,2415263,126926638,0 GALILEO 19 (2C5),1 43055U 17079A   19054.29694312 -.00000024 +00000-0 +00000-0 0  9993,2 43055 056.6503 294.9486 0000825 317.3706 042.6827 01.70473562007458
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T04:29:55,18 SPCS,GALILEO-FM2,2011-060B,EARTH,TEME,UTC,SGP4,2019-02-23 08:16:22.764288,1.70475605,0.00066700,56.2994,54.5342,305.2261,234.4020,0,U,37847,999,4559,0.00000000000000,-0.00000048,0.0000000000000,29600.134,844.695,23241.742,23202.255,PAYLOAD,LARGE,ESA,2011-10-21,FRGUI,,2415263,126925035,0 GALILEO-FM2,1 37847U 11060B   19054.34470792 -.00000048 +00000-0 +00000-0 0  9995,2 37847 056.2994 054.5342 0006670 305.2261 234.4020 01.70475605045590
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-23T14:42:19,18 SPCS,NAVSTAR 75 (USA 265),2015-062A,EARTH,TEME,UTC,SGP4,2019-02-23 09:13:00.160896,2.00564582,0.00444530,55.1433,135.7928,205.4795,154.3485,0,U,41019,999,2426,0.00000000000000,-0.00000014,0.0000000000000,26560.261,717.973,20300.194,20064.058,PAYLOAD,LARGE,US,2015-10-31,AFETR,,2415012,126912713,0 NAVSTAR 75 (USA 265),1 41019U 15062A   19054.38402964 -.00000014  00000-0  00000+0 0  9999,2 41019  55.1433 135.7928 0044453 205.4795 154.3485  2.00564582 24261
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-23T22:24:19,18 SPCS,GALILEO 16 (26C),2016-069B,EARTH,TEME,UTC,SGP4,2019-02-23 11:16:06.230784,1.70473712,0.00027210,54.5933,175.1813,320.7440,39.2068,0,U,41860,999,1412,0.00000000000000,0.00000000,0.0000000000000,29600.353,844.705,23230.272,23214.164,PAYLOAD,LARGE,ESA,2016-11-17,FRGUI,,2415157,126915752,0 GALILEO 16 (26C),1 41860U 16069B   19054.46951656 -.00000000  00000-0  00000+0 0  9992,2 41860  54.5933 175.1813 0002721 320.7440  39.2068  1.70473712 14126
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-23T22:36:16,18 SPCS,GALILEO 9 (205),2015-045A,EARTH,TEME,UTC,SGP4,2019-02-23 12:26:48.645312,1.70474561,0.00046820,56.5355,295.2871,21.4038,338.6744,0,U,40889,999,2148,0.00000000000000,-0.00000026,0.0000000000000,29600.255,844.700,23235.978,23208.261,PAYLOAD,LARGE,ESA,2015-09-11,FRGUI,,2415201,126916794,0 GALILEO 9 (205),1 40889U 15045A   19054.51861858 -.00000026  00000-0  00000+0 0  9993,2 40889  56.5355 295.2871 0004682  21.4038 338.6744  1.70474561 21487
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T06:36:16,18 SPCS,GALILEO 20 (2C6),2017-079B,EARTH,TEME,UTC,SGP4,2019-02-23 14:09:38.258496,1.70473676,0.00025850,56.6507,294.9401,283.4548,76.5747,0,U,43056,999,744,0.00000000000000,-0.00000025,0.0000000000000,29600.357,844.705,23229.874,23214.570,PAYLOAD,LARGE,ESA,2017-12-12,FRGUI,,2415402,126929925,0 GALILEO 20 (2C6),1 43056U 17079B   19054.59002614 -.00000025  00000-0  00000+0 0  9995,2 43056  56.6507 294.9401 0002585 283.4548  76.5747  1.70473676  7444
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,GALILEO 23 (2C9),2018-060C,EARTH,TEME,UTC,SGP4,2019-02-23 18:52:14.734560,1.70475912,0.00059420,56.4846,54.2249,283.0259,76.9202,0,U,43566,999,366,0.00000000000000,-0.00000048,0.0000000000000,29600.098,844.694,23239.552,23204.375,PAYLOAD,LARGE,ESA,2018-07-25,FRGUI,,2415839,126948076,0 GALILEO 23 (2C9),1 43566U 18060C   19054.78628165 -.00000048 +00000-0 +00000-0 0  9994,2 43566 056.4846 054.2249 0005942 283.0259 076.9202 01.70475912003661
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T06:30:19,18 SPCS,GALILEO 25 (2C1),2018-060A,EARTH,TEME,UTC,SGP4,2019-02-23 22:23:37.721472,1.70476051,0.00064390,56.4813,54.2206,279.8831,80.0565,0,U,43564,999,365,0.00000000000000,-0.00000048,0.0000000000000,29600.082,844.693,23241.007,23202.888,PAYLOAD,LARGE,ESA,2018-07-25,FRGUI,,2415334,126928303,0 GALILEO 25 (2C1),1 43564U 18060A   19054.93307548 -.00000048  00000-0  00000+0 0  9997,2 43564  56.4813  54.2206 0006439 279.8831  80.0565  1.70476051  3659
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,GALILEO 6 (262),2014-050B,EARTH,TEME,UTC,SGP4,2019-02-23 22:48:59.133024,1.85519619,0.16592740,50.5955,19.5381,84.7367,293.8821,0,U,40129,999,3094,0.00000000000000,-0.00000101,0.0000000000000,27977.481,776.198,26241.576,16957.115,PAYLOAD,LARGE,ESA,2014-08-22,FRGUI,,2415839,126946816,0 GALILEO 6 (262),1 40129U 14050B   19054.95068441 -.00000101 +00000-0 +00000-0 0  9995,2 40129 050.5955 019.5381 1659274 084.7367 293.8821 01.85519619030947
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,GALILEO 24 (2C0),2018-060D,EARTH,TEME,UTC,SGP4,2019-02-24 00:08:51.727200,1.70475892,0.00060820,56.4842,54.2184,283.2077,76.7367,0,U,43567,999,365,0.00000000000000,-0.00000048,0.0000000000000,29600.101,844.694,23239.968,23203.963,PAYLOAD,LARGE,ESA,2018-07-25,FRGUI,,2415839,126948077,0 GALILEO 24 (2C0),1 43567U 18060D   19055.00615425 -.00000048 +00000-0 +00000-0 0  9996,2 43567 056.4842 054.2184 0006082 283.2077 076.7367 01.70475892003658
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,BEIDOU 3M6,2018-018B,EARTH,TEME,UTC,SGP4,2019-02-24 00:11:48.916320,1.86231869,0.00075540,55.0428,152.4712,294.3539,65.5859,0,U,43208,999,701,0.00000000000000,-0.00000010,0.0000000000000,27906.101,773.229,21549.047,21506.886,PAYLOAD,LARGE,PRC,2018-02-12,XSC,,2415839,126947925,0 BEIDOU 3M6,1 43208U 18018B   19055.00820505 -.00000010 +00000-0 +00000-0 0  9997,2 43208 055.0428 152.4712 0007554 294.3539 065.5859 01.86231869007011
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T14:36:18,18 SPCS,NAVSTAR 72 (USA 258),2014-068A,EARTH,TEME,UTC,SGP4,2019-02-24 00:45:19.514304,2.00574994,0.00177790,55.1411,135.9552,29.4784,330.6684,0,U,40294,999,3163,0.00000000000000,-0.00000022,0.0000000000000,26559.342,717.935,20228.427,20133.987,PAYLOAD,LARGE,US,2014-10-29,AFETR,,2415673,126934178,0 NAVSTAR 72 (USA 258),1 40294U 14068A   19055.03147586 -.00000022  00000-0  00000+0 0  9996,2 40294  55.1411 135.9552 0017779  29.4784 330.6684  2.00574994 31636
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T06:30:19,18 SPCS,BEIDOU 10,2011-073A,EARTH,TEME,UTC,SGP4,2019-02-24 03:19:31.455264,1.00279138,0.00561850,52.3313,303.5476,208.6562,147.2809,0,U,37948,999,2662,0.00010000000000,-0.00000157,0.0000000000000,42162.670,1435.991,36021.426,35547.644,PAYLOAD,LARGE,PRC,2011-12-01,XSC,,2415385,126929580,0 BEIDOU 10,1 37948U 11073A   19055.13855851 -.00000157  00000-0  10000-3 0  9997,2 37948  52.3313 303.5476 0056185 208.6562 147.2809  1.00279138 26620
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T06:30:19,18 SPCS,BEIDOU 3M15,2018-078A,EARTH,TEME,UTC,SGP4,2019-02-24 03:31:13.359360,1.86232608,0.00084050,55.0654,32.1067,323.8064,294.1560,0,U,43647,999,244,0.00010000000000,-0.00000077,0.0000000000000,27906.027,773.226,21551.347,21504.437,PAYLOAD,,PRC,2018-10-15,XSC,,2415375,126929325,0 BEIDOU 3M15,1 43647U 18078A   19055.14668240 -.00000077  00000-0  10000-3 0  9998,2 43647  55.0654  32.1067 0008405 323.8064 294.1560  1.86232608  2446
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,NAVSTAR 71 (USA 256),2014-045A,EARTH,TEME,UTC,SGP4,2019-02-24 03:54:57.165696,2.00556743,0.00121350,54.5786,195.1085,100.3259,259.7742,0,U,40105,999,3341,0.00000000000000,0.00000031,0.0000000000000,26560.953,718.001,20215.050,20150.586,PAYLOAD,LARGE,US,2014-08-02,AFETR,,2415839,126946807,0 NAVSTAR 71 (USA 256),1 40105U 14045A   19055.16316164 +.00000031 +00000-0 +00000-0 0  9996,2 40105 054.5786 195.1085 0012135 100.3259 259.7742 02.00556743033417
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,GALILEO 15 (267),2016-069A,EARTH,TEME,UTC,SGP4,2019-02-24 04:51:51.107904,1.70473816,0.00035550,54.5957,175.1608,292.0778,67.8573,0,U,41859,999,1404,0.00000000000000,-0.00000003,0.0000000000000,29600.341,844.704,23232.729,23211.683,PAYLOAD,LARGE,ESA,2016-11-17,FRGUI,,2415839,126947388,0 GALILEO 15 (267),1 41859U 16069A   19055.20267486 -.00000003 +00000-0 +00000-0 0  9998,2 41859 054.5957 175.1608 0003555 292.0778 067.8573 01.70473816014047
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,GALILEO 5 (261),2014-050A,EARTH,TEME,UTC,SGP4,2019-02-24 05:22:48.413280,1.85519028,0.16598340,50.5503,20.5079,83.8691,294.6942,0,U,40128,999,2881,0.00000000000000,-0.00000101,0.0000000000000,27977.540,776.200,26243.212,16955.598,PAYLOAD,LARGE,ESA,2014-08-22,FRGUI,,2415839,126946815,0 GALILEO 5 (261),1 40128U 14050A   19055.22417145 -.00000101 +00000-0 +00000-0 0  9994,2 40128 050.5503 020.5079 1659834 083.8691 294.6942 01.85519028028813
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T22:24:19,18 SPCS,GALILEO 10 (206),2015-045B,EARTH,TEME,UTC,SGP4,2019-02-24 07:47:52.140192,1.70474687,0.00029890,56.5341,295.2615,22.0372,338.0307,0,U,40890,999,2152,0.00000000000000,-0.00000027,0.0000000000000,29600.240,844.700,23230.953,23213.258,PAYLOAD,LARGE,ESA,2015-09-11,FRGUI,,2415794,126937256,0 GALILEO 10 (206),1 40890U 15045B   19055.32490903 -.00000027  00000-0  00000+0 0  9995,2 40890  56.5341 295.2615 0002989  22.0372 338.0307  1.70474687 21529
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,LUCH 5B,2012-061A,EARTH,TEME,UTC,SGP4,2019-02-24 08:05:42.614592,1.00271259,0.00061400,4.7745,70.6166,281.6251,266.7906,0,U,38977,999,2340,0.00000000000000,-0.00000153,0.0000000000000,42164.879,1436.104,35812.633,35760.855,PAYLOAD,LARGE,CIS,2012-11-02,TTMTR,,2415839,126946475,0 LUCH 5B,1 38977U 12061A   19055.33729878 -.00000153 +00000-0 +00000-0 0  9991,2 38977 004.7745 070.6166 0006140 281.6251 266.7906 01.00271259023407
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,NAVSTAR 60 (USA 196),2007-047A,EARTH,TEME,UTC,SGP4,2019-02-24 08:07:17.787648,2.00566499,0.01108230,53.1753,190.6518,42.9863,317.8383,0,U,32260,999,8330,0.00000000000000,0.00000024,0.0000000000000,26560.092,717.966,20476.304,19887.610,PAYLOAD,LARGE,US,2007-10-17,AFETR,,2415839,126944927,0 NAVSTAR 60 (USA 196),1 32260U 07047A   19055.33840032 +.00000024 +00000-0 +00000-0 0  9990,2 32260 053.1753 190.6518 0110823 042.9863 317.8383 02.00566499083304
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,BEIDOU-3 M2,2017-069B,EARTH,TEME,UTC,SGP4,2019-02-24 10:36:40.767264,1.86231593,0.00084340,55.0830,152.3320,303.6833,121.5545,0,U,43002,999,887,0.00000000000000,-0.00000016,0.0000000000000,27906.129,773.230,21551.530,21504.458,PAYLOAD,LARGE,PRC,2017-11-05,XSC,,2415839,126947814,0 BEIDOU-3 M2,1 43002U 17069B   19055.44213851 -.00000016 +00000-0 +00000-0 0  9998,2 43002 055.0830 152.3320 0008434 303.6833 121.5545 01.86231593008877
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,NAVSTAR 57 (USA 183),2005-038A,EARTH,TEME,UTC,SGP4,2019-02-24 11:15:34.637760,2.00561055,0.01319890,56.3773,18.9096,261.5126,99.3955,0,U,28874,999,9828,0.00000000000000,-0.00000079,0.0000000000000,26560.572,717.985,20533.008,19831.867,PAYLOAD,LARGE,US,2005-09-26,AFETR,,2415839,126943705,0 NAVSTAR 57 (USA 183),1 28874U 05038A   19055.46915090 -.00000079 +00000-0 +00000-0 0  9996,2 28874 056.3773 018.9096 0131989 261.5126 099.3955 02.00561055098280
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,BEIDOU IGSO-6,2016-021A,EARTH,TEME,UTC,SGP4,2019-02-24 11:25:52.687200,1.00272867,0.00345030,56.3751,65.6591,201.4215,155.2680,0,U,41434,999,1071,0.00000000000000,-0.00000142,0.0000000000000,42164.428,1436.081,35931.773,35640.813,PAYLOAD,LARGE,PRC,2016-03-29,XSC,,2415839,126947253,0 BEIDOU IGSO-6,1 41434U 16021A   19055.47630425 -.00000142 +00000-0 +00000-0 0  9995,2 41434 056.3751 065.6591 0034503 201.4215 155.2680 01.00272867010716
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,BEIDOU 3M5,2018-018A,EARTH,TEME,UTC,SGP4,2019-02-24 11:28:50.472480,1.86231742,0.00060790,55.0433,152.4503,325.6255,34.3541,0,U,43207,999,702,0.00000000000000,-0.00000016,0.0000000000000,27906.114,773.230,21544.943,21511.015,PAYLOAD,LARGE,PRC,2018-02-12,XSC,,2415839,126947924,0 BEIDOU 3M5,1 43207U 18018A   19055.47836195 -.00000016 +00000-0 +00000-0 0  9995,2 43207 055.0433 152.4503 0006079 325.6255 034.3541 01.86231742007021
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T14:36:18,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2019-02-24 11:35:40.587360,1.00269569,0.07451390,43.7856,281.0794,270.4901,276.7898,0,U,42738,999,637,0.00000000000000,-0.00000183,0.0000000000000,42165.353,1436.128,38929.123,32645.313,PAYLOAD,SMALL,JPN,2017-06-01,TNSTA,,2415688,126934570,0 QZS-2,1 42738U 17028A   19055.48310865 -.00000183  00000-0  00000+0 0  9999,2 42738  43.7856 281.0794 0745139 270.4901 276.7898  1.00269569  6373
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T22:18:17,18 SPCS,COSMOS 2527 (GLONASS),2018-053A,EARTH,TEME,UTC,SGP4,2019-02-24 11:47:18.619008,2.13102617,0.00065560,64.8317,163.2689,228.6374,149.3337,0,U,43508,999,538,0.00000000000000,0.00000007,0.0000000000000,25507.975,675.730,19146.563,19113.117,PAYLOAD,LARGE,CIS,2018-06-16,PKMTR,,2415745,126936023,0 COSMOS 2527 (GLONASS),1 43508U 18053A   19055.49118772  .00000007  00000-0  00000+0 0  9992,2 43508  64.8317 163.2689 0006556 228.6374 149.3337  2.13102617  5389
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T14:18:20,18 SPCS,GALILEO 12 (269),2015-079A,EARTH,TEME,UTC,SGP4,2019-02-24 11:54:15.404832,1.70473841,0.00038780,54.9374,174.6701,307.9241,52.0151,0,U,41174,999,1984,0.00000000000000,-0.00000004,0.0000000000000,29600.338,844.704,23233.682,23210.724,PAYLOAD,LARGE,ESA,2015-12-17,FRGUI,,2415506,126931631,0 GALILEO 12 (269),1 41174U 15079A   19055.49601163 -.00000004  00000-0  00000+0 0  9993,2 41174  54.9374 174.6701 0003878 307.9241  52.0151  1.70473841 19840
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,COSMOS 2501 (GLONASS),2014-075A,EARTH,TEME,UTC,SGP4,2019-02-24 11:57:25.725888,2.13098566,0.00145350,64.0956,283.6591,207.0170,5.8196,0,U,40315,999,3296,0.00000000000000,0.00000001,0.0000000000000,25508.298,675.743,19167.239,19093.087,PAYLOAD,LARGE,CIS,2014-11-30,PKMTR,,2415839,126946862,0 COSMOS 2501 (GLONASS),1 40315U 14075A   19055.49821442 +.00000001 +00000-0 +00000-0 0  9995,2 40315 064.0956 283.6591 0014535 207.0170 005.8196 02.13098566032963
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-26T04:30:57,18 SPCS,GALILEO 13 (26A),2016-030B,EARTH,TEME,UTC,SGP4,2019-02-24 13:04:23.115936,1.70474455,0.00015050,56.6745,295.0646,307.7128,52.3281,0,U,41550,999,1715,0.00000000000000,-0.00000027,0.0000000000000,29600.267,844.701,23226.587,23217.677,PAYLOAD,LARGE,ESA,2016-05-24,FRGUI,,2416364,126968100,0 GALILEO 13 (26A),1 41550U 16030B   19055.54471199 -.00000027 +00000-0 +00000-0 0  9995,2 41550 056.6745 295.0646 0001505 307.7128 052.3281 01.70474455017153
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,IRNSS-1E,2016-003A,EARTH,TEME,UTC,SGP4,2019-02-24 13:13:09.442272,1.00266850,0.00216930,29.0593,104.1646,186.0151,173.9454,0,U,41241,999,1131,0.00000000000000,-0.00000310,0.0000000000000,42166.115,1436.167,35879.451,35696.509,PAYLOAD,LARGE,IND,2016-01-20,SRI,,2415839,126947168,0 IRNSS-1E,1 41241U 16003A   19055.55080373 -.00000310 +00000-0 +00000-0 0  9998,2 41241 029.0593 104.1646 0021693 186.0151 173.9454 01.00266850011314
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-25T03:54:51,18 SPCS,COSMOS 2492 (GLONASS),2014-012A,EARTH,TEME,UTC,SGP4,2019-02-24 13:22:40.020096,2.13103422,0.00162970,65.5846,43.7234,320.9837,276.5694,0,U,39620,999,3834,0.00010000000000,-0.00000030,0.0000000000000,25507.910,675.728,19171.346,19088.205,PAYLOAD,LARGE,CIS,2014-03-23,PKMTR,,2415839,126946697,0 COSMOS 2492 (GLONASS),1 39620U 14012A   19055.55740764 -.00000030 +00000-0 +10000-3 0  9994,2 39620 065.5846 043.7234 0016297 320.9837 276.5694 02.13103422038341
3.0,GENERATED VIA SPACE-TRACK.ORG API,2019-02-24T22:24:19,18 SPCS,BEIDOU 3M17,2018-093A,EARTH,TEME,UTC,SGP4,2019-02-24 13:24:19.300608,1.86231706,0.00080810,54.9275,273.3965,263.7572,75.2309,0,U,43706,999,180,0.00000000000000,0.00000003,0.0000000000000,27906.118,773.230,21550.533,21505.432,PAYLOAD,LARGE,PRC,2018-11-18,XSC,,2415772,126936707,0 BEIDOU 3M17,1 43706U 18093A   19055.55855672  .00000003  00000-0  00000+0 0  9996,2 43706  54.9275 273.3965 0008081 263.7572  75.2309  1.86231706  1807
