CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T16:46:32,18 SPCS,STARLINK-11271,2024-154N,EARTH,TEME,UTC,SGP4,2026-09-06 11:43:24.175200,15.69701422,0.00008340,53.1586,319.7857,107.7687,252.3422,0,U,60915,999,11690,0.00000163370000,-0.00000390,0.0000000000000,6737.888,91.737,360.315,359.191,PAYLOAD,LARGE,US,2024-08-31,AFETR,,5357287,346203282,0 STARLINK-11271,1 60915U 24154N   26249.48847425 -.00000390  00000-0  16337-5 0  9990,2 60915  53.1586 319.7857 0000834 107.7687 252.3422 15.69701422116906
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T16:36:28,18 SPCS,STARLINK-3882,2022-049AA,EARTH,TEME,UTC,SGP4,2026-09-06 12:16:41.304288,15.34401365,0.00010500,53.1608,318.7660,65.5310,294.5802,0,U,52475,999,23966,0.00006587500000,0.00001850,0.0000000000000,6840.836,93.848,463.419,461.983,PAYLOAD,LARGE,US,2022-05-06,AFETR,,5357175,346179703,0 STARLINK-3882,1 52475U 22049AA  26249.51158917  .00001850  00000-0  65875-4 0  9999,2 52475  53.1608 318.7660 0001050  65.5310 294.5802 15.34401365239663
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-34399,2025-130G,EARTH,TEME,UTC,SGP4,2026-09-06 12:36:26.493696,15.34398808,0.00011787,53.1594,324.7570,74.2167,285.8966,0,U,64444,999,6844,0.00041906763000,0.00013808,0.0000000000000,6840.844,93.848,463.515,461.902,PAYLOAD,LARGE,US,2025-06-18,AFETR,,5357457,346249938,0 STARLINK-34399,1 64444U 25130G   26249.52530664  .00013808  00000-0  41907-3 0  9991,2 64444  53.1594 324.7570 0001179  74.2167 285.8966 15.34398808 68449
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-35281,2025-221B,EARTH,TEME,UTC,SGP4,2026-09-06 12:43:16.541184,15.34401507,0.00012767,53.1604,326.7525,86.3130,273.8019,0,U,65824,999,5379,0.00026914178000,0.00008728,0.0000000000000,6840.836,93.848,463.574,461.827,PAYLOAD,LARGE,US,2025-09-29,AFWTR,,5357457,346251589,0 STARLINK-35281,1 65824U 25221B   26249.53005256  .00008728  00000-0  26914-3 0  9996,2 65824  53.1604 326.7525 0001277  86.3130 273.8019 15.34401507 53798
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-35231,2025-221AC,EARTH,TEME,UTC,SGP4,2026-09-06 12:46:18.529824,15.34410316,0.00007846,53.1609,326.7559,98.0993,262.0099,0,U,65849,999,5379,0.00022316992000,0.00007174,0.0000000000000,6840.810,93.847,463.211,462.138,PAYLOAD,LARGE,US,2025-09-29,AFWTR,,5357457,346251601,0 STARLINK-35231,1 65849U 25221AC  26249.53215891  .00007174  00000-0  22317-3 0  9998,2 65849  53.1609 326.7559 0000785  98.0993 262.0099 15.34410316 53793
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-31979,2024-107V,EARTH,TEME,UTC,SGP4,2026-09-06 12:48:20.643264,15.34378814,0.00011424,53.1607,302.7507,86.2916,273.8218,0,U,59964,999,12747,-0.00000858970900,-0.00000666,0.0000000000000,6840.903,93.849,463.550,461.987,PAYLOAD,LARGE,US,2024-06-05,AFETR,,5357457,346246499,0 STARLINK-31979,1 59964U 24107V   26249.53357226 -.00000666  00000-0 -85897-5 0  9995,2 59964  53.1607 302.7507 0001142  86.2916 273.8218 15.34378814127477
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-4551,2022-101BA,EARTH,TEME,UTC,SGP4,2026-09-06 13:11:04.996032,15.34379977,0.00014355,53.1597,308.6722,64.7579,295.3572,0,U,53575,999,22462,0.00000868886900,-0.00000083,0.0000000000000,6840.900,93.849,463.747,461.783,PAYLOAD,LARGE,US,2022-08-19,AFETR,,5357457,346241599,0 STARLINK-4551,1 53575U 22101BA  26249.54936338 -.00000083  00000-0  86889-5 0  9991,2 53575  53.1597 308.6722 0001436  64.7579 295.3572 15.34379977224621
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-4553,2022-101BC,EARTH,TEME,UTC,SGP4,2026-09-06 13:14:06.340128,15.34386604,0.00011431,53.1599,308.6811,79.3504,280.7627,0,U,53577,999,22475,0.00000884546600,-0.00000077,0.0000000000000,6840.880,93.849,463.527,461.963,PAYLOAD,LARGE,US,2022-08-19,AFETR,,5357457,346241600,0 STARLINK-4553,1 53577U 22101BC  26249.55146227 -.00000077  00000-0  88455-5 0  9998,2 53577  53.1599 308.6811 0001143  79.3504 280.7627 15.34386604224757
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-11567,2025-027C,EARTH,TEME,UTC,SGP4,2026-09-06 13:17:22.020576,15.70823701,0.00007884,43.0008,337.8072,264.5324,95.5453,0,U,62909,999,9159,0.00087807466000,0.00113693,0.0000000000000,6734.679,91.672,357.075,356.013,PAYLOAD,LARGE,US,2025-02-08,AFETR,,5357457,346248736,0 STARLINK-11567,1 62909U 25027C   26249.55372709  .00113693  00000-0  87807-3 0  9999,2 62909  43.0008 337.8072 0000788 264.5324  95.5453 15.70823701 91591
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-31597,2024-068K,EARTH,TEME,UTC,SGP4,2026-09-06 13:21:26.205984,15.27574426,0.00012881,43.0041,93.1024,267.4223,92.6481,0,U,59464,999,13613,-0.00000619786600,-0.00000433,0.0000000000000,6861.203,94.267,483.952,482.184,PAYLOAD,LARGE,US,2024-04-10,AFETR,,5357457,346245293,0 STARLINK-31597,1 59464U 24068K   26249.55655331 -.00000433  00000-0 -61979-5 0  9993,2 59464  43.0041  93.1024 0001288 267.4223  92.6481 15.27574426136133
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-31842,2024-084U,EARTH,TEME,UTC,SGP4,2026-09-06 13:24:31.604832,15.27577196,0.00011583,43.0032,96.9748,268.5155,91.5564,0,U,59672,999,13207,0.00000306544600,-0.00000178,0.0000000000000,6861.194,94.267,483.854,482.265,PAYLOAD,LARGE,US,2024-05-06,AFETR,,5357457,346245877,0 STARLINK-31842,1 59672U 24084U   26249.55869913 -.00000178  00000-0  30654-5 0  9996,2 59672  43.0032  96.9748 0001158 268.5155  91.5564 15.27577196132076
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-11709,2025-107B,EARTH,TEME,UTC,SGP4,2026-09-06 13:44:53.549664,15.70860057,0.00020523,43.0014,88.1688,277.2751,82.7884,0,U,64065,999,7574,0.00084938149000,0.00110089,0.0000000000000,6734.575,91.670,357.822,355.058,PAYLOAD,LARGE,US,2025-05-21,AFETR,,5357457,346249254,0 STARLINK-11709,1 64065U 25107B   26249.57284201  .00110089  00000-0  84938-3 0  9992,2 64065  43.0014  88.1688 0002052 277.2751  82.7884 15.70860057 75743
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-6349,2023-094Z,EARTH,TEME,UTC,SGP4,2026-09-06 13:57:16.751232,15.27573171,0.00014133,43.0045,78.4351,271.9074,88.1615,0,U,57241,999,17490,-0.00000685071100,-0.00000451,0.0000000000000,6861.207,94.267,484.041,482.102,PAYLOAD,LARGE,US,2023-07-07,AFWTR,,5357457,346244414,0 STARLINK-6349,1 57241U 23094Z   26249.58144388 -.00000451  00000-0 -68507-5 0  9994,2 57241  43.0045  78.4351 0001413 271.9074  88.1615 15.27573171174903
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-6346,2023-094AB,EARTH,TEME,UTC,SGP4,2026-09-06 14:00:58.746528,15.27574022,0.00015512,43.0045,78.4511,272.6929,87.3746,0,U,57243,999,17490,0.00000228052400,-0.00000200,0.0000000000000,6861.204,94.267,484.133,482.005,PAYLOAD,LARGE,US,2023-07-07,AFWTR,,5357457,346244415,0 STARLINK-6346,1 57243U 23094AB  26249.58401327 -.00000200  00000-0  22805-5 0  9997,2 57243  43.0045  78.4511 0001551 272.6929  87.3746 15.27574022174905
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-36147,2025-288AE,EARTH,TEME,UTC,SGP4,2026-09-06 14:02:05.953632,15.27586244,0.00015903,43.0049,81.7894,270.9722,89.0948,0,U,66987,999,4295,0.00040369695000,0.00010865,0.0000000000000,6861.167,94.266,484.124,481.941,PAYLOAD,LARGE,US,2025-12-08,AFETR,,5357457,346252652,0 STARLINK-36147,1 66987U 25288AE  26249.58479113  .00010865  00000-0  40370-3 0  9999,2 66987  43.0049  81.7894 0001590 270.9722  89.0948 15.27586244 42951
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-31231,2024-038M,EARTH,TEME,UTC,SGP4,2026-09-06 14:04:01.050528,15.27566698,0.00011159,43.0010,81.9871,283.0377,77.0350,0,U,59034,999,14235,-0.00004690898000,-0.00001552,0.0000000000000,6861.226,94.268,483.857,482.325,PAYLOAD,LARGE,US,2024-02-25,AFETR,,5357457,346245615,0 STARLINK-31231,1 59034U 24038M   26249.58612327 -.00001552  00000-0 -46909-4 0  9992,2 59034  43.0010  81.9871 0001116 283.0377  77.0350 15.27566698142356
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T23:36:22,18 SPCS,STARLINK-35772,2025-288T,EARTH,TEME,UTC,SGP4,2026-09-06 14:05:48.882048,15.27584779,0.00007910,42.9998,81.8573,243.7104,116.3667,0,U,66976,999,4295,0.00032863000000,0.00008793,0.0000000000000,6861.172,94.266,483.580,482.494,PAYLOAD,LARGE,US,2025-12-08,AFETR,,5357516,346260562,0 STARLINK-35772,1 66976U 25288T   26249.58737132  .00008793  00000-0  32863-3 0  9990,2 66976  42.9998  81.8573 0000791 243.7104 116.3667 15.27584779 42952
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-35678,2025-288N,EARTH,TEME,UTC,SGP4,2026-09-06 14:07:39.254592,15.27583042,0.00013312,43.0028,81.8204,259.7846,100.2856,0,U,66971,999,4295,0.00039563737000,0.00010642,0.0000000000000,6861.177,94.267,483.955,482.129,PAYLOAD,LARGE,US,2025-12-08,AFETR,,5357457,346252644,0 STARLINK-35678,1 66971U 25288N   26249.58864878  .00010642  00000-0  39564-3 0  9994,2 66971  43.0028  81.8204 0001331 259.7846 100.2856 15.27583042 42959
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-31210,2024-038L,EARTH,TEME,UTC,SGP4,2026-09-06 14:09:33.254208,15.27575018,0.00009194,43.0026,82.0170,256.3375,103.7374,0,U,59033,999,14252,-0.00006485785400,-0.00002046,0.0000000000000,6861.201,94.267,483.697,482.435,PAYLOAD,LARGE,US,2024-02-25,AFETR,,5357457,346245115,0 STARLINK-31210,1 59033U 24038L   26249.58996822 -.00002046  00000-0 -64858-4 0  9998,2 59033  43.0026  82.0170 0000919 256.3375 103.7374 15.27575018142525
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-30558,2023-158K,EARTH,TEME,UTC,SGP4,2026-09-06 14:12:35.297280,15.27574995,0.00011826,43.0022,85.6516,229.5520,130.5228,0,U,58060,999,16123,0.00002049261700,0.00000302,0.0000000000000,6861.201,94.267,483.877,482.255,PAYLOAD,LARGE,US,2023-10-13,AFETR,,5357457,346244229,0 STARLINK-30558,1 58060U 23158K   26249.59207520  .00000302  00000-0  20493-4 0  9998,2 58060  43.0022  85.6516 0001183 229.5520 130.5228 15.27574995161239
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-30567,2023-158S,EARTH,TEME,UTC,SGP4,2026-09-06 14:18:08.447040,15.27575980,0.00013352,43.0047,85.6783,270.4123,89.6576,0,U,58067,999,16123,-0.00000184676800,-0.00000313,0.0000000000000,6861.198,94.267,483.979,482.147,PAYLOAD,LARGE,US,2023-10-13,AFETR,,5357457,346244732,0 STARLINK-30567,1 58067U 23158S   26249.59593110 -.00000313  00000-0 -18468-5 0  9992,2 58067  43.0047  85.6783 0001335 270.4123  89.6576 15.27575980161237
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-31178,2024-038C,EARTH,TEME,UTC,SGP4,2026-09-06 14:19:57.103680,15.27578258,0.00010286,43.0028,85.5183,266.3026,93.7708,0,U,59025,999,14231,0.00000530249000,-0.00000116,0.0000000000000,6861.191,94.267,483.762,482.351,PAYLOAD,LARGE,US,2024-02-25,AFETR,,5357457,346245611,0 STARLINK-31178,1 59025U 24038C   26249.59718870 -.00000116  00000-0  53025-5 0  9995,2 59025  43.0028  85.5183 0001029 266.3026  93.7708 15.27578258142312
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-07T01:52:41,18 SPCS,STARLINK-31546,2024-068R,EARTH,TEME,UTC,SGP4,2026-09-06 14:35:56.181696,15.27575305,0.00009885,43.0028,89.1713,264.7349,95.3390,0,U,59470,999,13623,-0.00002299665900,-0.00000895,0.0000000000000,6861.200,94.267,483.743,482.387,PAYLOAD,LARGE,US,2024-04-10,AFETR,,5358222,346353428,0 STARLINK-31546,1 59470U 24068R   26249.60828914 -.00000895  00000-0 -22997-4 0  9993,2 59470  43.0028  89.1713 0000989 264.7349  95.3390 15.27575305136238
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-07T01:52:41,18 SPCS,STARLINK-5872,2023-094Q,EARTH,TEME,UTC,SGP4,2026-09-06 14:37:45.454368,15.27574375,0.00012127,43.0046,89.0723,270.7428,89.3285,0,U,57232,999,17544,0.00001222772000,0.00000074,0.0000000000000,6861.203,94.267,483.900,482.236,PAYLOAD,LARGE,US,2023-07-07,AFWTR,,5358222,346352041,0 STARLINK-5872,1 57232U 23094Q   26249.60955387  .00000074  00000-0  12228-4 0  9993,2 57232  43.0046  89.0723 0001213 270.7428  89.3285 15.27574375175446
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T23:36:22,18 SPCS,STARLINK-35884,2025-294Q,EARTH,TEME,UTC,SGP4,2026-09-06 14:43:44.377248,15.27589260,0.00007080,42.9972,95.9296,211.1153,148.9656,0,U,67044,999,4247,0.00031308000000,0.00008366,0.0000000000000,6861.158,94.266,483.509,482.538,PAYLOAD,LARGE,US,2025-12-11,AFETR,,5357519,346260710,0 STARLINK-35884,1 67044U 25294Q   26249.61370807  .00008366  00000-0  31308-3 0  9999,2 67044  42.9972  95.9296 0000708 211.1153 148.9656 15.27589260 42476
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T19:02:44,18 SPCS,STARLINK-31515,2024-068X,EARTH,TEME,UTC,SGP4,2026-09-06 14:50:02.208768,15.27578380,0.00010678,43.0029,92.7005,270.9518,89.1211,0,U,59476,999,13619,0.00001689813600,0.00000203,0.0000000000000,6861.191,94.267,483.789,482.323,PAYLOAD,LARGE,US,2024-04-10,AFETR,,5357457,346245798,0 STARLINK-31515,1 59476U 24068X   26249.61808112  .00000203  00000-0  16898-4 0  9992,2 59476  43.0029  92.7005 0001068 270.9518  89.1211 15.27578380136199
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T23:36:22,18 SPCS,STARLINK-36078,2025-294W,EARTH,TEME,UTC,SGP4,2026-09-06 15:00:23.472288,15.27590169,0.00011130,43.0010,96.0078,262.1203,97.9523,0,U,67050,999,4247,0.00032615000000,0.00008726,0.0000000000000,6861.156,94.266,483.784,482.257,PAYLOAD,LARGE,US,2025-12-11,AFETR,,5357519,346260718,0 STARLINK-36078,1 67050U 25294W   26249.62527167  .00008726  00000-0  32615-3 0  9992,2 67050  43.0010  96.0078 0001113 262.1203  97.9523 15.27590169 42477
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-07T01:52:41,18 SPCS,STARLINK-31625,2024-068D,EARTH,TEME,UTC,SGP4,2026-09-06 15:01:08.377824,15.27577997,0.00011030,43.0034,92.7635,262.0390,98.0337,0,U,59458,999,13619,0.00001230188100,0.00000076,0.0000000000000,6861.192,94.267,483.814,482.300,PAYLOAD,LARGE,US,2024-04-10,AFETR,,5358222,346353922,0 STARLINK-31625,1 59458U 24068D   26249.62579141  .00000076  00000-0  12302-4 0  9994,2 59458  43.0034  92.7635 0001103 262.0390  98.0337 15.27577997136195
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-07T01:52:41,18 SPCS,STARLINK-31768,2024-080R,EARTH,TEME,UTC,SGP4,2026-09-06 15:04:07.645728,15.27573682,0.00011304,43.0041,96.1632,267.7646,92.3077,0,U,59616,999,13220,0.00000575610100,-0.00000104,0.0000000000000,6861.205,94.267,483.846,482.294,PAYLOAD,LARGE,US,2024-04-28,AFETR,,5358222,346353486,0 STARLINK-31768,1 59616U 24080R   26249.62786627 -.00000104  00000-0  57561-5 0  9993,2 59616  43.0041  96.1632 0001130 267.7646  92.3077 15.27573682132203
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-07T01:52:41,18 SPCS,STARLINK-34228,2025-113B,EARTH,TEME,UTC,SGP4,2026-09-06 15:23:31.623072,15.31711690,0.00010257,53.1590,328.9295,81.9446,278.1672,0,U,64171,999,7279,0.00027369986000,0.00008141,0.0000000000000,6848.842,94.012,471.410,470.005,PAYLOAD,LARGE,US,2025-05-28,AFETR,,5358222,346357937,0 STARLINK-34228,1 64171U 25113B   26249.64133823  .00008141  00000-0  27370-3 0  9990,2 64171  53.1590 328.9295 0001026  81.9446 278.1672 15.31711690 72795
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-07T01:52:41,18 SPCS,STARLINK-34429,2025-130AC,EARTH,TEME,UTC,SGP4,2026-09-06 15:37:57.952416,15.34409060,0.00010109,53.1595,324.1159,94.5848,265.5270,0,U,64464,999,6846,0.00048950664000,0.00016203,0.0000000000000,6840.813,93.847,463.370,461.987,PAYLOAD,LARGE,US,2025-06-18,AFETR,,5358222,346358080,0 STARLINK-34429,1 64464U 25130AC  26249.65136519  .00016203  00000-0  48951-3 0  9996,2 64464  53.1595 324.1159 0001011  94.5848 265.5270 15.34409060 68463
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-07T01:52:41,18 SPCS,STARLINK-35324,2025-221R,EARTH,TEME,UTC,SGP4,2026-09-06 15:41:46.699872,15.34403004,0.00014220,53.1613,326.0993,79.7672,280.3491,0,U,65838,999,5246,0.00028344186000,0.00009213,0.0000000000000,6840.831,93.848,463.669,461.724,PAYLOAD,LARGE,US,2025-09-29,AFWTR,,5358222,346359728,0 STARLINK-35324,1 65838U 25221R   26249.65401273  .00009213  00000-0  28344-3 0  9992,2 65838  53.1613 326.0993 0001422  79.7672 280.3491 15.34403004 52468
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-09-06T23:56:54,18 SPCS,STARLINK-30071,2023-067W,EARTH,TEME,UTC,SGP4,2026-09-06 17:13:27.785280,15.27594684,0.00015840,43.0023,332.3121,266.4751,93.5920,0,U,56708,999,18334,-0.00011082000000,-0.00003312,0.0000000000000,6861.142,94.266,484.094,481.920,PAYLOAD,LARGE,US,2023-05-19,AFETR,,5357948,346302917,0 STARLINK-30071,1 56708U 23067W   26249.71768270 -.00003312  00000-0 -11082-3 0  9991,2 56708  43.0023 332.3121 0001584 266.4751  93.5920 15.27594684183342
