CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-30881,2023-171X,EARTH,TEME,UTC,SGP4,2026-06-19 02:29:27.026592,15.27578003,0.00011723,43.0030,72.4818,271.5124,88.5593,0,U,58251,999,14524,0.00002342663000,0.00000383,0.0000000000000,6861.192,94.267,483.861,482.253,PAYLOAD,LARGE,US,2023-11-08,AFETR,,5255912,330695645,0 STARLINK-30881,1 58251U 23171X   26170.10378503  .00000383  00000-0  23427-4 0  9994,2 58251  43.0030  72.4818 0001172 271.5124  88.5593 15.27578003145248
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-35884,2025-294Q,EARTH,TEME,UTC,SGP4,2026-06-19 02:29:27.855168,15.27589182,0.00016643,43.0021,184.9622,273.2882,86.7780,0,U,67044,999,3031,0.00056751872000,0.00015392,0.0000000000000,6861.159,94.266,484.166,481.882,PAYLOAD,LARGE,US,2025-12-11,AFETR,,5255912,330703525,0 STARLINK-35884,1 67044U 25294Q   26170.10379462  .00015392  00000-0  56752-3 0  9999,2 67044  43.0021 184.9622 0001664 273.2882  86.7780 15.27589182 30315
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-5098,2022-125BB,EARTH,TEME,UTC,SGP4,2026-06-19 02:29:32.738496,15.08834082,0.00012479,53.1617,108.7059,75.2097,284.9033,0,U,54013,999,20491,-0.00000297983700,-0.00000335,0.0000000000000,6917.898,95.438,540.627,538.900,PAYLOAD,LARGE,US,2022-10-05,AFWTR,,5255912,330692573,0 STARLINK-5098,1 54013U 22125BB  26170.10385114 -.00000335  00000-0 -29798-5 0  9997,2 54013  53.1617 108.7059 0001248  75.2097 284.9033 15.08834082204917
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T06:47:17,18 SPCS,STARLINK-35662,2025-257E,EARTH,TEME,UTC,SGP4,2026-06-19 02:30:19.890432,15.30201013,0.00013260,53.1587,105.7446,93.8342,266.2810,0,U,66384,999,3526,0.00056283000000,0.00016347,0.0000000000000,6853.349,94.105,476.123,474.305,PAYLOAD,LARGE,US,2025-11-08,AFETR,,5255064,330590115,0 STARLINK-35662,1 66384U 25257E   26170.10439688  .00016347  00000-0  56283-3 0  9991,2 66384  53.1587 105.7446 0001326  93.8342 266.2810 15.30201013 35263
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-5840,2023-094P,EARTH,TEME,UTC,SGP4,2026-06-19 02:30:52.948800,15.27572950,0.00013689,43.0011,178.1423,272.8168,87.2527,0,U,57231,999,16262,0.00001651418500,0.00000192,0.0000000000000,6861.207,94.267,484.011,482.133,PAYLOAD,LARGE,US,2023-07-07,AFWTR,,5255912,330695236,0 STARLINK-5840,1 57231U 23094P   26170.10477950  .00000192  00000-0  16514-4 0  9998,2 57231  43.0011 178.1423 0001369 272.8168  87.2527 15.27572950162629
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-36131,2025-294C,EARTH,TEME,UTC,SGP4,2026-06-19 02:40:33.832416,15.27591054,0.00015220,42.9990,185.0206,276.7722,83.2956,0,U,67032,999,3031,0.00068780057000,0.00018719,0.0000000000000,6861.153,94.266,484.062,481.974,PAYLOAD,LARGE,US,2025-12-11,AFETR,,5255912,330703519,0 STARLINK-36131,1 67032U 25294C   26170.11150269  .00018719  00000-0  68780-3 0  9999,2 67032  42.9990 185.0206 0001522 276.7722  83.2956 15.27591054 30317
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-31597,2024-068K,EARTH,TEME,UTC,SGP4,2026-06-19 02:41:18.951360,15.27575242,0.00012677,43.0004,181.7604,269.1802,90.8905,0,U,59464,999,12398,0.00001458160200,0.00000139,0.0000000000000,6861.200,94.267,483.935,482.196,PAYLOAD,LARGE,US,2024-04-10,AFETR,,5255912,330697127,0 STARLINK-31597,1 59464U 24068K   26170.11202490  .00000139  00000-0  14582-4 0  9990,2 59464  43.0004 181.7604 0001268 269.1802  90.8905 15.27575242123987
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-33995,2025-087K,EARTH,TEME,UTC,SGP4,2026-06-19 02:41:55.239360,15.30205955,0.00012751,53.1584,108.7567,87.2861,272.8286,0,U,63706,999,6472,0.00061422068000,0.00017879,0.0000000000000,6853.334,94.105,476.073,474.325,PAYLOAD,LARGE,US,2025-04-28,AFWTR,,5255912,330700424,0 STARLINK-33995,1 63706U 25087K   26170.11244490  .00017879  00000-0  61422-3 0  9995,2 63706  53.1584 108.7567 0001275  87.2861 272.8286 15.30205955 64720
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-35681,2025-257R,EARTH,TEME,UTC,SGP4,2026-06-19 02:42:29.217024,15.30211878,0.00014033,53.1590,105.7939,106.8694,253.2461,0,U,66395,999,3518,0.00032400879000,0.00009252,0.0000000000000,6853.317,94.105,476.143,474.220,PAYLOAD,LARGE,US,2025-11-08,AFETR,,5255912,330703713,0 STARLINK-35681,1 66395U 25257R   26170.11283816  .00009252  00000-0  32401-3 0  9997,2 66395  53.1590 105.7939 0001403 106.8694 253.2461 15.30211878 35186
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-30956,2023-186J,EARTH,TEME,UTC,SGP4,2026-06-19 02:43:33.920256,15.27576586,0.00015722,43.0033,188.4914,277.0713,82.9960,0,U,58481,999,14166,0.00004289197300,0.00000918,0.0000000000000,6861.196,94.267,484.140,481.983,PAYLOAD,LARGE,US,2023-12-03,AFETR,,5255912,330696232,0 STARLINK-30956,1 58481U 23186J   26170.11358704  .00000918  00000-0  42892-4 0  9998,2 58481  43.0033 188.4914 0001572 277.0713  82.9960 15.27576586141662
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T06:47:17,18 SPCS,STARLINK-2150,2021-017T,EARTH,TEME,UTC,SGP4,2026-06-19 02:44:16.058400,15.31715135,0.00011440,53.1583,107.3664,89.5074,270.6058,0,U,47739,999,29322,0.00013118000000,0.00003710,0.0000000000000,6848.832,94.012,471.480,469.913,PAYLOAD,LARGE,US,2021-03-04,AFETR,,5255327,330619432,0 STARLINK-2150,1 47739U 21017T   26170.11407475  .00003710  00000-0  13118-3 0  9994,2 47739  53.1583 107.3664 0001144  89.5074 270.6058 15.31715135293225
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-31654,2024-098A,EARTH,TEME,UTC,SGP4,2026-06-19 02:44:57.944256,15.27576237,0.00009578,43.0009,57.7787,272.1548,87.9194,0,U,59858,999,11743,-0.00004494597800,-0.00001498,0.0000000000000,6861.197,94.267,483.720,482.405,PAYLOAD,LARGE,US,2024-05-24,AFETR,,5255912,330697787,0 STARLINK-31654,1 59858U 24098A   26170.11455954 -.00001498  00000-0 -44946-4 0  9993,2 59858  43.0009  57.7787 0000958 272.1548  87.9194 15.27576237117434
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-34880,2025-189E,EARTH,TEME,UTC,SGP4,2026-06-19 02:45:37.785024,15.30207691,0.00012630,53.1603,95.7671,83.0355,277.0790,0,U,65327,999,4663,0.00051919724000,0.00015053,0.0000000000000,6853.329,94.105,476.060,474.329,PAYLOAD,LARGE,US,2025-08-27,AFETR,,5255912,330702201,0 STARLINK-34880,1 65327U 25189E   26170.11502066  .00015053  00000-0  51920-3 0  9999,2 65327  53.1603  95.7671 0001263  83.0355 277.0790 15.30207691 46639
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T06:57:01,18 SPCS,STARLINK-30784,2023-166G,EARTH,TEME,UTC,SGP4,2026-06-19 02:47:59.917344,15.30198106,0.00012590,53.1599,108.8066,81.2060,278.9083,0,U,58156,999,14855,0.00002835100000,0.00000481,0.0000000000000,6853.358,94.105,476.086,474.360,PAYLOAD,LARGE,US,2023-10-29,AFWTR,,5255624,330646140,0 STARLINK-30784,1 58156U 23166G   26170.11666571  .00000481  00000-0  28351-4 0  9998,2 58156  53.1599 108.8066 0001259  81.2060 278.9083 15.30198106148556
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-33919,2025-087C,EARTH,TEME,UTC,SGP4,2026-06-19 02:49:31.417536,15.30199637,0.00012780,53.1572,108.7934,91.1417,268.9730,0,U,63699,999,6472,0.00059077562000,0.00017178,0.0000000000000,6853.353,94.105,476.094,474.342,PAYLOAD,LARGE,US,2025-04-28,AFWTR,,5255912,330700920,0 STARLINK-33919,1 63699U 25087C   26170.11772474  .00017178  00000-0  59078-3 0  9990,2 63699  53.1572 108.7934 0001278  91.1417 268.9730 15.30199637 64729
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-33783,2025-087R,EARTH,TEME,UTC,SGP4,2026-06-19 02:50:38.400864,15.31717771,0.00011634,53.1576,108.0878,89.3981,270.7153,0,U,63712,999,6473,0.00046220338000,0.00014012,0.0000000000000,6848.824,94.012,471.486,469.892,PAYLOAD,LARGE,US,2025-04-28,AFWTR,,5255912,330700427,0 STARLINK-33783,1 63712U 25087R   26170.11850001  .00014012  00000-0  46220-3 0  9998,2 63712  53.1576 108.0878 0001163  89.3981 270.7153 15.31717771 64734
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T11:14:33,18 SPCS,STARLINK-30779,2023-166L,EARTH,TEME,UTC,SGP4,2026-06-19 02:51:08.832672,15.31697496,0.00014294,53.1606,108.1291,101.4665,258.6497,0,U,58160,999,14871,-0.00000667350700,-0.00000572,0.0000000000000,6848.884,94.013,471.728,469.770,PAYLOAD,LARGE,US,2023-10-29,AFWTR,,5255912,330696104,0 STARLINK-30779,1 58160U 23166L   26170.11885223 -.00000572  00000-0 -66735-5 0  9992,2 58160  53.1606 108.1291 0001429 101.4665 258.6497 15.31697496148717
